Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Вышневолоцкая городская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
1	"Число избирателей, внесенных в списки избирателей"	44343	2141	1722	2227	1997	2270	974	1175	1671	1999	2066	1544	1457	1024	482	701	579	1693	974	1534	547	1449	1726	883	1346	990	1064	2169	1414	1456	2369	498	139	27	36					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	35519	1700	1400	1800	1600	1800	750	950	1350	1600	1700	1250	1150	800	400	550	450	1350	750	1200	450	1150	1350	700	1100	750	850	1750	1150	1150	1900	475	131	27	36					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	21995	864	805	1074	974	1277	574	558	779	1182	1096	795	700	553	212	306	270	746	504	674	261	791	829	409	593	475	485	1048	827	780	1090	334	83	27	20					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1393	75	67	60	74	48	23	54	54	55	48	49	42	21	22	28	34	43	18	38	17	40	33	34	80	37	23	63	29	37	67	31	33	0	16					
6	Число погашенных избирательных бюллетеней	12131	761	528	666	552	475	153	338	517	363	556	406	408	226	166	216	146	561	228	488	172	319	488	257	427	238	342	639	294	333	743	110	15	0	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1393	75	67	60	74	48	23	54	54	55	48	49	42	21	22	28	34	43	18	38	17	40	33	34	80	37	23	63	29	37	67	31	33	0	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21992	864	805	1074	974	1277	574	558	779	1182	1096	795	700	553	212	306	270	746	504	674	261	790	829	409	593	475	485	1047	827	779	1090	334	83	27	20					
9	Число недействительных избирательных бюллетеней	184	5	5	6	10	12	3	2	8	6	7	5	2	5	4	5	4	3	4	4	4	5	6	2	4	1	1	7	16	9	10	14	2	2	1					
10	Число действительных избирательных бюллетеней	23201	934	867	1128	1038	1313	594	610	825	1231	1137	839	740	569	230	329	300	786	518	708	274	825	856	441	669	511	507	1103	840	807	1147	351	114	25	35					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1190	50	40	50	50	60	20	30	40	50	50	40	40	30	20	20	20	40	30	40	20	40	40	30	40	30	30	100	40	40	50	10	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	487	15	13	29	25	32	11	13	12	21	28	23	16	13	5	10	8	20	11	8	8	20	16	5	17	8	12	34	14	17	19	4	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	384	11	6	5	5	22	7	5	9	9	13	10	5	9	6	5	16	11	3	8	3	4	9	4	7	10	10	7	8	9	9	13	73	17	36					
14	Число погашенных неиспользованных открепительных удостоверений	703	35	27	21	25	28	9	17	28	29	22	17	24	17	15	10	12	20	19	32	12	20	24	25	23	22	18	66	26	23	31	6	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	45	0	1	2	3	0	0	4	4	2	3	1	1	1	1	0	1	2	0	2	0	1	3	3	1	2	3	1	0	3	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	1.Политическая партия «Аграрная партия России»	721	29	27	33	21	49	16	23	24	45	50	33	23	16	8	8	9	24	14	24	7	20	21	6	26	24	12	32	24	28	39	4	2	0	0					
		3.08%	3.09%	3.10%	2.91%	2.00%	3.70%	2.68%	3.76%	2.88%	3.64%	4.37%	3.91%	3.10%	2.79%	3.42%	2.40%	2.96%	3.04%	2.68%	3.37%	2.52%	2.41%	2.44%	1.35%	3.86%	4.69%	2.36%	2.88%	2.80%	3.43%	3.37%	1.10%	1.72%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	230	6	8	6	5	29	7	6	10	19	13	6	4	2	0	4	4	7	3	7	4	9	9	2	10	6	5	13	6	5	14	0	1	0	0					
		0.98%	0.64%	0.92%	0.53%	0.48%	2.19%	1.17%	0.98%	1.20%	1.54%	1.14%	0.71%	0.54%	0.35%	0.00%	1.20%	1.32%	0.89%	0.57%	0.98%	1.44%	1.08%	1.04%	0.45%	1.49%	1.17%	0.98%	1.17%	0.70%	0.61%	1.21%	0.00%	0.86%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	0	3	0	0	1	0	0	2	1	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0					
		0.07%	0.00%	0.34%	0.00%	0.00%	0.08%	0.00%	0.00%	0.24%	0.08%	0.17%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.12%	0.00%	0.00%	0.15%	0.20%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3494	96	139	156	141	196	103	93	108	235	166	156	106	110	25	46	39	86	71	83	30	164	114	51	93	89	78	161	178	163	162	37	12	1	6					
