		0.72%	0.66%	1.13%	0.99%	0.80%	1.39%	0.59%	0.57%	0.36%	0.39%	0.52%	1.12%	1.25%	0.46%	0.45%	0.21%	1.33%	1.05%	0.79%	0.00%	0.31%	0.92%	0.00%	0.00%	0.00%	0.19%	0.35%	0.00%	0.47%	0.00%	0.85%	1.14%	2.08%	0.00%	0.00%	2.74%	0.54%	1.54%	0.00%	1.46%	0.68%	1.88%	0.00%	0.00%	0.27%	0.00%	0.00%									
18	Сурайкин Максим Александрович	102	3	6	2	4	4	0	3	3	2	0	3	1	3	1	3	3	8	12	0	1	7	0	0	1	2	4	1	1	0	0	0	0	1	5	4	2	1	0	5	2	2	0	1	1	0	0									
		0.62%	0.66%	1.35%	0.40%	0.80%	0.79%	0.00%	0.57%	0.54%	0.39%	0.00%	0.56%	0.21%	0.69%	0.22%	0.62%	1.33%	0.84%	1.05%	0.00%	0.31%	2.14%	0.00%	0.00%	0.93%	0.39%	0.70%	0.21%	0.47%	0.00%	0.00%	0.00%	0.00%	0.85%	1.23%	1.10%	1.08%	1.54%	0.00%	0.61%	0.34%	1.25%	0.00%	0.78%	0.27%	0.00%	0.00%									
19	Титов Борис Юрьевич	81	4	2	2	6	1	1	0	4	4	1	4	0	4	0	1	1	9	5	0	0	0	0	0	1	3	5	1	1	2	1	0	0	0	6	0	0	0	0	3	3	0	0	0	4	1	1									
		0.49%	0.88%	0.45%	0.40%	1.20%	0.20%	0.20%	0.00%	0.72%	0.77%	0.17%	0.75%	0.00%	0.92%	0.00%	0.21%	0.44%	0.94%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.93%	0.58%	0.88%	0.21%	0.47%	1.53%	0.85%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.00%	0.37%	0.51%	0.00%	0.00%	0.00%	1.06%	0.78%	0.64%									
20	Явлинский Григорий Алексеевич	61	0	3	2	3	1	5	4	3	2	2	1	0	0	1	1	1	3	6	0	0	2	0	0	0	3	4	1	6	2	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0									
		0.37%	0.00%	0.68%	0.40%	0.60%	0.20%	0.99%	0.76%	0.54%	0.39%	0.35%	0.19%	0.00%	0.00%	0.22%	0.21%	0.44%	0.31%	0.53%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.58%	0.70%	0.21%	2.83%	1.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.17%	1.25%	0.00%	0.78%	0.00%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
