Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Новоузенская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263									
1	"Число избирателей, включенных в список избирателей"	22764	649	217	750	791	868	918	933	636	288	680	224	878	929	857	816	814	795	221	507	929	129	109	174	74	308	88	728	85	82	607	132	78	375	121	111	205	441	1053	921	300	100	391	117	511	1007	169	76	140	233	199									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23532	666	216	786	827	857	953	955	631	290	713	241	925	958	894	823	836	821	227	527	962	135	112	178	89	315	86	772	92	85	623	134	82	396	122	115	210	470	1094	959	312	100	400	125	509	1079	169	73	141	239	208									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16453	468	138	672	625	740	388	720	481	161	479	149	643	717	664	607	570	646	71	376	732	66	89	117	45	247	64	619	68	65	281	88	73	295	101	35	167	320	827	651	232	88	303	102	395	416	123	63	95	187	184									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1598	50	15	22	56	17	16	46	53	83	51	2	71	67	45	51	139	42	21	55	30	15	0	4	15	18	13	34	0	0	58	8	0	20	0	8	15	49	79	112	20	5	33	5	39	80	0	0	22	5	9									
6	Число погашенных избирательных бюллетеней	5481	148	63	92	146	100	549	189	97	46	183	90	211	174	185	165	127	133	135	96	200	54	23	57	29	50	9	119	24	20	284	38	9	81	21	72	28	101	188	196	60	7	64	18	75	583	46	10	24	47	15									
