Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    район Текстильщики																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №3318	УИК №3319	УИК №3320									
1	Число избирателей, включенных в список избирателей	60674	2074	2472	2371	2323	2390	2338	2872	2526	2538	2076	2602	2171	1894	1731	2964	1810	1652	1512	2408	1676	2049	2433	1974	2538	2326	1625	1761	110	395	1063									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54675	1900	2200	2100	2100	2100	2100	2600	2300	2300	1800	2400	2000	1700	1500	2700	1600	1500	1300	2200	1500	1800	2200	1700	2300	2100	1400	1600	110	395	1170									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	33458	1020	1322	1310	1289	1338	1359	1511	1263	1360	1115	1410	1238	988	928	1612	1003	899	832	1298	867	1125	1376	891	1493	1389	924	876	110	386	926									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1753	61	114	65	60	40	53	62	70	82	82	56	61	51	59	75	46	75	66	72	104	68	57	47	74	66	37	50	0	0	0									
6	Число погашенных избирательных бюллетеней	19464	819	764	725	751	722	688	1027	967	858	603	934	701	661	513	1013	551	526	402	830	529	607	767	762	733	645	439	674	0	9	244									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1751	61	114	64	60	40	53	62	70	82	82	56	61	51	59	75	46	74	66	72	104	68	57	47	74	66	37	50	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33352	1019	1318	1310	1287	1337	1357	1508	1263	1357	1110	1408	1232	987	927	1612	1002	899	831	1294	867	1110	1375	888	1484	1355	921	872	110	386	926									
9	Число недействительных избирательных бюллетеней	1195	34	62	42	59	61	31	41	75	41	42	61	49	45	25	53	50	40	21	37	20	45	46	44	68	22	25	15	4	13	24									
10	Число действительных избирательных бюллетеней	33908	1046	1370	1332	1288	1316	1379	1529	1258	1398	1150	1403	1244	993	961	1634	998	933	876	1329	951	1133	1386	891	1490	1399	933	907	106	373	902									
11	Число полученных открепительных  удостоверений	1691	72	66	77	66	54	70	80	70	70	40	72	71	70	43	70	34	70	37	70	31	40	91	60	82	70	53	62	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1557	70	63	77	64	54	62	76	61	64	40	65	70	55	38	68	34	53	33	63	31	35	89	54	70	61	50	57	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1116	39	26	63	28	50	32	93	32	38	28	44	37	41	30	47	53	53	39	32	39	20	37	63	41	18	48	17	3	0	25									
14	Число неиспользованных открепительных удостоверений	134	2	3	0	2	0	8	4	9	6	0	7	1	15	5	2	0	17	4	7	0	5	2	6	12	9	3	5	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	1	1	2	2	3	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	4	1	1	0	2	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	2489	93	109	117	93	83	80	143	77	104	69	98	86	63	50	126	81	42	55	103	73	91	95	79	82	85	56	77	15	82	82									
		7.09%	8.61%	7.61%	8.52%	6.90%	6.03%	5.67%	9.11%	5.78%	7.23%	5.79%	6.69%	6.65%	6.07%	5.07%	7.47%	7.73%	4.32%	6.13%	7.54%	7.52%	7.72%	6.63%	8.45%	5.26%	5.98%	5.85%	8.35%	13.64%	21.24%	8.86%									
20	Зюганов Геннадий Андреевич	6725	228	287	282	273	257	284	284	259	279	269	333	238	207	202	325	177	186	173	273	187	205	294	145	289	221	227	156	13	43	129									
		19.16%	21.11%	20.04%	20.52%	20.27%	18.66%	20.14%	18.09%	19.43%	19.39%	22.57%	22.75%	18.41%	19.94%	20.49%	19.26%	16.89%	19.12%	19.29%	19.99%	19.26%	17.40%	20.53%	15.51%	18.55%	15.55%	23.70%	16.92%	11.82%	11.14%	13.93%									
21	Миронов Сергей Михайлович	1613	68	74	65	63	59	71	63	55	81	48	67	50	55	46	74	41	49	46	70	49	57	53	31	74	49	67	31	1	11	45									
		4.60%	6.30%	5.17%	4.73%	4.68%	4.28%	5.04%	4.01%	4.13%	5.63%	4.03%	4.58%	3.87%	5.30%	4.67%	4.39%	3.91%	5.04%	5.13%	5.12%	5.05%	4.84%	3.70%	3.32%	4.75%	3.45%	6.99%	3.36%	0.91%	2.85%	4.86%									
