Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Тюльганская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748					
1	"Число избирателей, внесенных в списки"	17674	2923	2349	2698	296	972	144	392	205	895	547	118	642	200	522	461	275	324	417	135	117	421	133	377	601	254	215	478	563					
2	"Число бюллетеней, полученных участковыми комиссиями"	17541	2866	2320	2700	300	950	145	395	200	895	540	120	640	200	525	460	275	320	420	140	115	415	125	375	600	250	210	480	560					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9719	1512	1120	1365	175	468	136	203	146	489	401	88	365	101	308	251	193	235	216	93	61	251	78	224	352	124	142	257	365					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	799	123	18	17	34	60	0	15	4	73	10	0	40	29	31	22	12	10	11	0	3	23	10	25	46	27	19	99	38					
6	Число погашенных бюллетеней	7023	1231	1182	1318	91	422	9	177	50	333	129	32	235	70	186	187	70	75	193	47	51	141	37	126	202	99	49	124	157					
7	Число бюллетеней в переносных ящиках для голосования	799	123	18	17	34	60	0	15	4	73	10	0	40	29	31	22	12	10	11	0	3	23	10	25	46	27	19	99	38					
8	Число бюллетеней в стационарных ящиках для голосования	9719	1512	1120	1365	175	468	136	203	146	489	401	88	365	101	308	251	193	235	216	93	61	251	78	224	352	124	142	257	365					
9	Число недействительных бюллетеней	275	18	16	20	12	13	6	3	8	13	19	6	10	1	15	12	6	14	5	5	2	9	1	16	9	7	7	18	4					
10	Число действительных бюллетеней	10243	1617	1122	1362	197	515	130	215	142	549	392	82	395	129	324	261	199	231	222	88	62	265	87	233	389	144	154	338	399					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	239	29	23	27	8	8	4	8	4	10	8	4	8	4	8	8	4	4	8	4	4	8	4	8	10	4	4	8	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	79	27	19	12	0	4	0	0	0	6	4	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	56	9	3	5	0	3	0	2	3	4	3	0	5	1	1	1	1	1	3	0	0	1	0	1	2	0	2	2	3					
14	Число погашенных открепительных удостоверений	160	2	4	15	8	4	4	8	4	4	4	4	8	4	7	7	2	3	8	4	4	8	4	8	10	4	4	7	7					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	130	9	20	11	9	4	2	2	3	10	1	1	6	0	5	8	4	11	2	2	2	1	1	4	1	0	5	4	2					
