Выборы Президента Российской Федерации																																																																									
Дата голосования: 04.03.2012																																																																									
																																																																									
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №20																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	62																																																																							
																																																																									
		Сумма	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947									
1	Число избирателей, включенных в список избирателей	115075	2306	2077	2556	2606	2756	1744	1936	2764	1776	212	2009	1904	2488	2310	1220	1678	1585	2350	2429	2049	2413	2800	2600	2513	2438	2240	1971	2663	1940	2269	2715	2117	2487	1752	2105	2606	2236	1695	1677	1087	1332	856	2063	1845	1706	1728	1407	411	1248	1092	1539	1814	2894	2021	1847	1548	2083	438	612	577	196	739									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	86600	1700	1500	1800	2000	2000	1300	1500	2000	1300	200	1500	1300	2000	1700	1000	1200	1200	1700	1700	1500	1800	2000	2000	2000	2000	1600	1500	2000	1500	1700	2000	1500	1800	1300	1500	2000	1600	1200	1500	950	1100	700	1500	1300	1200	1200	1000	400	1000	800	1100	1300	2500	1500	1400	1100	1600	500	500	500	200	650									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	68441	1436	1244	1566	1632	1674	1073	1127	1668	961	108	1136	1186	1383	1205	612	872	932	1460	1256	1270	1500	1671	1515	1535	1429	1357	1300	1502	1185	1338	1634	1363	1460	1017	1194	1545	1380	908	1015	714	888	560	1302	1124	927	1083	833	171	752	630	938	943	1537	1210	1209	906	1221	410	417	397	60	560									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2820	17	69	47	88	66	65	23	36	51	91	81	16	22	23	46	22	59	16	29	34	31	71	36	37	40	37	34	101	35	39	27	43	50	54	41	30	37	120	71	44	17	70	21	49	168	43	39	196	56	58	3	54	1	11	23	15	2	0	0	0	112	3									
6	Число погашенных избирательных бюллетеней	15339	247	187	187	280	260	162	350	296	288	1	283	98	595	472	342	306	209	224	415	196	269	258	449	428	531	206	166	397	280	323	339	94	290	229	265	425	183	172	414	192	195	70	177	127	105	74	128	33	192	112	159	303	962	279	168	179	377	90	83	103	28	87									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2820	17	69	47	88	66	65	23	36	51	91	81	16	22	23	46	22	59	16	29	34	31	71	36	37	40	37	34	101	35	39	27	43	50	54	41	30	37	120	71	44	17	70	21	49	168	43	39	196	56	58	3	54	1	11	23	15	2	0	0	0	112	3									
8	Число бюллетеней в стационарных ящиках для голосования	68305	1434	1243	1566	1632	1655	1063	1127	1665	961	108	1136	1186	1376	1205	612	872	932	1455	1255	1270	1496	1669	1513	1535	1425	1356	1294	1502	1182	1337	1631	1362	1455	1010	1192	1543	1377	908	1012	713	888	560	1302	1121	905	1080	833	171	750	630	937	943	1535	1210	1208	905	1220	410	417	395	60	560									
9	Число недействительных избирательных бюллетеней	990	19	28	18	13	26	12	19	23	6	5	20	26	17	13	10	18	4	17	18	9	28	28	22	21	21	24	17	9	17	23	22	28	19	21	11	32	11	10	39	15	12	2	29	15	11	13	9	11	7	11	8	9	21	11	19	12	15	14	5	9	4	4									
10	Число действительных избирательных бюллетеней	70135	1432	1284	1595	1707	1695	1116	1131	1678	1006	194	1197	1176	1381	1215	648	876	987	1454	1266	1295	1499	1712	1527	1551	1444	1369	1311	1594	1200	1353	1636	1377	1486	1043	1222	1541	1403	1018	1044	742	893	628	1294	1155	1062	1110	863	356	799	677	932	988	1515	1210	1212	908	1207	396	412	386	168	559									
11	Число полученных открепительных  удостоверений	2048	35	30	35	45	35	55	35	65	30	0	30	25	35	30	15	15	20	50	35	30	30	35	50	35	30	35	30	45	25	30	47	35	35	35	35	35	30	35	30	20	40	10	45	40	30	25	25	4	20	25	55	20	87	75	35	55	60	20	20	15	0	10									
