Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
"Наименование Избирательной комиссии:    Томск, Ленинская"																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №261	УИК №502	УИК №525	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740					
1	"Число избирателей, внесенных в списки"	77845	1457	2489	327	367	2693	316	1034	1486	2260	2030	1424	1336	2036	2320	2346	2320	2334	2583	2716	2063	2016	2615	2108	2575	2399	2754	2303	2516	1020	1959	1172	2572	873	736	2516	2379	2587	2873	2045	1890					
2	"Число бюллетеней, полученных участковыми комиссиями"	76030	1400	2500	320	350	2600	290	990	1500	2200	2000	1400	1300	1900	2300	2300	2300	2300	2500	2700	2000	2000	2500	2100	2500	2300	2700	2300	2500	980	1900	1100	2500	870	730	2400	2400	2500	2800	2000	1800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	34895	466	1059	82	148	1335	111	391	492	649	813	546	486	971	1037	1185	1103	1078	1254	1253	1008	1028	1365	1044	1345	1233	1274	1187	1256	477	935	435	1088	431	312	1048	1019	1139	1156	910	746					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	964	36	32	23	23	36	11	9	19	12	17	13	26	41	23	34	13	32	35	29	20	23	19	30	20	39	50	29	29	7	29	9	29	7	14	17	30	14	28	40	17					
6	Число погашенных бюллетеней	40171	898	1409	215	179	1229	168	590	989	1539	1170	841	788	888	1240	1081	1184	1190	1211	1418	972	949	1116	1026	1135	1028	1376	1084	1215	496	936	656	1383	432	404	1335	1351	1347	1616	1050	1037					
7	Число бюллетеней в переносных ящиках для голосования	964	36	32	23	23	36	11	9	19	12	17	13	26	41	23	34	13	32	35	29	20	23	19	30	20	39	50	29	29	7	29	9	29	7	14	17	30	14	28	40	17					
8	Число бюллетеней в стационарных ящиках для голосования	34818	466	1027	82	148	1335	111	391	492	649	813	546	486	971	1037	1185	1103	1078	1254	1252	1006	1028	1365	1043	1345	1232	1274	1187	1255	477	935	435	1087	431	312	1048	989	1132	1156	910	745					
9	Число недействительных бюллетеней	570	8	37	1	6	24	0	21	21	14	28	13	20	35	12	14	9	7	20	17	15	7	12	6	12	13	14	9	7	4	11	4	27	3	6	11	16	12	28	15	31					
10	Число действительных бюллетеней	35212	494	1022	104	165	1347	122	379	490	647	802	546	492	977	1048	1205	1107	1103	1269	1264	1011	1044	1372	1067	1353	1258	1310	1207	1277	480	953	440	1089	435	320	1054	1003	1134	1156	935	731					
