Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Спасская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №1368									
1	Число избирателей, включенных в список избирателей	35187	1426	1560	835	1021	1046	537	1691	640	1584	1635	1008	1694	550	643	1200	265	848	284	292	1598	755	1286	1671	1840	1656	309	1735	1563	571	1290	968	994	111	81									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35500	1450	1600	850	1050	1050	550	1700	650	1550	1600	1000	1750	550	650	1200	250	850	300	300	1550	900	1250	1700	1900	1650	300	1740	1600	550	1250	1000	1000	110	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20380	863	987	482	561	589	335	1046	409	1046	902	604	861	246	312	697	127	392	151	109	915	480	765	926	1131	997	191	982	905	267	777	552	622	83	68									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1152	57	25	37	32	35	22	47	10	64	41	41	72	43	17	23	24	67	22	17	20	1	49	41	25	21	25	26	44	26	54	48	37	27	12									
6	Число погашенных избирательных бюллетеней	13968	530	588	331	457	426	193	607	231	440	657	355	817	261	321	480	99	391	127	174	615	419	436	733	744	632	84	732	651	257	419	400	341	0	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1151	57	25	37	32	35	22	47	10	64	41	41	72	43	17	23	24	66	22	17	20	1	49	41	25	21	25	26	44	26	54	48	37	27	12									
8	Число бюллетеней в стационарных ящиках для голосования	20376	863	985	482	561	589	335	1046	409	1046	902	604	861	246	312	697	127	392	151	109	915	480	765	926	1131	996	191	982	905	267	776	552	622	83	68									
9	Число недействительных избирательных бюллетеней	319	11	18	7	13	15	5	20	3	14	16	4	12	4	6	11	0	7	2	0	11	12	6	16	20	5	5	19	12	3	12	17	8	3	2									
