Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Новодугинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323					
1	"Число избирателей, внесенных в списки избирателей"	8433	166	252	491	232	674	194	175	216	111	436	91	2622	147	217	236	140	517	239	618	281	378					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8407	163	247	513	236	674	196	163	209	111	446	92	2625	141	215	234	140	515	236	611	270	370					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	3999	138	170	242	90	324	97	80	155	65	164	41	1181	98	127	100	61	193	122	181	111	259					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1483	22	37	97	91	150	56	58	40	21	144	34	105	40	34	72	27	82	60	215	98	0					
6	Число погашенных избирательных бюллетеней	2925	3	40	174	55	200	43	25	14	25	138	17	1339	3	54	62	52	240	54	215	61	111					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1483	22	37	97	91	150	56	58	40	21	144	34	105	40	34	72	27	82	60	215	98	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3999	138	170	242	90	324	97	80	155	65	164	41	1181	98	127	100	61	193	122	181	111	259					
9	Число недействительных избирательных бюллетеней	78	0	1	4	0	17	1	0	1	7	8	0	3	0	2	6	6	3	1	0	7	11					
10	Число действительных избирательных бюллетеней	5404	160	206	335	181	457	152	138	194	79	300	75	1283	138	159	166	82	272	181	396	202	248					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	299	10	14	16	14	17	10	14	15	14	18	9	35	10	10	10	10	16	15	16	10	16					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	54	0	0	10	0	12	1	0	0	0	1	0	16	0	4	1	0	1	0	3	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	48	2	3	1	3	1	1	3	0	2	1	1	4	2	4	3	2	5	1	4	4	1					
