Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Большемуртинская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040					
1	"Число избирателей, внесенных в список"	15746	2568	1745	2589	1652	142	218	648	350	423	135	292	95	362	58	358	533	326	431	115	136	191	467	180	56	632	119	54	388	227	256					
2	Число полученных избирательных бюллетеней	15523	2566	1775	2311	1680	139	221	654	355	402	136	292	92	355	58	355	519	328	437	116	139	190	469	181	58	631	125	56	394	228	261					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7260	1038	824	1018	514	91	141	320	128	289	94	184	67	227	43	200	203	160	236	73	70	82	267	119	39	286	66	33	208	126	114					
5	"Число избирательных бюллетеней, выданных вне помещения"	1177	67	41	49	376	11	8	23	63	21	14	18	12	0	0	32	149	8	30	1	12	13	44	14	4	52	4	8	48	14	41					
6	Число погашенных избирательных бюллетеней	7086	1461	910	1244	790	37	72	311	164	92	28	90	13	128	15	123	167	160	171	42	57	95	158	48	15	293	55	15	138	88	106					
7	Число избирательных бюллетеней в переносных ящиках	1177	67	41	49	376	11	8	23	63	21	14	18	12	0	0	32	149	8	30	1	12	13	44	14	4	52	4	8	48	14	41					
8	Число бюллетеней в стационарных ящиках для голосования	7259	1038	824	1017	514	91	141	320	128	289	94	184	67	227	43	200	203	160	236	73	70	82	267	119	39	286	66	33	208	126	114					
9	Число недействительных избирательных бюллетеней	58	5	4	6	7	0	1	3	3	2	1	2	0	3	0	4	3	3	0	0	0	2	0	0	0	1	1	0	0	3	4					
10	Число действительных избирательных бюллетеней	8378	1100	861	1060	883	102	148	340	188	308	107	200	79	224	43	228	349	165	266	74	82	93	311	133	43	337	69	41	256	137	151					
11	Число полученных открепительных  удостоверений	196	20	18	20	16	5	5	5	3	5	5	5	3	6	3	5	7	5	5	3	3	5	5	5	3	5	5	3	8	5	5					
12	Число выданных открепительных удостоверений	42	6	5	2	3	0	0	0	1	0	0	2	0	2	0	0	1	0	2	0	2	0	4	0	0	5	1	0	5	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	2	3	4	0	1	1	1	1	2	0	2	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	2	1	1					
14	Число неиспользованных открепительных удостоверений	154	14	13	18	13	5	5	5	2	5	5	3	3	4	3	5	6	5	3	3	1	5	1	5	3	0	4	3	3	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	1474	263	230	241	115	7	28	32	15	47	16	25	2	29	10	19	44	38	48	17	3	19	53	10	3	65	8	1	64	13	9					
		17.47%	23.80%	26.59%	22.61%	12.92%	6.86%	18.79%	9.33%	7.85%	15.16%	14.81%	12.38%	2.53%	12.78%	23.26%	8.19%	12.50%	22.62%	18.05%	22.97%	3.66%	20.00%	17.04%	7.52%	6.98%	19.23%	11.43%	2.44%	25.00%	9.29%	5.81%					
19	. Малышкин Олег Александрович	214	22	10	26	29	2	9	16	12	3	1	7	2	5	0	5	16	1	4	2	2	2	8	9	0	2	1	1	3	7	7					
		2.54%	1.99%	1.16%	2.44%	3.26%	1.96%	6.04%	4.66%	6.28%	0.97%	0.93%	3.47%	2.53%	2.20%	0.00%	2.16%	4.55%	0.60%	1.50%	2.70%	2.44%	2.11%	2.57%	6.77%	0.00%	0.59%	1.43%	2.44%	1.17%	5.00%	4.52%					
20	. Миронов Сергей Михайлович	44	4	2	1	6	0	0	2	2	1	0	3	0	0	0	3	11	1	0	1	0	0	1	0	0	2	0	3	0	1	0					
		0.52%	0.36%	0.23%	0.09%	0.67%	0.00%	0.00%	0.58%	1.05%	0.32%	0.00%	1.49%	0.00%	0.00%	0.00%	1.29%	3.12%	0.60%	0.00%	1.35%	0.00%	0.00%	0.32%	0.00%	0.00%	0.59%	0.00%	7.32%	0.00%	0.71%	0.00%					
21	. Путин Владимир Владимирович	5122	623	466	590	555	83	85	235	145	230	74	139	62	107	25	184	211	90	180	44	64	49	156	86	21	224	51	26	124	87	106					
		60.72%	56.38%	53.87%	55.35%	62.36%	81.37%	57.05%	68.51%	75.92%	74.19%	68.52%	68.81%	78.48%	47.14%	58.14%	79.31%	59.94%	53.57%	67.67%	59.46%	78.05%	51.58%	50.16%	64.66%	48.84%	66.27%	72.86%	63.41%	48.44%	62.14%	68.39%					
22	. Хакамада Ирина Муцуовна	178	33	15	26	23	3	1	10	0	3	2	3	0	5	0	5	11	3	6	0	1	0	7	4	2	6	2	0	4	3	0					
		2.11%	2.99%	1.73%	2.44%	2.58%	2.94%	0.67%	2.92%	0.00%	0.97%	1.85%	1.49%	0.00%	2.20%	0.00%	2.16%	3.12%	1.79%	2.26%	0.00%	1.22%	0.00%	2.25%	3.01%	4.65%	1.78%	2.86%	0.00%	1.56%	2.14%	0.00%					
23	. Харитонов Николай Михайлович	1222	139	130	156	135	3	25	42	13	22	14	23	11	69	8	12	51	31	21	10	12	21	76	22	16	38	7	10	58	23	24					
		14.49%	12.58%	15.03%	14.63%	15.17%	2.94%	16.78%	12.24%	6.81%	7.10%	12.96%	11.39%	13.92%	30.40%	18.60%	5.17%	14.49%	18.45%	7.89%	13.51%	14.63%	22.11%	24.44%	16.54%	37.21%	11.24%	10.00%	24.39%	22.66%	16.43%	15.48%					
																																					
24	Против всех	124	16	8	20	20	4	0	3	1	2	0	0	2	9	0	0	5	1	7	0	0	2	10	2	1	0	0	0	3	3	5					
		1.47%	1.45%	0.92%	1.88%	2.25%	3.92%	0.00%	0.87%	0.52%	0.65%	0.00%	0.00%	2.53%	3.96%	0.00%	0.00%	1.42%	0.60%	2.63%	0.00%	0.00%	2.11%	3.22%	1.50%	2.33%	0.00%	0.00%	0.00%	1.17%	2.14%	3.23%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
