Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Даниловская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428					
1	"Число избирателей, внесенных в список"	23520	2181	2448	1432	1156	1214	1545	1106	1455	1356	129	409	383	247	220	250	358	515	335	304	485	860	237	692	330	292	175	376	248	288	186	485	256	455	670	269	173					
2	Число полученных избирательных бюллетеней	22436	2100	2400	1400	1050	1100	1400	970	1300	1250	110	410	370	240	220	250	360	510	330	290	480	830	230	680	330	280	176	360	240	280	180	500	240	450	670	270	180					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11947	1437	1541	796	550	555	846	569	753	735	60	208	204	132	130	125	156	216	72	77	192	433	74	251	106	79	83	154	125	156	136	185	145	174	315	95	82					
5	"Число избирательных бюллетеней, выданных вне помещения"	3594	73	76	57	72	41	98	52	37	73	50	123	93	45	50	73	86	168	225	157	170	155	101	303	121	98	46	91	48	63	9	179	78	155	140	136	52					
6	Число погашенных избирательных бюллетеней	6895	590	783	547	428	504	456	349	510	442	0	79	73	63	40	52	118	126	33	56	118	242	55	126	103	103	47	115	67	61	35	136	17	121	215	39	46					
7	Число избирательных бюллетеней в переносных ящиках	3594	73	76	57	72	41	98	52	37	73	50	123	93	45	50	73	86	168	225	157	170	155	101	303	121	98	46	91	48	63	9	179	78	155	140	136	52					
8	Число бюллетеней в стационарных ящиках для голосования	11939	1435	1540	795	550	555	846	569	753	733	59	207	204	132	130	125	156	216	72	77	192	433	74	251	106	79	83	154	125	156	136	185	145	174	315	95	82					
9	Число недействительных избирательных бюллетеней	101	11	8	5	4	0	9	0	0	4	0	1	4	0	5	0	1	3	0	0	3	8	1	4	0	7	1	1	3	2	1	1	2	1	4	5	2					
10	Число действительных избирательных бюллетеней	15432	1497	1608	847	618	596	935	621	790	802	109	329	293	177	175	198	241	381	297	234	359	580	174	550	227	170	128	244	170	217	144	363	221	328	451	226	132					
11	Число полученных открепительных  удостоверений	700	50	50	35	35	35	35	35	35	35	0	20	10	10	10	10	10	10	15	15	10	20	10	20	15	15	15	20	15	10	10	15	10	15	15	15	15					
12	Число выданных открепительных удостоверений	147	9	27	10	1	4	8	1	2	0	0	18	5	1	3	0	8	3	0	0	6	5	0	1	0	4	4	4	0	5	1	7	1	3	2	2	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	134	5	8	5	1	12	4	12	7	7	0	1	3	2	5	1	1	3	1	6	5	9	0	1	3	3	1	3	9	1	1	2	3	1	2	4	2					
14	Число неиспользованных открепительных удостоверений	553	41	23	25	34	31	27	34	33	35	0	2	5	9	7	10	2	7	15	15	4	15	10	19	15	11	11	16	15	5	9	8	9	12	13	13	13					
15	"Число открепительных удостоверений, выданных в ТИК"	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	. Глазьев Сергей Юрьевич	440	55	52	40	21	12	36	21	21	12	7	7	11	5	2	6	4	12	2	8	9	17	3	9	4	13	3	10	3	2	2	10	3	4	5	7	2					
		2.83%	3.65%	3.22%	4.69%	3.38%	2.01%	3.81%	3.38%	2.66%	1.49%	6.42%	2.12%	3.70%	2.82%	1.11%	3.03%	1.65%	3.12%	0.67%	3.42%	2.49%	2.89%	1.71%	1.62%	1.76%	7.34%	2.33%	4.08%	1.73%	0.91%	1.38%	2.75%	1.35%	1.22%	1.10%	3.03%	1.49%					
19	. Малышкин Олег Александрович	351	28	50	16	16	18	25	13	19	13	4	9	10	7	3	7	5	5	7	9	7	8	0	8	5	8	0	5	1	8	1	11	1	10	6	4	4					
		2.26%	1.86%	3.09%	1.88%	2.57%	3.02%	2.65%	2.09%	2.41%	1.61%	3.67%	2.73%	3.37%	3.95%	1.67%	3.54%	2.07%	1.30%	2.36%	3.85%	1.93%	1.36%	0.00%	1.44%	2.20%	4.52%	0.00%	2.04%	0.58%	3.65%	0.69%	3.02%	0.45%	3.04%	1.32%	1.73%	2.99%					
20	. Миронов Сергей Михайлович	136	12	18	12	3	10	12	14	5	5	0	1	3	1	1	0	0	2	3	0	5	5	1	3	1	2	1	2	0	2	0	4	0	3	4	1	0					
		0.88%	0.80%	1.11%	1.41%	0.48%	1.68%	1.27%	2.25%	0.63%	0.62%	0.00%	0.30%	1.01%	0.56%	0.56%	0.00%	0.00%	0.52%	1.01%	0.00%	1.38%	0.85%	0.57%	0.54%	0.44%	1.13%	0.78%	0.82%	0.00%	0.91%	0.00%	1.10%	0.00%	0.91%	0.88%	0.43%	0.00%					
21	. Путин Владимир Владимирович	11753	1044	1151	606	480	453	703	472	618	647	80	262	226	151	137	163	196	325	232	164	286	430	147	476	160	124	97	170	136	166	110	275	174	229	369	185	109					
		75.66%	69.23%	71.23%	71.13%	77.17%	76.01%	74.47%	76.01%	78.23%	80.27%	73.39%	79.39%	76.09%	85.31%	76.11%	82.32%	80.99%	84.64%	78.11%	70.09%	79.01%	73.13%	84.00%	85.92%	70.48%	70.06%	75.19%	69.39%	78.61%	75.80%	75.86%	75.55%	78.03%	69.60%	81.10%	80.09%	81.34%					
22	. Хакамада Ирина Муцуовна	346	53	50	29	16	18	26	17	20	25	3	3	5	2	3	2	3	2	3	2	1	11	2	8	10	4	1	6	1	3	1	3	0	3	9	0	1					
		2.23%	3.51%	3.09%	3.40%	2.57%	3.02%	2.75%	2.74%	2.53%	3.10%	2.75%	0.91%	1.68%	1.13%	1.67%	1.01%	1.24%	0.52%	1.01%	0.85%	0.28%	1.87%	1.14%	1.44%	4.41%	2.26%	0.78%	2.45%	0.58%	1.37%	0.69%	0.82%	0.00%	0.91%	1.98%	0.00%	0.75%					
23	. Харитонов Николай Михайлович	2168	273	261	128	78	74	123	75	102	88	13	43	31	8	28	17	31	30	48	47	43	96	19	40	39	18	25	44	28	35	28	53	42	71	51	24	14					
		13.96%	18.10%	16.15%	15.02%	12.54%	12.42%	13.03%	12.08%	12.91%	10.92%	11.93%	13.03%	10.44%	4.52%	15.56%	8.59%	12.81%	7.81%	16.16%	20.09%	11.88%	16.33%	10.86%	7.22%	17.18%	10.17%	19.38%	17.96%	16.18%	15.98%	19.31%	14.56%	18.83%	21.58%	11.21%	10.39%	10.45%					
																																											
24	Против всех	238	32	26	16	4	11	10	9	5	12	2	4	7	3	1	3	2	5	2	4	8	13	2	6	8	1	1	7	1	1	2	7	1	8	7	5	2					
		1.53%	2.12%	1.61%	1.88%	0.64%	1.85%	1.06%	1.45%	0.63%	1.49%	1.83%	1.21%	2.36%	1.69%	0.56%	1.52%	0.83%	1.30%	0.67%	1.71%	2.21%	2.21%	1.14%	1.08%	3.52%	0.56%	0.78%	2.86%	0.58%	0.46%	1.38%	1.92%	0.45%	2.43%	1.54%	2.16%	1.49%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
