Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Череповецкая																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №869	УИК №870	УИК №871	УИК №872	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918									
1	Число избирателей, включенных в список избирателей	31864	909	1164	997	213	196	138	651	188	445	370	1232	277	2081	1172	218	190	1863	388	123	122	868	251	1059	301	270	347	152	1587	1501	1489	212	289	348	138	435	2081	2016	535	462	314	355	917	407	169	122	267	2035									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	32033	940	1100	1000	220	220	165	655	190	453	375	1200	275	2100	1100	215	190	1880	420	140	140	880	260	1050	320	270	370	140	1550	1500	1500	220	320	350	160	450	2050	2000	540	540	330	360	900	435	160	120	280	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15179	317	601	338	96	66	27	309	40	118	116	586	172	1260	522	67	56	953	171	56	38	430	35	607	100	98	98	72	936	767	822	67	147	128	72	147	1127	1050	253	122	109	115	451	176	58	46	72	1165									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3085	144	43	146	23	27	49	56	70	99	97	108	12	54	225	73	59	44	63	14	27	33	108	42	28	17	114	24	51	54	24	44	38	80	23	81	72	39	10	189	67	97	99	86	55	18	80	79									
6	Число погашенных избирательных бюллетеней	13769	479	456	516	101	127	89	290	80	236	162	506	91	786	353	75	75	883	186	70	75	417	117	401	192	155	158	44	563	679	654	109	135	142	65	222	851	911	277	229	154	148	350	173	47	56	128	756									
