Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Красногорская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645					
1	"Число избирателей, внесенных в списки избирателей"	11896	1022	1423	573	807	687	696	114	102	167	52	499	279	327	337	190	376	769	318	83	353	223	427	61	816	393	426	274	102					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11900	1025	1360	579	807	681	695	115	104	165	57	505	288	332	336	192	382	761	315	89	355	224	440	64	814	399	429	280	107					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7767	576	773	331	471	431	372	90	82	119	52	354	159	184	254	161	282	496	229	71	299	145	343	54	558	235	359	209	78					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	593	56	52	44	21	38	20	10	7	0	0	47	54	63	21	11	0	44	0	0	0	29	0	0	16	60	0	0	0					
6	Число погашенных избирательных бюллетеней	3531	393	526	204	315	212	303	15	15	46	5	104	75	85	61	20	100	221	86	18	56	50	97	10	240	104	70	71	29					
7	Число избирательных бюллетеней в переносных ящиках для голосования	593	56	52	44	21	38	20	10	7	0	0	47	54	63	21	11	0	44	0	0	0	29	0	0	16	60	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7767	576	773	331	471	431	372	90	82	119	52	354	159	184	254	161	282	496	229	71	299	145	343	54	558	235	359	209	78					
9	Число недействительных избирательных бюллетеней	60	5	0	3	5	1	2	0	0	0	0	5	1	1	1	1	0	8	1	0	1	0	5	1	12	4	1	1	1					
10	Число действительных избирательных бюллетеней	8300	627	825	372	487	468	390	100	89	119	52	396	212	246	274	171	282	532	228	71	298	174	338	53	562	291	358	208	77					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	155	7	18	7	9	7	7	4	4	4	4	7	0	5	6	5	6	7	0	0	6	5	6	4	7	5	6	5	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	75	6	17	5	9	7	7	0	1	2	0	0	0	1	3	0	2	0	0	0	0	0	5	0	3	1	3	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	70	2	9	1	3	1	1	3	3	4	2	0	1	3	4	2	2	7	4	1	3	2	3	2	2	1	0	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	80	1	1	2	0	0	0	4	3	2	4	7	0	4	3	5	4	7	0	0	6	5	1	4	4	4	3	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	2	5	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	232	18	21	2	11	16	11	5	2	4	6	4	0	9	11	1	9	6	1	0	11	3	6	0	18	10	45	1	1					
		2.78%	2.85%	2.55%	0.53%	2.24%	3.41%	2.81%	5.00%	2.25%	3.36%	11.54%	0.99%	0.00%	3.64%	4.00%	0.58%	3.19%	1.11%	0.44%	0.00%	3.68%	1.72%	1.75%	0.00%	3.14%	3.39%	12.53%	0.48%	1.28%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	6	0	1	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0					
		0.19%	0.00%	0.73%	0.00%	0.20%	0.21%	0.26%	0.00%	1.12%	0.84%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.35%	0.19%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0					
		0.12%	0.16%	0.12%	0.27%	0.00%	0.21%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.28%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1609	103	157	52	85	71	84	17	22	15	10	68	138	113	40	18	80	90	45	13	40	40	34	11	91	57	66	32	17					
		19.25%	16.30%	19.03%	13.87%	17.28%	15.14%	21.43%	17.00%	24.72%	12.61%	19.23%	16.96%	64.79%	45.75%	14.55%	10.47%	28.37%	16.67%	19.65%	18.31%	13.38%	22.99%	9.91%	20.37%	15.85%	19.32%	18.38%	15.31%	21.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0					
		0.12%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.94%	0.40%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.29%	0.00%	0.17%	0.00%	0.28%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	0	0	2	1	5	0	0	0	0	0	1	0	0	1	0	0	3	1	0	0	1	1	0	1	1	0	0	0					
		0.22%	0.00%	0.00%	0.53%	0.20%	1.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.36%	0.00%	0.00%	0.56%	0.44%	0.00%	0.00%	0.57%	0.29%	0.00%	0.17%	0.34%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	472	49	42	25	27	31	22	3	3	8	4	21	5	11	15	9	11	28	4	5	15	10	15	1	42	19	31	14	2					
		5.65%	7.75%	5.09%	6.67%	5.49%	6.61%	5.61%	3.00%	3.37%	6.72%	7.69%	5.24%	2.35%	4.45%	5.45%	5.23%	3.90%	5.19%	1.75%	7.04%	5.02%	5.75%	4.37%	1.85%	7.32%	6.44%	8.64%	6.70%	2.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	326	27	37	15	36	20	21	3	3	2	0	7	2	7	17	10	18	24	9	1	11	8	9	0	22	3	6	6	2					
		3.90%	4.27%	4.48%	4.00%	7.32%	4.26%	5.36%	3.00%	3.37%	1.68%	0.00%	1.75%	0.94%	2.83%	6.18%	5.81%	6.38%	4.44%	3.93%	1.41%	3.68%	4.60%	2.62%	0.00%	3.83%	1.02%	1.67%	2.87%	2.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	0	10	2	1	4	4	1	1	1	1	4	0	1	0	2	1	7	1	0	0	3	3	0	1	1	0	0	1					
