Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Рыбно-Слободская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486					
1	"Число избирателей, включенных в списки избирателей"	22415	577	320	300	203	116	158	628	387	889	333	160	363	160	308	265	276	400	170	441	101	981	98	972	419	246	570	610	408	569	334	1190	1244	976	706	1184	633	476	289	211	141	194	152	176	163	315	154	410	439	440	538	622					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21626	575	326	302	203	115	157	630	387	865	329	160	363	160	306	265	280	401	170	444	105	950	98	915	410	246	540	610	400	571	333	1061	1142	851	624	1049	570	460	292	218	143	194	152	177	164	319	155	412	440	440	537	610					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20706	550	320	300	199	114	156	626	387	716	300	150	363	160	245	251	276	384	166	433	100	904	98	850	389	246	462	577	394	566	287	1028	1126	832	609	1020	557	448	273	197	139	194	150	176	163	311	148	402	424	407	523	610					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	781	22	0	0	2	0	0	0	0	149	29	10	0	0	58	14	0	16	4	7	0	29	0	65	21	0	59	28	6	3	44	33	16	19	15	25	13	12	12	14	2	0	0	0	0	0	5	8	8	23	10	0					
6	Число погашенных избирательных бюллетеней	139	3	6	2	2	1	1	4	0	0	0	0	0	0	3	0	4	1	0	4	5	17	0	0	0	0	19	5	0	2	2	0	0	0	0	4	0	0	7	7	2	0	2	1	1	8	2	2	8	10	4	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	781	22	0	0	2	0	0	0	0	149	29	10	0	0	58	14	0	16	4	7	0	29	0	65	21	0	59	28	6	3	44	33	16	19	15	25	13	12	12	14	2	0	0	0	0	0	5	8	8	23	10	0					
8	Число бюллетеней в стационарных ящиках для голосования	20706	550	320	300	199	114	156	626	387	716	300	150	363	160	245	251	276	384	166	433	100	904	98	850	389	246	462	577	394	566	287	1028	1126	832	609	1020	557	448	273	197	139	194	150	176	163	311	148	402	424	407	523	610					
9	Число недействительных избирательных бюллетеней	96	0	0	0	0	0	0	10	0	0	0	0	0	7	1	0	0	0	0	3	0	14	0	0	0	0	2	0	0	0	0	5	8	2	5	1	0	0	0	0	14	2	0	0	1	1	1	1	8	0	2	8					
10	Число действительных избирательных бюллетеней	21391	572	320	300	201	114	156	616	387	865	329	160	363	153	302	265	276	400	170	437	100	919	98	915	410	246	519	605	400	569	331	1056	1134	849	619	1044	570	460	285	211	127	192	150	176	162	310	152	409	424	430	531	602					
11	Число полученных открепительных  удостоверений	396	7	10	4	2	2	2	5	4	15	4	2	3	3	5	5	4	4	4	5	4	15	2	15	5	4	7	7	3	5	5	24	30	30	30	30	25	4	5	5	4	2	2	3	3	3	3	10	6	4	4	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	206	7	7	4	2	0	0	4	0	9	0	0	0	0	2	2	4	4	0	5	3	12	0	15	2	0	7	4	1	3	1	6	5	21	14	24	6	3	5	5	1	0	0	0	0	0	0	3	6	2	1	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	96	6	1	1	1	1	0	2	0	1	2	1	0	0	0	0	2	1	1	2	0	1	1	4	1	0	4	2	5	1	0	14	7	12	4	4	0	1	1	0	0	1	0	0	0	0	0	1	2	2	2	4					
14	Число неиспользованных открепительных удостоверений	190	0	3	0	0	2	2	1	4	6	4	2	3	3	3	3	0	0	4	0	1	3	2	0	3	4	0	3	2	2	4	18	25	9	16	6	19	1	0	0	3	2	2	3	3	3	3	7	0	2	3	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	87	1	1	4	0	0	1	0	4	2	0	0	1	0	0	1	0	3	1	1	0	0	0	5	0	2	4	1	2	1	0	6	7	5	9	11	1	3	0	0	0	0	0	0	0	2	0	3	2	1	0	2					
		0.40%	0.17%	0.31%	1.33%	0.00%	0.00%	0.64%	0.00%	1.03%	0.23%	0.00%	0.00%	0.28%	0.00%	0.00%	0.38%	0.00%	0.75%	0.59%	0.23%	0.00%	0.00%	0.00%	0.55%	0.00%	0.81%	0.77%	0.17%	0.50%	0.18%	0.00%	0.57%	0.61%	0.59%	1.44%	1.05%	0.18%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.73%	0.46%	0.23%	0.00%	0.33%					
