Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Рыбно-Слободская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471									
1	Число избирателей, включенных в список избирателей	22167	581	327	299	201	91	132	632	401	855	311	141	396	159	281	219	246	395	161	464	95	883	108	976	439	219	607	583	371	575	297	1094	1108	1027	1016	1225	691	446	291	202	140	182	146	159	148	293	126	402	433	424	516	653									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22661	585	329	299	204	97	136	630	409	864	325	148	398	161	287	223	258	395	164	477	97	913	109	989	451	224	611	594	379	604	306	1122	1129	1084	1040	1251	720	465	301	210	142	190	148	161	148	300	131	404	436	431	516	666									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18322	403	222	251	136	72	105	569	336	663	240	70	389	133	211	170	177	250	124	380	45	690	90	873	356	157	520	494	321	558	215	985	1002	836	914	1091	626	356	261	155	112	156	146	125	127	219	81	258	296	297	425	634									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3281	178	105	48	60	19	27	56	61	176	62	70	5	26	70	49	61	137	36	77	50	158	17	99	80	61	78	89	45	15	79	54	52	130	45	37	30	77	21	40	27	25	0	33	20	67	44	137	123	124	86	15									
6	Число погашенных избирательных бюллетеней	1058	4	2	0	8	6	4	5	12	25	23	8	4	2	6	4	20	8	4	20	2	65	2	17	15	6	13	11	13	31	12	83	75	118	81	123	64	32	19	15	3	9	2	3	1	14	6	9	17	10	5	17									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3281	178	105	48	60	19	27	56	61	176	62	70	5	26	70	49	61	137	36	77	50	158	17	99	80	61	78	89	45	15	79	54	52	130	45	37	30	77	21	40	27	25	0	33	20	67	44	137	123	124	86	15									
8	Число бюллетеней в стационарных ящиках для голосования	18322	403	222	251	136	72	105	569	336	663	240	70	389	133	211	170	177	250	124	380	45	690	90	873	356	157	520	494	321	558	215	985	1002	836	914	1091	626	356	261	155	112	156	146	125	127	219	81	258	296	297	425	634									
9	Число недействительных избирательных бюллетеней	72	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	1	1	1	6	0	0	0	0	1	0	0	15	5	7	7	4	2	0	0	1	1	0	4	1	1	3	0	0	0	2	3	0									
10	Число действительных избирательных бюллетеней	21531	581	327	299	196	91	132	625	396	837	299	140	394	159	281	219	238	387	160	457	94	847	106	966	436	218	598	583	365	573	294	1024	1049	959	952	1124	654	433	282	194	138	181	142	157	146	283	125	395	419	419	508	649									
11	Число полученных открепительных  удостоверений	340	3	2	2	4	4	2	0	2	18	9	3	2	0	2	4	10	4	4	4	3	20	0	10	3	2	5	6	2	0	10	27	19	23	25	22	20	22	9	7	2	2	2	2	0	0	0	2	4	2	2	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	327	3	1	0	4	4	2	0	2	18	9	3	2	0	2	4	10	3	4	4	3	20	0	10	3	2	5	4	0	0	10	27	18	23	25	22	20	22	9	7	2	0	1	2	0	0	0	2	4	2	1	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	115	1	1	1	2	0	1	3	0	13	1	0	2	0	0	2	2	4	2	4	1	2	1	7	3	0	2	1	0	5	2	14	4	3	2	6	4	4	1	2	1	0	0	1	2	2	0	5	1	0	0	0									
14	Число неиспользованных открепительных удостоверений	13	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	10	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	209	3	2	1	1	1	1	6	0	7	3	2	2	0	1	1	2	3	0	5	1	2	1	2	1	1	6	5	2	1	6	6	11	14	14	44	16	8	4	8	1	0	0	0	0	4	0	5	2	1	0	2									
		0.97%	0.52%	0.61%	0.33%	0.51%	1.10%	0.76%	0.96%	0.00%	0.83%	0.99%	1.43%	0.51%	0.00%	0.36%	0.46%	0.84%	0.78%	0.00%	1.09%	1.05%	0.24%	0.93%	0.21%	0.23%	0.46%	1.00%	0.86%	0.55%	0.17%	2.04%	0.58%	1.04%	1.45%	1.46%	3.90%	2.44%	1.85%	1.42%	4.10%	0.72%	0.00%	0.00%	0.00%	0.00%	1.40%	0.00%	1.27%	0.48%	0.24%	0.00%	0.31%									
20	Зюганов Геннадий Андреевич	366	1	5	2	2	2	2	8	2	10	3	4	4	1	4	3	6	4	3	3	1	10	2	7	2	2	10	2	5	7	5	33	20	26	23	37	27	14	13	4	3	2	2	1	4	2	3	7	8	5	4	6									
