Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Шахунская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480					
1	"Число избирателей, внесенных в список избирателей"	33409	2206	2107	2084	1911	2219	1179	1042	2247	2167	1703	1690	909	842	2044	1873	488	386	106	130	372	449	358	1123	212	526	211	378	1077	158	592	620					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33900	2150	2150	2100	1950	2200	1200	1000	2300	2200	1750	1750	900	850	2000	1900	500	400	150	150	400	450	400	1150	250	550	200	350	1100	200	600	650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18736	1412	1445	1306	1116	1220	639	583	1260	1309	859	868	472	324	1087	1152	137	118	65	82	202	244	226	656	114	296	95	177	650	66	241	315					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2759	88	94	36	68	124	43	65	86	64	180	219	100	200	155	123	204	102	8	18	40	54	44	80	27	45	39	44	129	16	163	101					
6	Число погашенных избирательных бюллетеней	12405	650	611	758	766	856	518	352	954	827	711	663	328	326	758	625	159	180	77	50	158	152	130	414	109	209	66	129	321	118	196	234					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2759	88	94	36	68	124	43	65	86	64	180	219	100	200	155	123	204	102	8	18	40	54	44	80	27	45	39	44	129	16	163	101					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18724	1412	1436	1306	1116	1220	639	583	1260	1309	859	868	472	324	1087	1150	137	118	65	82	201	244	226	656	114	296	95	177	650	66	241	315					
9	Число недействительных избирательных бюллетеней	180	11	13	8	15	23	7	1	5	26	4	3	8	3	12	12	3	0	3	2	0	4	1	3	0	1	1	2	3	0	4	2					
10	Число действительных избирательных бюллетеней	21303	1489	1517	1334	1169	1321	675	647	1341	1347	1035	1084	564	521	1230	1261	338	220	70	98	241	294	269	733	141	340	133	219	776	82	400	414					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	838	28	84	28	49	78	21	15	44	39	44	44	12	12	26	24	17	5	12	17	30	23	30	20	13	12	8	5	34	17	18	29					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	817	24	84	21	49	78	21	9	44	37	44	44	12	12	26	24	17	5	12	15	30	23	30	20	13	12	8	5	34	17	18	29					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	259	29	21	28	23	12	11	14	10	10	0	2	5	2	12	5	6	6	5	8	3	3	3	7	0	6	3	3	10	4	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	21	4	0	7	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2256	134	150	117	138	155	40	59	139	142	96	122	45	50	113	165	23	28	5	17	30	55	32	109	25	41	24	47	74	11	28	42					
		10.50%	8.93%	9.80%	8.72%	11.66%	11.53%	5.87%	9.10%	10.33%	10.34%	9.24%	11.22%	7.87%	9.54%	9.10%	12.96%	6.74%	12.73%	6.85%	17.00%	12.45%	18.46%	11.85%	14.81%	17.73%	12.02%	17.91%	21.27%	9.50%	13.41%	6.93%	10.10%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2945	202	218	190	189	255	93	79	227	194	119	104	47	55	153	133	77	42	8	11	35	48	40	81	12	50	27	41	102	12	47	54					
		13.71%	13.47%	14.25%	14.16%	15.96%	18.97%	13.64%	12.19%	16.86%	14.13%	11.45%	9.57%	8.22%	10.50%	12.32%	10.45%	22.58%	19.09%	10.96%	11.00%	14.52%	16.11%	14.81%	11.01%	8.51%	14.66%	20.15%	18.55%	13.09%	14.63%	11.63%	12.98%					
