Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Чародинская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802					
1	"Число избирателей, включенных в списки избирателей"	6989	139	64	116	138	68	157	299	107	105	59	91	67	63	32	105	78	55	235	352	103	168	58	71	113	329	135	86	22	179	85	63	19	25	67	32	40	29	134	77	142	1347	37	25	43	208	105	386	181	131	94	83	42					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	6311	122	50	100	113	60	132	250	100	105	50	80	50	60	30	100	65	50	200	300	100	150	50	60	100	300	105	80	22	170	83	58	17	22	60	32	40	30	125	65	130	1266	37	25	40	200	100	350	150	115	85	85	42					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	6003	95	50	95	108	56	128	245	95	100	50	78	45	60	30	90	43	45	200	282	98	150	46	58	89	300	104	56	19	161	76	56	17	20	58	32	39	29	115	57	127	1221	36	25	40	195	99	318	150	115	80	80	42					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	144	20	0	0	0	0	4	0	0	0	0	0	3	0	0	0	19	2	0	16	0	0	0	2	9	0	0	21	2	4	5	0	0	0	0	0	0	0	0	0	0	30	0	0	0	4	0	3	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	164	7	0	5	5	4	0	5	5	5	0	2	2	0	0	10	3	3	0	2	2	0	4	0	2	0	1	3	1	5	2	2	0	2	2	0	1	1	10	8	3	15	1	0	0	1	1	29	0	0	5	5	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	144	20	0	0	0	0	4	0	0	0	0	0	3	0	0	0	19	2	0	16	0	0	0	2	9	0	0	21	2	4	5	0	0	0	0	0	0	0	0	0	0	30	0	0	0	4	0	3	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	6003	95	50	95	108	56	128	245	95	100	50	78	45	60	30	90	43	45	200	282	98	150	46	58	89	300	104	56	19	161	76	56	17	20	58	32	39	29	115	57	127	1221	36	25	40	195	99	318	150	115	80	80	42					
9	Число недействительных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	6145	115	50	95	108	56	132	245	95	100	50	78	48	60	30	90	62	47	200	298	98	150	46	60	98	300	104	77	21	165	81	56	17	20	58	32	39	29	115	55	127	1251	36	25	40	199	99	321	150	115	80	80	42					
11	Число полученных открепительных  удостоверений	259	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	8	10	4	6	4	4	4	8	4	4	2	6	4	4	2	2	4	2	2	2	6	4	6	32	2	2	2	8	6	10	6	6	4	4	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	258	4	4	4	4	4	4	10	4	4	4	4	4	4	4	4	4	4	8	10	4	6	4	4	4	8	4	4	2	6	4	4	2	2	4	2	2	2	6	4	6	31	2	2	2	8	6	10	6	6	4	4	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.79%	0.08%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	37	3	0	2	3	0	0	0	1	0	0	0	0	3	0	0	0	0	2	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	3	0	0	0	1	0	0	0					
		0.60%	2.61%	0.00%	2.11%	2.78%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	0.00%	0.00%	0.00%	1.00%	2.01%	1.02%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	1.51%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%					
20	Зюганов Геннадий Андреевич	366	9	0	2	1	4	8	42	4	5	1	7	2	4	1	7	2	0	7	8	4	30	2	5	9	8	9	3	2	10	5	2	2	1	1	2	2	2	2	0	11	84	1	1	3	10	4	15	5	5	5	5	2					
		5.95%	7.83%	0.00%	2.11%	0.93%	7.14%	6.06%	17.14%	4.21%	5.00%	2.00%	8.97%	4.17%	6.67%	3.33%	7.78%	3.23%	0.00%	3.50%	2.68%	4.08%	20.00%	4.35%	8.33%	9.18%	2.67%	8.65%	3.90%	9.52%	6.06%	6.17%	3.57%	11.76%	5.00%	1.72%	6.25%	5.13%	6.90%	1.74%	0.00%	8.66%	6.71%	2.78%	4.00%	7.50%	5.03%	4.04%	4.67%	3.33%	4.35%	6.25%	6.25%	4.76%					
21	Медведев Дмитрий Анатольевич	5735	103	50	91	104	52	124	203	90	95	49	71	46	53	29	83	60	47	191	283	93	120	44	55	89	290	95	73	19	155	76	54	15	19	57	29	37	27	112	55	115	1156	35	24	37	185	95	306	145	109	75	75	40					
		93.30%	89.57%	100.00%	95.79%	96.30%	92.86%	93.94%	82.86%	94.74%	95.00%	98.00%	91.03%	95.83%	88.33%	96.67%	92.22%	96.77%	100.00%	95.50%	94.97%	94.90%	80.00%	95.65%	91.67%	90.82%	96.67%	91.35%	94.81%	90.48%	93.94%	93.83%	96.43%	88.24%	95.00%	98.28%	90.63%	94.87%	93.10%	97.39%	96.49%	90.55%	92.41%	97.22%	96.00%	92.50%	92.96%	95.96%	95.33%	96.67%	94.78%	93.75%	93.75%	95.24%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
