Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Ишимская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444					
1	"Число избирателей, включенных в списки избирателей"	51774	1570	1227	1099	1522	1189	1662	1193	1487	1158	2315	810	1018	1675	1565	908	952	988	1047	1223	1098	1688	2385	1041	1258	1337	888	1578	1152	2860	1613	1502	939	1104	1307	1251	1115	1671	1057	295	27					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45950	1350	1150	1000	1350	1100	1500	1100	1300	1050	1850	700	950	1250	1500	850	850	900	950	1100	1000	1500	2200	950	1150	1150	850	1500	1000	2500	1400	1200	800	1000	1050	1150	1000	1500	900	300	50					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	36220	1304	1022	723	997	996	847	813	1103	627	1704	621	635	923	859	624	679	833	829	1001	854	1423	1397	687	906	753	615	1093	733	2074	1231	1139	768	694	956	735	940	1238	817	0	27					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2883	34	30	99	95	31	130	178	101	62	48	56	66	84	62	55	43	39	50	68	44	62	60	47	102	160	64	92	31	116	47	52	23	40	37	100	44	53	83	295	0					
6	Число погашенных избирательных бюллетеней	6847	12	98	178	258	73	523	109	96	361	98	23	249	243	579	171	128	28	71	31	102	15	743	216	142	237	171	315	236	310	122	9	9	266	57	315	16	209	0	5	23					
