Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Кинельская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28					
1	"Число избирателей, внесенных в список"	37432	1420	1271	1020	1221	1566	1642	1709	2182	1809	951	1626	1080	775	724	1144	1416	1818	316	326	238	1529	1194	2109	1493	1439	1314	1982	2118					
2	Число полученных избирательных бюллетеней	33811	1290	1140	895	1100	1385	1415	1585	1995	1650	865	1540	980	695	650	945	1320	1650	241	275	205	1400	1035	1975	1330	1320	1180	1850	1900					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	19375	700	627	461	599	825	709	915	1182	949	518	766	491	390	356	526	686	1043	217	181	160	874	766	1218	825	643	646	1064	1038					
5	"Число избирательных бюллетеней, выданных вне помещения"	1727	90	87	78	72	36	69	43	54	38	33	113	88	47	59	142	52	35	20	14	20	77	79	37	90	103	71	40	40					
6	Число погашенных избирательных бюллетеней	12709	500	426	356	429	524	637	627	759	663	314	661	401	258	235	277	582	572	4	80	25	449	190	720	415	574	463	746	822					
7	Число избирательных бюллетеней в переносных ящиках	1727	90	87	78	72	36	69	43	54	38	33	113	88	47	59	142	52	35	20	14	20	77	79	37	90	103	71	40	40					
8	Число бюллетеней в стационарных ящиках для голосования	19375	700	627	461	599	825	709	915	1182	949	518	766	491	390	356	526	686	1043	217	181	160	874	766	1218	825	643	646	1064	1038					
9	Число недействительных избирательных бюллетеней	222	14	6	5	7	11	4	11	0	17	6	14	5	0	3	4	20	10	5	3	1	11	2	4	12	15	12	13	7					
10	Число действительных избирательных бюллетеней	20880	776	708	534	664	850	774	947	1236	970	545	865	574	437	412	664	718	1068	232	192	179	940	843	1251	903	731	705	1091	1071					
11	Число полученных открепительных  удостоверений	490	10	10	10	10	10	15	25	40	30	10	15	20	10	10	10	10	30	5	5	5	10	10	120	15	10	10	10	15					
12	Число выданных открепительных удостоверений	337	6	5	1	8	3	13	21	37	26	8	13	15	9	6	5	6	26	4	2	1	7	9	74	4	7	3	8	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	318	15	14	16	11	10	7	10	9	12	10	8	10	12	9	6	8	4	4	12	7	8	24	44	13	12	6	7	10					
14	Число неиспользованных открепительных удостоверений	153	4	5	9	2	7	2	4	3	4	2	2	5	1	4	5	4	4	1	3	4	3	1	46	11	3	7	2	5					
