Выборы Президента Российской Федерации																																										
Дата голосования: 04.03.2012																																										
																																										
Наименование Избирательной комиссии:    Лесосибирская городская																																										
																																										
Сводная таблица итогов голосования																																										
																																										
	Число участковых избирательных комиссий	31																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	31																																								
																																										
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536									
1	Число избирателей, включенных в список избирателей	53222	1450	1201	1545	484	1979	1845	1269	2497	2148	2207	2410	1447	1533	1608	401	2296	2609	345	2313	1779	1731	3011	1725	636	476	2251	2399	2887	1973	2461	306									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	53365	1445	1200	1565	480	2000	1720	1265	2520	2170	2225	2410	1450	1535	1620	400	2315	2620	345	2340	1785	1750	2985	1740	635	475	2270	2390	2920	1995	2535	260									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	28549	737	595	807	234	1017	1020	682	1389	1282	1269	1458	740	838	910	175	1385	1584	245	1077	877	757	1501	957	293	243	1185	1245	1406	1122	1386	133									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1237	18	40	63	8	25	87	32	89	36	67	38	6	33	22	9	37	53	21	30	31	37	123	40	6	5	30	68	64	51	17	51									
6	Число погашенных избирательных бюллетеней	23579	690	565	695	238	958	613	551	1042	852	889	914	704	664	688	216	893	983	79	1233	877	956	1361	743	336	227	1055	1077	1450	822	1132	76									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1237	18	40	63	8	25	87	32	89	36	67	38	6	33	22	9	37	53	21	30	31	37	123	40	6	5	30	68	64	51	17	51									
8	Число бюллетеней в стационарных ящиках для голосования	28546	737	595	807	234	1016	1020	681	1389	1282	1269	1458	740	838	910	175	1385	1584	245	1076	877	757	1501	957	293	243	1185	1245	1406	1122	1386	133									
9	Число недействительных избирательных бюллетеней	299	5	3	5	0	4	14	4	19	9	15	22	7	6	14	2	21	16	7	9	10	4	13	7	2	3	12	13	19	13	15	6									
10	Число действительных избирательных бюллетеней	29484	750	632	865	242	1037	1093	709	1459	1309	1321	1474	739	865	918	182	1401	1621	259	1097	898	790	1611	990	297	245	1203	1300	1451	1160	1388	178									
11	Число полученных открепительных  удостоверений	441	15	15	20	5	15	20	20	15	25	16	20	15	10	15	3	25	20	6	20	16	10	19	15	5	5	9	15	10	17	18	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	438	15	15	20	5	15	20	20	15	25	16	20	15	10	14	3	25	19	6	20	16	10	19	15	5	5	8	15	10	17	18	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	281	7	4	8	9	14	26	16	10	6	8	10	13	4	14	4	2	21	4	0	14	3	14	9	6	3	4	13	11	10	8	6									
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																										
19	Жириновский Владимир Вольфович	2475	43	33	42	29	119	79	73	109	100	106	123	77	82	88	23	104	110	11	112	74	56	112	88	31	25	127	114	129	102	137	17									
