Выборы Президента Российской Федерации																																											
Дата голосования: 04.03.2012																																											
																																											
Наименование Избирательной комиссии:    Ровеньская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	32																																									
																																											
		Сумма	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947									
1	Число избирателей, включенных в список избирателей	18649	1014	431	598	348	689	367	570	416	810	440	662	154	229	223	797	224	1300	1330	1497	1098	1147	510	1377	71	167	147	460	71	162	642	426	272									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17821	960	420	600	340	690	360	570	410	840	430	650	155	230	220	780	220	1200	1250	1350	1050	1000	480	1250	72	166	144	460	72	162	620	400	270									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12030	512	272	377	223	449	252	323	267	540	263	451	116	149	133	565	140	879	896	969	694	650	365	923	49	102	110	316	55	116	417	296	161									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2576	270	80	108	65	126	58	131	50	126	78	65	20	52	56	114	30	71	81	139	157	183	42	140	6	40	21	65	13	22	87	35	45									
6	Число погашенных избирательных бюллетеней	3215	178	68	115	52	115	50	116	93	174	89	134	19	29	31	101	50	250	273	242	199	167	73	187	17	24	13	79	4	24	116	69	64									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2576	270	80	108	65	126	58	131	50	126	78	65	20	52	56	114	30	71	81	139	157	183	42	140	6	40	21	65	13	22	87	35	45									
8	Число бюллетеней в стационарных ящиках для голосования	12030	512	272	377	223	449	252	323	267	540	263	451	116	149	133	565	140	879	896	969	694	650	365	923	49	102	110	316	55	116	417	296	161									
9	Число недействительных избирательных бюллетеней	106	4	4	3	1	6	1	4	2	5	1	6	0	3	5	3	1	4	11	10	6	2	1	9	0	0	0	3	0	0	3	6	2									
10	Число действительных избирательных бюллетеней	14500	778	348	482	287	569	309	450	315	661	340	510	136	198	184	676	169	946	966	1098	845	831	406	1054	55	142	131	378	68	138	501	325	204									
11	Число полученных открепительных  удостоверений	464	10	12	15	10	22	10	7	14	23	10	41	3	5	5	15	8	30	50	37	20	20	21	18	1	3	1	20	2	3	15	8	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	449	10	12	15	10	20	10	7	14	23	10	41	3	5	5	14	8	26	47	33	20	20	21	18	0	3	1	20	2	3	15	8	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	127	3	3	5	3	7	3	6	3	6	1	1	2	4	1	6	2	12	5	12	3	3	2	7	3	1	4	7	3	2	1	3	3									
14	Число неиспользованных открепительных удостоверений	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	3	4	0	0	0	0	1	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	2	0	0	3	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
19	Жириновский Владимир Вольфович	798	45	11	23	19	37	18	14	26	39	46	24	1	17	20	37	11	41	69	53	44	44	21	51	1	7	8	18	4	4	16	11	18									
		5.46%	5.75%	3.13%	4.74%	6.60%	6.43%	5.81%	3.08%	8.20%	5.86%	13.49%	4.65%	0.74%	8.46%	10.58%	5.45%	6.47%	4.32%	7.06%	4.78%	5.17%	5.28%	5.16%	4.80%	1.82%	4.93%	6.11%	4.72%	5.88%	2.90%	3.17%	3.32%	8.74%									
20	Зюганов Геннадий Андреевич	3793	140	106	99	82	161	102	124	93	189	92	149	21	63	30	219	48	246	249	306	212	224	87	270	6	16	20	99	6	29	179	74	52									
		25.97%	17.90%	30.11%	20.41%	28.47%	28.00%	32.90%	27.31%	29.34%	28.38%	26.98%	28.88%	15.44%	31.34%	15.87%	32.25%	28.24%	25.89%	25.49%	27.62%	24.91%	26.89%	21.38%	25.40%	10.91%	11.27%	15.27%	25.98%	8.82%	21.01%	35.52%	22.36%	25.24%									
21	Миронов Сергей Михайлович	385	24	7	17	8	15	4	13	5	15	3	14	1	3	4	13	1	37	20	29	20	13	7	48	2	9	0	10	2	0	24	12	5									
		2.64%	3.07%	1.99%	3.51%	2.78%	2.61%	1.29%	2.86%	1.58%	2.25%	0.88%	2.71%	0.74%	1.49%	2.12%	1.91%	0.59%	3.89%	2.05%	2.62%	2.35%	1.56%	1.72%	4.52%	3.64%	6.34%	0.00%	2.62%	2.94%	0.00%	4.76%	3.63%	2.43%									
22	Прохоров Михаил Дмитриевич	406	22	6	13	2	17	6	9	5	10	9	12	0	7	1	15	5	44	40	39	32	14	12	37	0	0	2	14	1	1	15	9	7									
		2.78%	2.81%	1.70%	2.68%	0.69%	2.96%	1.94%	1.98%	1.58%	1.50%	2.64%	2.33%	0.00%	3.48%	0.53%	2.21%	2.94%	4.63%	4.09%	3.52%	3.76%	1.68%	2.95%	3.48%	0.00%	0.00%	1.53%	3.67%	1.47%	0.72%	2.98%	2.72%	3.40%									
23	Путин Владимир Владимирович	9118	547	218	330	176	339	179	290	186	408	190	311	113	108	129	392	104	578	588	671	537	536	279	648	46	110	101	237	55	104	267	219	122									
		62.43%	69.95%	61.93%	68.04%	61.11%	58.96%	57.74%	63.88%	58.68%	61.26%	55.72%	60.27%	83.09%	53.73%	68.25%	57.73%	61.18%	60.84%	60.18%	60.56%	63.10%	64.35%	68.55%	60.96%	83.64%	77.46%	77.10%	62.20%	80.88%	75.36%	52.98%	66.16%	59.22%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
