Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Тюкалинская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765									
1	Число избирателей, включенных в список избирателей	20671	1372	396	1372	843	1193	259	1008	448	1091	936	630	59	39	87	306	365	83	221	180	276	136	77	433	111	87	81	611	91	69	379	69	75	104	533	207	144	528	59	65	532	100	366	109	609	67	61	88	905	532	88	766	84	363	95	507	87	160	129									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21000	1400	300	1400	850	1300	250	1000	400	1100	1000	611	59	41	89	300	385	88	230	197	275	147	78	444	125	89	92	586	93	71	403	67	73	107	547	200	153	517	65	68	545	105	382	118	607	72	70	101	900	557	93	802	98	341	109	512	89	163	136									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11875	791	161	728	470	744	124	599	271	575	522	355	38	34	62	153	237	12	126	133	194	74	43	269	23	60	63	337	31	44	244	5	42	77	298	107	68	318	9	47	268	40	253	78	315	48	50	61	578	323	63	453	39	252	49	300	59	89	69									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2051	44	89	85	26	64	35	78	17	60	35	53	8	1	11	62	30	36	20	4	13	24	8	50	58	2	8	81	42	3	48	55	16	12	52	25	32	39	36	11	119	44	36	23	70	2	2	9	65	70	2	80	19	48	35	23	4	13	14									
6	Число погашенных избирательных бюллетеней	7074	565	50	587	354	492	91	323	112	465	443	203	13	6	16	85	118	40	84	60	68	49	27	125	44	27	21	168	20	24	111	7	15	18	197	68	53	160	20	10	158	21	93	17	222	22	18	31	257	164	28	269	40	41	25	189	26	61	53									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2051	44	89	85	26	64	35	78	17	60	35	53	8	1	11	62	30	36	20	4	13	24	8	50	58	2	8	81	42	3	48	55	16	12	52	25	32	39	36	11	119	44	36	23	70	2	2	9	65	70	2	80	19	48	35	23	4	13	14									
8	Число бюллетеней в стационарных ящиках для голосования	11852	791	161	728	470	744	124	599	271	575	522	355	38	34	62	153	237	12	126	133	194	74	43	269	23	60	63	337	31	44	244	5	42	77	298	107	68	318	9	47	268	40	253	55	315	48	50	61	578	323	63	453	39	252	49	300	59	89	69									
9	Число недействительных избирательных бюллетеней	125	8	0	9	6	9	2	4	3	9	6	2	0	0	1	4	3	0	0	1	4	0	0	4	0	0	1	2	0	0	2	0	0	0	4	1	0	6	0	0	4	0	4	0	5	0	2	0	5	2	1	2	0	2	0	5	0	2	0									
10	Число действительных избирательных бюллетеней	13778	827	250	804	490	799	157	673	285	626	551	406	46	35	72	211	264	48	146	136	203	98	51	315	81	62	70	416	73	47	290	60	58	89	346	131	100	351	45	58	383	84	285	78	380	50	50	70	638	391	64	531	58	298	84	318	63	100	83									
11	Число полученных открепительных  удостоверений	629	15	5	20	10	23	5	32	15	16	20	10	0	0	0	12	12	2	3	5	9	12	2	26	10	2	9	8	0	1	11	0	2	2	20	3	5	15	3	2	50	7	12	3	14	4	10	8	25	35	2	49	8	20	17	9	2	2	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	627	15	3	20	10	23	5	32	15	16	20	10	0	0	0	12	12	2	3	5	9	12	2	26	10	2	9	8	0	1	11	0	2	2	20	3	5	15	3	2	50	7	12	3	14	4	10	8	25	35	2	49	8	20	17	9	2	2	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	234	19	3	3	6	20	2	13	14	6	4	2	2	1	3	3	3	1	2	7	6	2	3	4	2	3	1	2	1	2	5	5	5	2	3	2	2	3	1	3	4	6	2	1	4	1	2	2	5	6	2	10	1	7	1	3	3	2	1									
14	Число неиспользованных открепительных удостоверений	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
