Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Багратионовская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25					
1	"Число избирателей, внесенных в списки избирателей"	32904	1265	1144	617	613	1386	468	480	537	2417	1039	1884	2332	705	782	1322	485	624	2293	2085	548	1063	2974	1621	2191	2029					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27800	1000	1000	500	500	1000	400	400	500	2000	800	1500	2000	600	700	1000	400	600	2000	1500	500	1000	2500	1400	2000	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	18345	604	553	299	293	607	243	300	276	1177	543	1081	1260	400	423	588	305	345	1112	1196	293	569	1640	1160	1718	1360					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1051	26	52	42	33	18	12	14	29	120	14	24	52	68	37	94	15	10	85	8	4	82	37	42	65	68					
6	Число погашенных избирательных бюллетеней	8404	370	395	159	174	375	145	86	195	703	243	395	688	132	240	318	80	245	803	296	203	349	823	198	217	572					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1051	26	52	42	33	18	12	14	29	120	14	24	52	68	37	94	15	10	85	8	4	82	37	42	65	68					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18340	604	553	299	293	607	243	300	276	1177	543	1081	1260	400	423	588	305	345	1112	1194	293	569	1637	1160	1718	1360					
9	Число недействительных избирательных бюллетеней	265	7	5	2	5	6	0	7	5	51	3	22	17	6	7	8	5	1	12	19	5	9	12	16	17	18					
10	Число действительных избирательных бюллетеней	19126	623	600	339	321	619	255	307	300	1246	554	1083	1295	462	453	674	315	354	1185	1183	292	642	1662	1186	1766	1410					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	259	6	5	5	5	8	4	3	3	15	9	15	10	4	4	15	4	4	15	15	5	5	25	27	26	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	211	6	1	2	1	8	1	1	0	15	9	15	9	4	4	7	4	4	5	15	1	5	19	27	26	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	118	3	3	3	0	6	2	0	1	6	6	9	10	1	0	1	1	0	9	18	4	2	8	4	15	6					
14	Число погашенных неиспользованных открепительных удостоверений	48	0	4	3	4	0	3	2	3	0	0	0	1	0	0	8	0	0	10	0	4	0	6	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	304	20	7	2	10	9	9	7	4	15	11	22	8	3	11	13	4	7	20	12	5	8	27	24	27	19					
		1.57%	3.17%	1.16%	0.59%	3.07%	1.44%	3.53%	2.23%	1.31%	1.16%	1.97%	1.99%	0.61%	0.64%	2.39%	1.91%	1.25%	1.97%	1.67%	0.99%	1.68%	1.23%	1.61%	1.99%	1.51%	1.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	207	6	15	4	3	7	1	2	1	3	13	21	15	5	8	2	1	3	8	21	4	1	18	17	21	7					
		1.07%	0.95%	2.48%	1.17%	0.92%	1.12%	0.39%	0.64%	0.33%	0.23%	2.33%	1.90%	1.14%	1.07%	1.74%	0.29%	0.31%	0.85%	0.67%	1.75%	1.35%	0.15%	1.08%	1.41%	1.18%	0.49%					
20	3.Политическая партия «Демократическая партия России»	23	0	1	0	0	0	0	2	0	0	3	0	1	0	2	0	2	1	2	1	0	0	3	0	3	2					
		0.12%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.54%	0.00%	0.08%	0.00%	0.43%	0.00%	0.63%	0.28%	0.17%	0.08%	0.00%	0.00%	0.18%	0.00%	0.17%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1697	44	42	20	34	56	11	11	11	79	73	139	156	36	37	37	6	12	83	88	31	48	175	150	161	157					
		8.75%	6.98%	6.94%	5.87%	10.43%	8.96%	4.31%	3.50%	3.61%	6.09%	13.11%	12.58%	11.89%	7.69%	8.04%	5.43%	1.88%	3.38%	6.93%	7.32%	10.44%	7.37%	10.45%	12.48%	9.03%	10.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	1	8	0	0	1	0	1	0	8	5	3	1	0	0	1	0	2	5	4	0	1	8	6	0	3					
