Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Багратионовская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
1	"Число избирателей, внесенных в список избирателей"	24722	1263	1236	622	614	1405	490	482	557	2568	873	2004	2329	480	831	1470	489	672	1630	1377	1503	1039	788					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19600	1000	1000	500	500	1100	400	400	500	2000	700	1700	2000	400	700	1000	400	500	1300	1000	1100	800	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11425	511	522	248	266	504	195	252	200	1086	493	1027	1126	188	349	574	239	326	788	786	870	505	370					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	507	19	15	6	10	10	3	7	20	130	3	10	37	3	15	76	29	4	28	13	6	43	20					
6	Число погашенных избирательных бюллетеней	7668	470	463	246	224	586	202	141	280	784	204	663	837	209	336	350	132	170	484	201	224	252	210					
7	Число избирательных бюллетеней в переносных ящиках для голосования	507	19	15	6	10	10	3	7	20	130	3	10	37	3	15	76	29	4	28	13	6	43	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11396	510	522	248	266	504	195	252	200	1086	493	1026	1126	188	349	574	239	325	788	760	870	505	370					
9	Число недействительных избирательных бюллетеней	236	32	4	3	2	16	4	6	4	24	12	16	18	4	6	9	6	4	18	17	15	12	4					
10	Число действительных избирательных бюллетеней	11667	497	533	251	274	498	194	253	216	1192	484	1020	1145	187	358	641	262	325	798	756	861	536	386					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	307	10	13	10	10	10	5	10	0	30	22	35	27	10	20	14	10	10	15	10	16	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	284	6	13	10	5	10	2	3	0	30	22	35	27	8	18	14	10	10	15	10	16	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	135	6	5	5	1	6	0	2	1	12	14	12	16	5	1	11	6	1	10	7	3	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	23	4	0	0	5	0	3	7	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1416	72	75	28	44	58	19	23	12	149	65	135	151	23	40	52	24	32	106	95	109	59	45					
		11.90%	13.61%	13.97%	11.02%	15.94%	11.28%	9.60%	8.88%	5.45%	12.25%	13.10%	13.03%	12.98%	12.04%	10.99%	8.00%	8.96%	9.73%	12.99%	12.29%	12.44%	10.77%	11.54%					
