Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Ардатовская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33									
1	Число избирателей, включенных в список избирателей	22010	1150	1249	953	1666	594	1661	638	243	286	1391	1253	1643	124	91	411	167	568	761	446	299	659	493	317	438	1047	487	299	547	326	873	265	362	303									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22630	1177	1285	980	1640	600	1698	640	254	305	1430	1275	1675	132	87	450	168	598	782	461	299	665	520	335	458	1095	500	319	580	341	900	273	384	324									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12837	744	775	525	1004	358	1110	396	137	204	758	836	944	53	45	204	94	280	430	227	158	323	179	208	305	745	245	135	305	138	435	183	209	145									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2933	115	41	36	180	28	98	62	70	48	120	84	205	44	23	124	49	95	100	105	56	100	194	44	49	74	102	78	159	93	186	36	62	73									
6	Число погашенных избирательных бюллетеней	6860	318	469	419	456	214	490	182	47	53	552	355	526	35	19	122	25	223	252	129	85	242	147	83	104	276	153	106	116	110	279	54	113	106									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2933	115	41	36	180	28	98	62	70	48	120	84	205	44	23	124	49	95	100	105	56	100	194	44	49	74	102	78	159	93	186	36	62	73									
8	Число бюллетеней в стационарных ящиках для голосования	12837	744	775	525	1004	358	1110	396	137	204	758	836	944	53	45	204	94	280	430	227	158	323	179	208	305	745	245	135	305	138	435	183	209	145									
9	Число недействительных избирательных бюллетеней	138	2	39	3	14	2	6	5	1	0	3	6	13	0	0	2	0	0	8	2	2	3	0	0	1	4	1	0	5	3	6	2	1	4									
10	Число действительных избирательных бюллетеней	15632	857	777	558	1170	384	1202	453	206	252	875	914	1136	97	68	326	143	375	522	330	212	420	373	252	353	815	346	213	459	228	615	217	270	214									
11	Число полученных открепительных  удостоверений	849	35	30	30	50	40	60	25	6	25	45	40	27	8	3	45	20	20	20	20	10	25	40	20	15	45	20	20	20	10	25	10	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	683	28	30	20	50	21	41	25	6	23	21	13	27	8	0	41	20	20	19	20	3	9	40	16	15	45	13	20	20	5	25	7	12	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	303	25	8	12	75	18	18	24	3	1	9	12	10	2	5	3	2	4	4	10	3	2	6	2	4	7	6	2	4	3	4	4	6	5									
14	Число неиспользованных открепительных удостоверений	166	7	0	10	0	19	19	0	0	2	24	27	0	0	3	4	0	0	1	0	7	16	0	4	0	0	7	0	0	5	0	3	8	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	51	18	3	3	11	3	8	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
