Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Ардатовская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
1	"Число избирателей, включенных в списки избирателей"	22205	1087	1175	975	1676	592	1745	610	281	277	1397	1259	1650	101	146	863	109	479	387	697	482	323	549	351	748	134	322	452	275	535	390	274	330	424	233	121	152	470	134					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22750	1130	1120	980	1610	650	1820	620	310	330	1370	1180	1570	110	160	940	110	480	420	710	510	340	500	350	840	140	330	520	290	560	400	300	380	460	260	120	180	500	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14032	605	710	474	1106	351	1017	403	202	170	965	641	1089	72	69	672	87	354	320	513	270	214	383	210	460	90	217	323	115	257	340	230	215	178	164	58	98	309	81					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2836	80	66	91	133	58	58	36	46	62	71	305	90	12	42	92	14	76	44	114	119	65	112	105	119	30	43	60	110	166	23	16	41	121	27	51	32	70	36					
6	Число погашенных избирательных бюллетеней	5882	445	344	415	371	241	745	181	62	98	334	234	391	26	49	176	9	50	56	83	121	61	5	35	261	20	70	137	65	137	37	54	124	161	69	11	50	121	33					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2836	80	66	91	133	58	58	36	46	62	71	305	90	12	42	92	14	76	44	114	119	65	112	105	119	30	43	60	110	166	23	16	41	121	27	51	32	70	36					
8	Число бюллетеней в стационарных ящиках для голосования	14032	605	710	474	1106	351	1017	403	202	170	965	641	1089	72	69	672	87	354	320	513	270	214	383	210	460	90	217	323	115	257	340	230	215	178	164	58	98	309	81					
9	Число недействительных избирательных бюллетеней	141	8	7	9	8	9	16	0	1	0	10	11	6	0	1	4	0	2	0	4	1	2	6	0	9	2	0	6	0	4	2	3	1	2	2	1	0	4	0					
10	Число действительных избирательных бюллетеней	16727	677	769	556	1231	400	1059	439	247	232	1026	935	1173	84	110	760	101	428	364	623	388	277	489	315	570	118	260	377	225	419	361	243	255	297	189	108	130	375	117					
11	Число полученных открепительных  удостоверений	813	19	18	17	34	10	59	35	18	13	26	11	25	1	1	75	2	14	33	19	4	12	23	8	35	10	20	40	20	27	13	14	25	45	30	11	20	19	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	802	19	18	14	34	10	58	35	18	13	26	11	25	0	1	75	2	12	33	19	4	12	23	8	31	10	20	40	20	27	13	14	25	45	30	11	20	19	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	234	10	5	7	68	4	20	15	1	2	7	10	14	4	2	0	0	2	2	4	3	4	4	1	1	1	3	2	6	5	4	2	1	5	5	3	2	2	3					
14	Число неиспользованных открепительных удостоверений	11	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	17	2	1	3	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	179	4	7	9	7	4	9	3	1	0	50	6	12	3	1	3	0	0	3	14	3	1	0	3	12	1	1	4	1	2	1	1	2	4	4	2	0	1	0					
		1.06%	0.58%	0.90%	1.59%	0.56%	0.98%	0.84%	0.68%	0.40%	0.00%	4.83%	0.63%	1.02%	3.57%	0.90%	0.39%	0.00%	0.00%	0.82%	2.23%	0.77%	0.36%	0.00%	0.95%	2.07%	0.83%	0.38%	1.04%	0.44%	0.47%	0.28%	0.41%	0.78%	1.34%	2.09%	1.83%	0.00%	0.26%	0.00%					
19	Жириновский Владимир Вольфович	1671	83	67	63	111	31	85	61	16	21	169	100	121	6	14	69	4	15	46	41	26	21	44	30	64	24	29	65	21	47	29	23	27	25	11	4	13	31	14					
		9.91%	12.12%	8.63%	11.15%	8.96%	7.58%	7.91%	13.90%	6.45%	9.05%	16.31%	10.57%	10.26%	7.14%	12.61%	9.03%	3.96%	3.49%	12.64%	6.54%	6.68%	7.53%	8.89%	9.52%	11.05%	20.00%	11.15%	16.97%	9.33%	11.11%	7.99%	9.35%	10.55%	8.36%	5.76%	3.67%	10.00%	8.18%	11.97%					
20	Зюганов Геннадий Андреевич	4411	202	283	202	366	138	411	138	54	44	231	196	300	11	11	146	10	70	46	108	68	70	99	54	139	13	86	110	84	93	77	74	80	113	61	27	44	129	23					
		26.15%	29.49%	36.47%	35.75%	29.54%	33.74%	38.23%	31.44%	21.77%	18.97%	22.30%	20.72%	25.45%	13.10%	9.91%	19.11%	9.90%	16.28%	12.64%	17.22%	17.48%	25.09%	20.00%	17.14%	24.01%	10.83%	33.08%	28.72%	37.33%	21.99%	21.21%	30.08%	31.25%	37.79%	31.94%	24.77%	33.85%	34.04%	19.66%					
21	Медведев Дмитрий Анатольевич	10466	388	412	282	747	227	554	237	176	167	576	633	740	64	84	542	87	343	269	460	291	185	346	228	355	80	144	198	119	277	254	145	146	155	113	75	73	214	80					
		62.05%	56.64%	53.09%	49.91%	60.29%	55.50%	51.53%	53.99%	70.97%	71.98%	55.60%	66.91%	62.77%	76.19%	75.68%	70.94%	86.14%	79.77%	73.90%	73.37%	74.81%	66.31%	69.90%	72.38%	61.31%	66.67%	55.38%	51.70%	52.89%	65.48%	69.97%	58.94%	57.03%	51.84%	59.16%	68.81%	56.15%	56.46%	68.38%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
