Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Прокопьевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340					
1	"Число избирателей, включенных в списки избирателей"	24893	1333	955	882	366	495	187	239	338	1078	2224	651	76	628	332	421	167	154	130	796	934	217	1043	229	482	365	400	177	1206	790	197	561	1208	1221	112	1039	83	609	408	430	241	901	374	214					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21745	1267	860	850	340	472	171	220	334	1024	224	665	72	579	332	398	152	153	119	754	896	207	1019	225	447	345	380	165	1170	723	189	515	1120	1155	100	984	78	582	388	410	223	868	374	196					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18377	1087	650	617	267	448	151	207	315	905	116	440	67	530	247	379	137	130	109	497	711	180	923	173	260	311	353	159	1017	685	156	491	983	1050	98	902	71	531	347	385	192	629	300	171					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2371	114	203	138	73	24	20	13	17	113	54	158	5	39	46	15	15	11	10	224	146	23	39	45	110	22	18	3	71	27	16	19	127	66	2	69	0	28	27	12	27	139	22	21					
6	Число погашенных избирательных бюллетеней	997	66	7	95	0	0	0	0	2	6	54	67	0	10	39	4	0	12	0	33	39	4	57	7	77	12	9	3	82	11	17	5	10	39	0	13	7	23	14	13	4	100	52	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2371	114	203	138	73	24	20	13	17	113	54	158	5	39	46	15	15	11	10	224	146	23	39	45	110	22	18	3	71	27	16	19	127	66	2	69	0	28	27	12	27	139	22	21					
8	Число бюллетеней в стационарных ящиках для голосования	18377	1087	650	617	267	448	151	207	315	905	116	440	67	530	247	379	137	130	109	497	711	180	923	173	260	311	353	159	1017	685	156	491	983	1050	98	902	71	531	347	385	192	629	300	171					
9	Число недействительных избирательных бюллетеней	1356	74	20	2	0	0	5	41	34	137	3	41	5	0	3	55	1	24	4	49	106	29	0	23	1	32	50	12	0	19	0	70	91	92	8	79	5	49	33	24	1	60	41	33					
10	Число действительных избирательных бюллетеней	19392	1127	833	753	340	472	166	179	298	881	167	557	67	569	290	339	151	117	115	672	751	174	962	195	369	301	321	150	1088	693	172	440	1019	1024	92	892	66	510	341	373	218	708	281	159					
11	Число полученных открепительных  удостоверений	498	10	15	15	5	9	3	3	5	15	5	15	3	15	5	10	3	3	3	20	38	5	36	5	3	15	7	1	30	15	10	20	15	20	3	25	3	25	5	15	3	15	12	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	435	6	15	15	5	8	3	3	2	15	5	15	1	13	5	10	3	3	3	16	38	2	36	5	2	6	7	1	16	13	8	20	15	15	2	16	3	25	5	15	3	15	11	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	378	133	2	5	4	5	6	5	4	11	5	7	1	9	4	8	3	4	2	2	6	3	6	9	10	5	3	1	33	18	3	0	10	8	6	4	3	7	3	8	3	3	1	5					
14	Число неиспользованных открепительных удостоверений	63	4	0	0	0	1	0	0	3	0	0	0	2	2	0	0	0	0	0	4	0	3	0	0	1	9	0	0	14	2	2	0	0	5	1	9	0	0	0	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	365	26	4	8	4	0	0	3	4	12	1	21	2	27	2	35	0	0	1	17	10	4	3	4	5	2	3	1	17	4	1	10	12	12	1	15	1	11	12	28	1	38	2	1					
		1.76%	2.16%	0.47%	1.06%	1.18%	0.00%	0.00%	1.36%	1.20%	1.18%	0.59%	3.51%	2.78%	4.75%	0.68%	8.88%	0.00%	0.00%	0.84%	2.36%	1.17%	1.97%	0.31%	1.83%	1.35%	0.60%	0.81%	0.62%	1.56%	0.56%	0.58%	1.96%	1.08%	1.08%	1.00%	1.54%	1.41%	1.97%	3.21%	7.05%	0.46%	4.95%	0.62%	0.52%					
19	Жириновский Владимир Вольфович	2999	187	97	74	54	62	4	30	60	171	26	91	11	182	25	42	12	7	12	116	77	21	125	23	45	34	38	10	97	188	20	105	183	184	17	159	12	68	45	49	58	121	36	21					
		14.45%	15.57%	11.37%	9.80%	15.88%	13.14%	2.34%	13.64%	18.07%	16.80%	15.29%	15.22%	15.28%	31.99%	8.53%	10.66%	7.89%	4.96%	10.08%	16.09%	8.98%	10.34%	12.99%	10.55%	12.16%	10.21%	10.24%	6.17%	8.92%	26.40%	11.63%	20.59%	16.49%	16.49%	17.00%	16.37%	16.90%	12.16%	12.03%	12.34%	26.48%	15.76%	11.18%	10.94%					
20	Зюганов Геннадий Андреевич	1108	43	125	142	27	76	22	4	6	16	20	23	3	6	45	0	22	0	0	30	18	1	13	2	57	10	14	1	94	2	17	8	46	46	4	39	3	31	4	16	2	42	18	10					
		5.34%	3.58%	14.65%	18.81%	7.94%	16.10%	12.87%	1.82%	1.81%	1.57%	11.76%	3.85%	4.17%	1.05%	15.36%	0.00%	14.47%	0.00%	0.00%	4.16%	2.10%	0.49%	1.35%	0.92%	15.41%	3.00%	3.77%	0.62%	8.64%	0.28%	9.88%	1.57%	4.14%	4.12%	4.00%	4.02%	4.23%	5.55%	1.07%	4.03%	0.91%	5.47%	5.59%	5.21%					
