Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Красненская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
1	"Число избирателей, внесенных в списки избирателей"	11047	465	591	225	530	94	160	892	401	1741	194	203	542	231	311	749	1155	190	474	135	172	473	285	120	714					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	11098	465	573	227	510	97	165	910	450	1740	195	197	518	230	311	757	1160	194	473	135	175	487	286	123	720					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8448	284	393	148	408	68	127	696	316	1448	177	136	416	210	226	567	918	140	300	106	138	315	182	71	658					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1881	140	178	73	70	22	22	119	65	132	14	61	99	16	65	144	182	33	125	26	18	112	91	47	27					
6	Число погашенных избирательных бюллетеней	769	41	2	6	32	7	16	95	69	160	4	0	3	4	20	46	60	21	48	3	19	60	13	5	35					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1881	140	178	73	70	22	22	119	65	132	14	61	99	16	65	144	182	33	125	26	18	112	91	47	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8448	284	393	148	408	68	127	696	316	1448	177	136	416	210	226	567	918	140	300	106	138	315	182	71	658					
9	Число недействительных избирательных бюллетеней	200	0	13	2	19	1	1	20	40	13	1	0	17	2	3	37	1	6	1	1	7	10	0	0	5					
10	Число действительных избирательных бюллетеней	10129	424	558	219	459	89	148	795	341	1567	190	197	498	224	288	674	1099	167	424	131	149	417	273	118	680					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	154	8	5	2	10	1	3	8	3	49	2	2	5	1	3	10	15	1	3	1	4	10	2	1	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	95	5	3	1	4	0	2	4	0	40	0	2	2	1	0	4	6	0	3	0	3	9	1	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	52	2	4	0	3	0	0	3	2	17	0	1	0	0	1	3	3	0	2	4	1	2	1	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	59	3	2	1	6	1	1	4	3	9	2	0	3	0	3	6	9	1	0	1	1	1	1	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	166	10	12	3	11	2	1	15	4	19	2	7	5	6	3	15	16	1	7	0	1	3	2	2	19					
		1.61%	2.36%	2.10%	1.36%	2.30%	2.22%	0.67%	1.84%	1.05%	1.20%	1.05%	3.55%	0.97%	2.65%	1.03%	2.11%	1.45%	0.58%	1.65%	0.00%	0.64%	0.70%	0.73%	1.69%	2.77%					
19	2.Всероссийская политическая партия «Гражданская Сила»	11	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	2	0	1	1	0	1	0	0	0					
		0.11%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.19%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.18%	0.00%	0.24%	0.76%	0.00%	0.23%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.02%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	679	35	39	2	35	6	6	48	26	132	11	22	24	14	23	35	66	16	25	9	9	28	27	3	38					
		6.57%	8.25%	6.83%	0.90%	7.32%	6.67%	4.03%	5.89%	6.82%	8.35%	5.76%	11.17%	4.66%	6.19%	7.90%	4.92%	6.00%	9.25%	5.88%	6.82%	5.77%	6.56%	9.89%	2.54%	5.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	1	0	0	0	1	0	3	0	0	2	0	1	0	1	0	0	2	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.12%	0.00%	0.19%	0.00%	0.00%	0.39%	0.00%	0.34%	0.00%	0.09%	0.00%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%					
