Выборы Президента Российской Федерации																																																																		
Дата голосования: 18.03.2018																																																																		
																																																																		
"Наименование Избирательной комиссии:    Владимир, Ленинская"																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																																
																																																																		
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399									
1	"Число избирателей, включенных в список избирателей"	102683	1882	1877	2176	1844	2089	1998	1545	2468	2466	2357	1843	1380	1431	1133	2220	2640	2364	2437	2337	1710	2685	2185	2158	1445	2537	2297	1340	2172	820	1448	733	1535	2668	2594	2204	2381	2157	2543	360	2249	2076	2337	423	1822	1097	1094	1783	1469	1249	2326	1866	1986	1327	2428	692									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	92369	1800	1800	1417	1800	1507	1900	945	2400	2300	2400	1800	1200	1300	1100	2200	1740	2200	1637	1486	1700	2600	2200	2100	1200	2400	2100	825	2000	700	930	486	1400	2500	2500	2200	2400	1396	2500	300	2100	2000	2300	400	1700	1000	900	1700	1400	1200	2300	1800	1900	1300	2400	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	63686	1108	1170	1417	1168	1472	1222	888	1395	1606	1389	1105	923	919	654	1476	1679	1550	1602	1429	1051	1617	1438	1391	853	1616	1288	771	1060	446	910	480	956	1552	1552	1287	1500	1342	1635	188	1590	1294	1380	236	1208	756	805	1069	923	796	1396	1096	1307	794	1488	443									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3296	48	62	0	50	35	67	57	83	89	79	78	40	29	64	60	61	17	35	57	41	246	108	35	113	59	186	54	176	24	20	6	65	132	71	72	59	54	37	44	60	48	65	24	48	31	31	40	57	34	71	40	42	40	31	21									
6	Число погашенных избирательных бюллетеней	25387	644	568	0	582	0	611	0	922	605	932	617	237	352	382	664	0	633	0	0	608	737	654	674	234	725	626	0	764	230	0	0	379	816	877	841	841	0	828	68	450	658	855	140	444	213	64	591	420	370	833	664	551	466	881	136									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3296	48	62	0	50	35	67	57	83	89	79	78	40	29	64	60	61	17	35	57	41	246	108	35	113	59	186	54	176	24	20	6	65	132	71	72	59	54	37	44	60	48	65	24	48	31	31	40	57	34	71	40	42	40	31	21									
8	Число бюллетеней в стационарных ящиках для голосования	63629	1108	1169	1409	1168	1472	1222	885	1395	1606	1387	1105	923	919	654	1472	1674	1549	1598	1427	1051	1614	1438	1385	849	1616	1288	767	1060	446	909	479	956	1552	1552	1287	1500	1337	1635	188	1590	1293	1380	236	1208	756	805	1069	923	796	1396	1096	1307	792	1488	443									
9	Число недействительных избирательных бюллетеней	777	6	18	8	14	14	26	4	19	23	23	18	10	14	6	25	14	13	12	5	13	17	22	28	11	24	13	8	18	28	5	2	10	19	18	18	36	5	19	0	15	21	13	0	6	10	11	16	6	9	13	15	22	10	17	7									
10	Число действительных избирательных бюллетеней	66148	1150	1213	1401	1204	1493	1263	938	1459	1672	1443	1165	953	934	712	1507	1721	1553	1621	1479	1079	1843	1524	1392	951	1651	1461	813	1218	442	924	483	1011	1665	1605	1341	1523	1386	1653	232	1635	1320	1432	260	1250	777	825	1093	974	821	1454	1121	1327	822	1502	457									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
13	Бабурин Сергей Николаевич	594	4	19	14	18	7	12	7	17	16	14	15	5	6	8	8	10	13	7	12	13	29	12	6	9	28	16	7	10	3	10	2	10	15	14	9	9	13	8	3	15	12	13	4	12	3	7	10	10	6	11	11	17	2	14	9									
		0.89%	0.35%	1.54%	0.99%	1.48%	0.46%	0.93%	0.74%	1.15%	0.94%	0.95%	1.27%	0.52%	0.63%	1.11%	0.52%	0.58%	0.83%	0.43%	0.81%	1.19%	1.56%	0.78%	0.42%	0.94%	1.67%	1.09%	0.85%	0.81%	0.64%	1.08%	0.41%	0.98%	0.89%	0.86%	0.66%	0.58%	0.93%	0.48%	1.29%	0.91%	0.89%	0.90%	1.54%	0.96%	0.38%	0.84%	0.90%	1.02%	0.72%	0.75%	0.97%	1.26%	0.24%	0.92%	1.94%									
14	Грудинин Павел Николаевич	9364	151	173	170	179	162	173	117	210	239	203	182	148	118	92	230	229	232	247	205	125	279	240	177	131	243	186	125	164	50	169	73	133	253	209	224	243	191	222	46	224	184	201	34	168	102	128	152	131	107	223	171	180	144	199	73									
		13.99%	13.06%	14.05%	12.07%	14.70%	10.75%	13.42%	12.42%	14.21%	14.10%	13.85%	15.38%	15.37%	12.45%	12.81%	15.01%	13.20%	14.81%	15.13%	13.81%	11.45%	15.00%	15.52%	12.46%	13.62%	14.51%	12.62%	15.23%	13.27%	10.64%	18.19%	15.05%	13.03%	15.02%	12.88%	16.48%	15.59%	13.73%	13.28%	19.83%	13.58%	13.72%	13.91%	13.08%	13.38%	12.96%	15.31%	13.71%	13.37%	12.89%	15.20%	15.05%	13.34%	17.31%	13.10%	15.73%									
15	Жириновский Владимир Вольфович	4612	63	60	85	76	110	70	76	94	106	94	80	87	67	47	108	112	93	113	130	55	94	83	112	60	117	85	42	117	29	49	33	76	120	135	123	156	103	116	15	82	121	111	22	99	57	43	81	67	78	98	78	96	49	124	15									
