Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Аскизская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225					
1	"Число избирателей, включенных в списки избирателей"	29460	1659	1865	1469	314	367	167	1330	1741	352	735	800	279	144	392	641	193	116	102	438	1046	109	581	58	136	65	599	277	769	269	160	60	209	1161	715	1150	1462	1491	129	1418	115	493	1272	1510	402	241	262	95	102					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27900	1440	1760	1440	270	300	140	1280	1650	340	660	800	250	130	380	650	180	100	100	430	1000	90	500	60	130	60	570	260	770	250	150	60	190	1080	690	1100	1380	1390	120	1360	110	480	1280	1470	390	230	250	90	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	163	0	0	0	0	0	0	0	0	0	0	0	23	0	26	0	0	0	0	0	56	0	0	0	0	0	38	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18587	975	1158	1011	208	260	102	734	932	219	456	562	167	110	260	406	137	94	99	274	601	83	342	43	98	57	358	175	486	180	100	48	150	704	438	713	1189	1057	88	795	63	250	777	942	219	156	178	64	69					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2191	176	88	37	12	30	12	139	178	30	64	47	52	5	29	50	15	6	0	43	44	7	75	5	13	3	33	11	82	15	27	0	25	136	64	107	54	69	9	124	24	28	68	75	42	11	14	7	6					
6	Число погашенных избирательных бюллетеней	6959	289	514	392	50	10	26	407	540	91	140	191	8	15	65	194	28	0	1	113	299	0	83	12	19	0	141	62	202	55	23	12	15	240	188	280	137	264	23	433	23	202	435	453	129	63	58	19	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2354	176	88	37	12	30	12	139	178	30	64	47	75	5	55	50	15	6	0	43	100	7	75	5	13	3	71	23	82	15	27	0	25	136	64	107	54	69	9	132	24	28	68	75	42	11	14	7	6					
8	Число бюллетеней в стационарных ящиках для голосования	18587	975	1158	1011	208	260	102	734	932	219	456	562	167	110	260	406	137	94	99	274	601	83	342	43	98	57	358	175	486	180	100	48	150	704	438	713	1189	1057	88	795	63	250	777	942	219	156	178	64	69					
9	Число недействительных избирательных бюллетеней	197	6	8	18	2	1	1	7	14	0	10	6	0	0	0	2	0	0	0	1	7	0	1	0	0	0	6	3	4	2	0	0	0	8	9	5	19	14	2	3	0	1	14	15	4	2	2	0	0					
10	Число действительных избирательных бюллетеней	20744	1145	1238	1030	218	289	113	866	1096	249	510	603	242	115	315	454	152	100	99	316	694	90	416	48	111	60	423	195	564	193	127	48	175	832	493	815	1224	1112	95	924	87	277	831	1002	257	165	190	71	75					
11	Число полученных открепительных  удостоверений	784	30	38	22	3	7	2	50	69	29	19	23	43	11	5	19	6	2	3	6	22	1	34	6	2	3	5	6	20	6	9	2	3	24	39	51	20	23	5	34	6	7	25	17	4	6	10	3	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	784	30	38	22	3	7	2	50	69	29	19	23	43	11	5	19	6	2	3	6	22	1	34	6	2	3	5	6	20	6	9	2	3	24	39	51	20	23	5	34	6	7	25	17	4	6	10	3	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	436	51	30	29	3	5	4	26	16	11	14	18	6	5	5	6	3	5	2	7	10	3	20	3	3	2	3	5	7	3	5	2	5	10	12	25	9	7	4	8	4	5	13	9	2	1	5	3	2					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	146	18	23	10	1	3	0	6	6	3	1	10	0	0	3	6	0	0	0	2	5	2	3	0	0	0	3	0	6	0	1	0	0	2	0	5	6	6	0	0	0	4	4	3	3	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	208	15	12	22	4	4	3	9	10	3	3	2	3	2	1	6	1	1	0	5	11	2	3	0	0	0	4	2	5	0	0	1	1	4	1	5	12	13	0	4	0	5	11	12	3	1	1	1	0					
		0.99%	1.30%	0.96%	2.10%	1.82%	1.38%	2.63%	1.03%	0.90%	1.20%	0.58%	0.33%	1.24%	1.74%	0.32%	1.32%	0.66%	1.00%	0.00%	1.58%	1.57%	2.22%	0.72%	0.00%	0.00%	0.00%	0.93%	1.01%	0.88%	0.00%	0.00%	2.08%	0.57%	0.48%	0.20%	0.61%	0.97%	1.15%	0.00%	0.43%	0.00%	1.80%	1.30%	1.18%	1.15%	0.60%	0.52%	1.41%	0.00%					
19	Жириновский Владимир Вольфович	1857	81	63	67	6	10	6	90	129	43	38	34	10	1	7	15	1	2	2	23	54	13	25	4	7	3	28	7	13	15	8	4	14	102	38	95	165	171	22	76	7	40	108	128	37	9	18	4	14					
		8.87%	7.04%	5.06%	6.39%	2.73%	3.45%	5.26%	10.31%	11.62%	17.27%	7.31%	5.58%	4.13%	0.87%	2.22%	3.29%	0.66%	2.00%	2.02%	7.26%	7.70%	14.44%	5.99%	8.33%	6.31%	5.00%	6.53%	3.54%	2.29%	7.69%	6.30%	8.33%	8.00%	12.14%	7.57%	11.59%	13.27%	15.19%	22.68%	8.20%	8.05%	14.39%	12.78%	12.59%	14.18%	5.39%	9.38%	5.63%	18.67%					
20	Зюганов Геннадий Андреевич	4299	199	254	220	32	47	23	189	252	44	137	169	68	26	56	122	26	25	9	63	145	14	127	4	23	12	104	26	117	16	10	9	31	164	47	87	268	208	7	114	14	65	243	298	69	51	36	20	9					
		20.53%	17.29%	20.39%	20.99%	14.55%	16.21%	20.18%	21.65%	22.70%	17.67%	26.35%	27.75%	28.10%	22.61%	17.78%	26.75%	17.11%	25.00%	9.09%	19.87%	20.68%	15.56%	30.46%	8.33%	20.72%	20.00%	24.24%	13.13%	20.60%	8.21%	7.87%	18.75%	17.71%	19.52%	9.36%	10.61%	21.56%	18.47%	7.22%	12.30%	16.09%	23.38%	28.76%	29.30%	26.44%	30.54%	18.75%	28.17%	12.00%					
21	Медведев Дмитрий Анатольевич	14380	850	909	721	176	228	81	578	705	159	332	398	161	86	251	311	124	72	88	225	484	61	261	40	81	45	287	160	429	162	109	34	129	562	407	628	779	720	66	730	66	167	469	564	148	104	135	46	52					
		68.67%	73.85%	72.95%	68.80%	80.00%	78.62%	71.05%	66.21%	63.51%	63.86%	63.85%	65.35%	66.53%	74.78%	79.68%	68.20%	81.58%	72.00%	88.89%	70.98%	69.04%	67.78%	62.59%	83.33%	72.97%	75.00%	66.90%	80.81%	75.53%	83.08%	85.83%	70.83%	73.71%	66.90%	81.08%	76.59%	62.67%	63.94%	68.04%	78.75%	75.86%	60.07%	55.50%	55.46%	56.70%	62.28%	70.31%	64.79%	69.33%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
