Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Ярославская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909					
1	"Число избирателей, внесенных в список избирателей"	41948	2499	868	673	308	1258	1322	910	1540	2161	1792	1719	1582	2816	1062	1551	1301	493	1438	532	1392	1437	529	430	834	192	1188	1233	552	307	835	1757	514	503	1515	1214	1089	313	289					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	37780	2260	780	610	240	1130	1200	810	1400	1950	1610	1560	1450	2540	920	1400	1180	440	1310	480	1270	1290	470	380	740	170	1100	1100	500	280	750	1580	450	450	1360	1100	990	280	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	19279	1430	362	307	124	537	686	388	525	1151	675	841	715	1479	448	579	686	228	526	277	631	811	275	229	365	71	524	530	224	136	272	935	130	169	676	577	531	140	89					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3036	38	121	69	22	84	53	103	257	25	194	74	79	47	90	107	68	55	151	21	85	33	21	49	49	33	116	115	58	15	148	77	98	65	154	68	27	96	71					
6	Число погашенных избирательных бюллетеней	15465	792	297	234	94	509	461	319	618	774	741	645	656	1014	382	714	426	157	633	182	554	446	174	102	326	66	460	455	218	129	330	568	222	216	530	455	432	44	90					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3036	38	121	69	22	84	53	103	257	25	194	74	79	47	90	107	68	55	151	21	85	33	21	49	49	33	116	115	58	15	148	77	98	65	154	68	27	96	71					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19268	1426	362	307	124	537	686	388	525	1151	675	841	715	1475	448	577	686	228	526	277	631	811	275	229	365	71	524	530	224	136	272	935	130	169	676	577	530	140	89					
9	Число недействительных избирательных бюллетеней	390	21	5	3	3	18	15	5	13	18	21	7	17	24	10	8	11	4	8	2	15	20	5	11	4	4	10	15	0	4	8	18	4	1	21	11	16	8	2					
10	Число действительных избирательных бюллетеней	21914	1443	478	373	143	603	724	486	769	1158	848	908	777	1498	528	676	743	279	669	296	701	824	291	267	410	100	630	630	282	147	412	994	224	233	809	634	541	228	158					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	660	20	10	10	10	25	15	10	20	30	15	20	20	20	15	30	15	10	15	10	25	15	10	10	10	10	100	15	10	10	10	20	10	10	20	15	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	377	17	3	1	1	19	8	4	9	26	9	8	6	10	5	22	15	4	12	6	20	6	3	3	7	1	56	8	6	6	6	20	6	8	16	6	14	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	420	46	11	2	10	10	4	11	4	22	17	16	4	8	18	7	14	3	4	5	12	10	7	8	10	9	13	8	2	2	8	14	8	10	40	18	17	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	283	3	7	9	9	6	7	6	11	4	6	12	14	10	10	8	0	6	3	4	5	9	7	7	3	9	44	7	4	4	4	0	4	2	4	9	6	10	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3963	322	50	50	28	113	141	79	114	273	142	198	151	295	65	116	110	46	103	56	147	142	45	46	56	11	116	106	58	21	78	194	32	24	154	116	103	33	29					
		17.77%	21.99%	10.35%	13.30%	19.18%	18.20%	19.08%	16.09%	14.58%	23.21%	16.34%	21.64%	19.02%	19.38%	12.08%	16.96%	14.59%	16.25%	15.21%	18.79%	20.53%	16.82%	15.20%	16.55%	13.53%	10.58%	18.13%	16.43%	20.57%	13.91%	18.57%	19.17%	14.04%	10.26%	18.55%	17.98%	18.49%	13.98%	18.13%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4011	229	86	98	14	95	146	86	126	188	174	146	135	279	95	155	139	53	108	47	112	146	57	39	93	19	117	156	63	41	107	182	47	38	136	111	119	9	20					
		17.98%	15.64%	17.81%	26.06%	9.59%	15.30%	19.76%	17.52%	16.11%	15.99%	20.02%	15.96%	17.00%	18.33%	17.66%	22.66%	18.44%	18.73%	15.95%	15.77%	15.64%	17.30%	19.26%	14.03%	22.46%	18.27%	18.28%	24.19%	22.34%	27.15%	25.48%	17.98%	20.61%	16.24%	16.39%	17.21%	21.36%	3.81%	12.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	373	34	8	1	2	15	10	9	15	26	19	13	12	30	14	10	4	4	13	3	18	15	6	0	1	1	17	4	3	2	11	16	2	4	7	8	6	6	4					
		1.67%	2.32%	1.66%	0.27%	1.37%	2.42%	1.35%	1.83%	1.92%	2.21%	2.19%	1.42%	1.51%	1.97%	2.60%	1.46%	0.53%	1.41%	1.92%	1.01%	2.51%	1.78%	2.03%	0.00%	0.24%	0.96%	2.66%	0.62%	1.06%	1.32%	2.62%	1.58%	0.88%	1.71%	0.84%	1.24%	1.08%	2.54%	2.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5078	396	109	70	26	119	159	93	168	270	181	200	177	334	104	125	188	58	173	66	190	281	72	33	77	25	152	177	54	49	77	247	50	55	213	136	123	27	24					
		22.77%	27.05%	22.57%	18.62%	17.81%	19.16%	21.52%	18.94%	21.48%	22.96%	20.83%	21.86%	22.29%	21.94%	19.33%	18.27%	24.93%	20.49%	25.55%	22.15%	26.54%	33.29%	24.32%	11.87%	18.60%	24.04%	23.75%	27.44%	19.15%	32.45%	18.33%	24.41%	21.93%	23.50%	25.66%	21.09%	22.08%	11.44%	15.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	764	71	10	8	7	41	32	11	25	30	33	42	41	55	19	12	30	1	22	7	56	31	7	7	14	2	15	10	7	2	4	30	3	12	25	12	16	11	3					
		3.43%	4.85%	2.07%	2.13%	4.79%	6.60%	4.33%	2.24%	3.20%	2.55%	3.80%	4.59%	5.16%	3.61%	3.53%	1.75%	3.98%	0.35%	3.25%	2.35%	7.82%	3.67%	2.36%	2.52%	3.38%	1.92%	2.34%	1.55%	2.48%	1.32%	0.95%	2.96%	1.32%	5.13%	3.01%	1.86%	2.87%	4.66%	1.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7600	381	211	146	66	216	232	204	317	363	296	309	257	501	226	251	266	115	247	115	177	207	101	136	167	42	210	173	95	32	135	319	89	99	271	247	166	139	76					
		34.07%	26.02%	43.69%	38.83%	45.21%	34.78%	31.39%	41.55%	40.54%	30.87%	34.06%	33.77%	32.37%	32.92%	42.01%	36.70%	35.28%	40.64%	36.48%	38.59%	24.72%	24.53%	34.12%	48.92%	40.34%	40.38%	32.81%	26.82%	33.69%	21.19%	32.14%	31.52%	39.04%	42.31%	32.65%	38.29%	29.80%	58.90%	47.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	125	10	4	0	0	4	4	4	4	8	3	0	4	4	5	7	6	2	3	2	1	2	3	6	2	0	3	4	2	0	0	6	1	1	3	4	8	3	2					
		0.56%	0.68%	0.83%	0.00%	0.00%	0.64%	0.54%	0.81%	0.51%	0.68%	0.35%	0.00%	0.50%	0.26%	0.93%	1.02%	0.80%	0.71%	0.44%	0.67%	0.14%	0.24%	1.01%	2.16%	0.48%	0.00%	0.47%	0.62%	0.71%	0.00%	0.00%	0.59%	0.44%	0.43%	0.36%	0.62%	1.44%	1.27%	1.25%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
