Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Урюпинская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188					
1	"Число избирателей, внесенных в списки избирателей"	33655	1668	1724	1817	1633	1451	1534	1665	1658	1574	1604	1708	1794	1784	1776	1598	1526	1603	1622	1752	2164					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	30600	1500	1600	1600	1500	1400	1400	1500	1500	1500	1500	1600	1600	1600	1600	1500	1400	1500	1500	1500	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	17433	923	877	931	880	783	872	827	856	800	923	903	815	832	830	831	893	855	836	891	1075					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1271	51	50	50	82	66	62	59	66	66	33	49	108	69	59	66	47	47	62	142	37					
6	Число погашенных избирательных бюллетеней	11894	526	673	619	538	549	466	614	578	634	544	648	677	699	711	603	460	598	602	467	688					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1271	51	50	50	82	66	62	59	66	66	33	49	108	69	59	66	47	47	62	142	37					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	17431	922	876	931	880	783	872	827	856	800	923	903	815	832	830	831	893	855	836	891	1075					
9	Число недействительных избирательных бюллетеней	174	7	5	5	15	18	10	6	3	11	10	11	6	5	10	4	8	8	8	12	12					
10	Число действительных избирательных бюллетеней	18528	966	921	976	947	831	924	880	919	855	946	941	917	896	879	893	932	894	890	1021	1100					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	440	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	134	4	5	4	7	9	14	4	8	4	15	6	5	5	2	3	6	4	7	15	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	133	9	3	5	13	5	13	13	5	1	10	4	6	4	5	6	4	8	10	6	3					
14	Число погашенных неиспользованных открепительных удостоверений	306	18	17	18	15	13	8	18	14	18	7	16	17	17	20	19	16	18	15	7	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	2	0	3	0	0	1	0	1	0	1	1	0	0	2	0	0	1	1	0	1					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	645	39	36	33	29	29	39	34	26	24	39	30	35	34	20	36	31	29	27	29	46					
		3.45%	4.01%	3.89%	3.36%	3.01%	3.42%	4.18%	3.84%	2.82%	2.77%	4.08%	3.15%	3.79%	3.77%	2.25%	4.01%	3.30%	3.22%	3.01%	2.81%	4.14%					
19	2.Всероссийская политическая партия «Гражданская Сила»	98	8	8	5	2	5	2	3	2	2	12	1	3	7	2	3	4	3	2	17	7					
		0.52%	0.82%	0.86%	0.51%	0.21%	0.59%	0.21%	0.34%	0.22%	0.23%	1.26%	0.11%	0.33%	0.78%	0.22%	0.33%	0.43%	0.33%	0.22%	1.65%	0.63%					
20	3.Политическая партия «Демократическая партия России»	17	0	1	2	0	1	1	0	1	2	1	0	0	2	1	0	2	0	1	2	0					
		0.09%	0.00%	0.11%	0.20%	0.00%	0.12%	0.11%	0.00%	0.11%	0.23%	0.10%	0.00%	0.00%	0.22%	0.11%	0.00%	0.21%	0.00%	0.11%	0.19%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4021	234	224	184	225	181	257	222	192	195	210	198	194	183	133	198	261	188	149	178	215					
		21.50%	24.05%	24.19%	18.76%	23.39%	21.32%	27.52%	25.06%	20.82%	22.52%	21.97%	20.80%	21.02%	20.31%	14.96%	22.07%	27.77%	20.84%	16.59%	17.23%	19.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	5	1	2	2	4	2	2	1	2	3	0	3	0	0	1	3	0	0	0	8					
		0.21%	0.51%	0.11%	0.20%	0.21%	0.47%	0.21%	0.23%	0.11%	0.23%	0.31%	0.00%	0.33%	0.00%	0.00%	0.11%	0.32%	0.00%	0.00%	0.00%	0.72%					
23	6.Политическая партия «Партия социальной справедливости»	33	1	2	2	0	1	0	1	1	1	1	1	2	4	4	3	1	1	3	3	1					
		0.18%	0.10%	0.22%	0.20%	0.00%	0.12%	0.00%	0.11%	0.11%	0.12%	0.10%	0.11%	0.22%	0.44%	0.45%	0.33%	0.11%	0.11%	0.33%	0.29%	0.09%					
24	7.Политическая партия «Либерально-демократическая партия России»	1486	70	76	110	71	63	69	83	69	67	55	98	63	58	65	69	52	74	74	139	61					
		7.95%	7.19%	8.21%	11.21%	7.38%	7.42%	7.39%	9.37%	7.48%	7.74%	5.75%	10.29%	6.83%	6.44%	7.31%	7.69%	5.53%	8.20%	8.24%	13.46%	5.49%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1191	85	65	45	83	46	53	51	57	42	81	69	31	62	56	43	62	52	55	69	84					
		6.37%	8.74%	7.02%	4.59%	8.63%	5.42%	5.67%	5.76%	6.18%	4.85%	8.47%	7.25%	3.36%	6.88%	6.30%	4.79%	6.60%	5.76%	6.12%	6.68%	7.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	6	5	7	10	6	9	6	5	4	8	6	4	10	7	8	6	9	1	10	10					
		0.73%	0.62%	0.54%	0.71%	1.04%	0.71%	0.96%	0.68%	0.54%	0.46%	0.84%	0.63%	0.43%	1.11%	0.79%	0.89%	0.64%	0.99%	0.11%	0.97%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10753	509	500	582	518	487	488	475	560	510	533	531	577	526	584	527	505	538	573	568	662					
		57.50%	52.31%	53.99%	59.33%	53.85%	57.36%	52.25%	53.61%	60.74%	58.89%	55.75%	55.78%	62.51%	58.38%	65.69%	58.75%	53.72%	59.65%	63.81%	54.99%	59.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	108	9	3	4	7	8	4	3	5	6	3	7	5	10	7	5	5	0	5	6	6					
		0.58%	0.92%	0.32%	0.41%	0.73%	0.94%	0.43%	0.34%	0.54%	0.69%	0.31%	0.74%	0.54%	1.11%	0.79%	0.56%	0.53%	0.00%	0.56%	0.58%	0.54%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
