Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Эхирит-Булагатская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880					
1	"Число избирателей, включенных в списки избирателей"	19881	1694	681	375	998	1902	1859	1904	820	210	318	194	567	619	227	98	322	327	380	261	128	317	126	16	164	480	176	110	536	285	423	75	124	163	733	142	381	124	204	343	216	214	183	312	150					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	18300	1430	500	300	950	1500	1500	1700	650	215	315	195	580	610	230	115	310	335	395	255	145	335	135	15	185	490	180	105	540	290	420	80	125	170	710	130	380	125	210	360	210	210	190	325	150					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	12969	966	402	247	709	1065	999	1122	421	151	247	160	400	500	182	92	190	221	240	203	126	260	101	14	138	338	120	89	438	250	286	62	95	117	489	99	259	87	137	204	112	136	107	252	136					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1339	36	32	16	97	39	134	198	46	11	24	15	19	9	16	3	42	30	45	10	2	27	15	0	11	35	11	3	19	15	36	3	11	22	30	7	18	16	25	61	38	36	36	36	4					
6	Число погашенных избирательных бюллетеней	3992	428	66	37	144	396	367	380	183	53	44	20	161	101	32	20	78	84	110	42	17	48	19	1	36	117	49	13	83	25	98	15	19	31	191	24	103	22	48	95	60	38	47	37	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1339	36	32	16	97	39	134	198	46	11	24	15	19	9	16	3	42	30	45	10	2	27	15	0	11	35	11	3	19	15	36	3	11	22	30	7	18	16	25	61	38	36	36	36	4					
8	Число бюллетеней в стационарных ящиках для голосования	12968	966	402	247	709	1065	999	1122	421	151	247	160	400	499	182	92	190	221	240	203	126	260	101	14	138	338	120	89	438	250	286	62	95	117	489	99	259	87	137	204	112	136	107	252	136					
9	Число недействительных избирательных бюллетеней	95	0	3	1	9	12	8	11	0	0	4	0	2	11	3	1	2	2	0	2	0	3	1	0	1	0	1	1	0	0	4	2	0	2	0	0	0	0	0	3	3	3	0	0	0					
10	Число действительных избирательных бюллетеней	14212	1002	431	262	797	1092	1125	1309	467	162	267	175	417	497	195	94	230	249	285	211	128	284	115	14	148	373	130	91	457	265	318	63	106	137	519	106	277	103	162	262	147	169	143	288	140					
11	Число полученных открепительных  удостоверений	1065	77	33	10	39	65	68	75	26	10	10	10	40	20	25	20	35	30	35	10	10	41	17	2	20	40	15	10	30	10	38	7	10	10	20	2	25	10	10	34	8	8	10	25	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	978	72	27	10	39	65	68	75	26	9	10	10	40	20	24	17	17	12	35	10	10	41	17	2	20	35	15	10	23	6	36	7	9	10	16	1	21	5	10	34	8	8	10	25	13					
