Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Дальнегорская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391					
1	"Число избирателей, внесенных в списки избирателей"	41480	2187	815	1348	2172	2005	2116	2169	2271	2097	2265	2068	1916	2317	2085	1893	1757	1653	1653	1664	1160	442	1914	1275	238					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29958	1600	600	950	1550	1450	1500	1550	1650	1500	1650	1500	1400	1650	1500	1400	1300	1200	1200	1150	850	350	1350	900	208					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	20809	1049	417	608	1132	959	1131	1147	1167	1127	1150	1117	880	1068	1014	942	831	883	856	845	599	157	1023	650	57					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	689	114	26	30	25	11	29	11	18	7	25	12	30	29	26	16	19	17	14	10	11	33	38	32	106					
6	Число погашенных избирательных бюллетеней	8460	437	157	312	393	480	340	392	465	366	475	371	490	553	460	442	450	300	330	295	240	160	289	218	45					
7	Число избирательных бюллетеней в переносных ящиках для голосования	689	114	26	30	25	11	29	11	18	7	25	12	30	29	26	16	19	17	14	10	11	33	38	32	106					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20800	1049	417	608	1132	957	1131	1147	1165	1125	1148	1117	880	1068	1013	942	831	883	856	845	599	157	1023	650	57					
9	Число недействительных избирательных бюллетеней	193	8	5	3	7	12	8	13	8	14	9	10	13	7	6	4	10	19	4	12	9	1	6	5	0					
10	Число действительных избирательных бюллетеней	21296	1155	438	635	1150	956	1152	1145	1175	1118	1164	1119	897	1090	1033	954	840	881	866	843	601	189	1055	677	163					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	600	30	20	25	30	30	30	30	30	30	30	30	30	30	30	30	25	20	20	20	20	15	25	20	0					
