Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Никольская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908					
1	"Число избирателей, внесенных в список избирателей"	29364	2052	2409	2034	1967	1771	1598	2075	1891	2118	1623	926	713	155	217	364	271	99	701	326	298	297	328	482	270	353	870	192	520	341	358	523	292	930					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29287	1987	2405	2028	1970	1752	1591	2063	1875	2170	1617	921	718	155	220	357	269	98	699	332	305	287	325	479	266	356	870	190	523	340	361	526	290	942					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18014	1218	1414	1116	1076	914	908	1018	1016	1144	979	598	599	132	122	314	232	76	605	160	192	118	206	244	206	278	667	146	455	323	344	355	213	626					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2108	69	26	121	68	86	116	101	46	98	69	36	38	13	60	22	17	14	32	128	74	152	97	154	24	58	94	8	21	0	0	118	52	96					
6	Число погашенных избирательных бюллетеней	9165	700	965	791	826	752	567	944	813	928	569	287	81	10	38	21	20	8	62	44	39	17	22	81	36	20	109	36	47	17	17	53	25	220					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2108	69	26	121	68	86	116	101	46	98	69	36	38	13	60	22	17	14	32	128	74	152	97	154	24	58	94	8	21	0	0	118	52	96					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18014	1218	1414	1116	1076	914	908	1018	1016	1144	979	598	599	132	122	314	232	76	605	160	192	118	206	244	206	278	667	146	455	323	344	355	213	626					
9	Число недействительных избирательных бюллетеней	566	53	68	22	20	14	92	17	14	25	26	6	37	0	20	28	3	6	17	6	10	3	22	3	6	10	4	0	12	0	1	3	15	3					
10	Число действительных избирательных бюллетеней	19556	1234	1372	1215	1124	986	932	1102	1048	1217	1022	628	600	145	162	308	246	84	620	282	256	267	281	395	224	326	757	154	464	323	343	470	250	719					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	437	20	47	20	35	35	25	25	41	30	30	5	8	5	5	5	5	5	5	5	8	7	5	5	5	5	5	5	8	5	5	5	5	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	359	19	42	19	35	35	24	25	37	30	27	2	6	2	1	0	2	0	0	5	6	7	0	5	2	3	5	1	5	1	0	5	0	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	205	48	9	6	5	17	10	6	13	8	12	2	5	4	1	1	2	1	2	6	4	4	5	7	3	1	4	2	2	2	1	3	1	8					
14	Число погашенных неиспользованных открепительных удостоверений	78	1	5	1	0	0	1	0	4	0	3	3	2	3	4	5	3	5	5	0	2	0	5	0	3	2	0	4	3	4	5	0	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	0	0	1	1	1	3	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1661	108	162	160	138	119	41	116	126	102	109	59	41	2	5	12	8	0	36	11	12	14	11	28	19	9	28	9	27	10	24	35	10	70					
		8.25%	8.39%	11.25%	12.93%	12.06%	11.90%	4.00%	10.37%	11.86%	8.21%	10.40%	9.31%	6.44%	1.38%	2.75%	3.57%	3.21%	0.00%	5.65%	3.82%	4.51%	5.19%	3.63%	7.04%	8.26%	2.68%	3.68%	5.84%	5.67%	3.10%	6.98%	7.40%	3.77%	9.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1937	164	169	178	175	97	89	163	135	155	97	49	27	4	11	26	9	3	38	10	17	19	14	41	17	11	30	15	17	20	20	54	9	54					
