Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Тындинская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752					
1	"Число избирателей, внесенных в списки избирателей"	28316	1540	1321	252	1009	488	184	780	644	824	1033	1079	475	1037	562	746	2230	1768	1671	2003	923	1851	1673	1518	1286	1419					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25130	1300	1100	200	800	500	200	700	500	750	750	1000	460	900	470	700	1800	1700	1600	1700	800	1900	1400	1400	1200	1300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	21181	1229	901	160	636	298	157	495	423	633	716	789	390	829	454	609	1736	1333	1240	1364	518	1718	1300	1155	889	1209					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	816	28	160	8	4	11	11	26	18	5	23	56	2	21	8	12	29	35	24	15	121	26	94	43	26	10					
6	Число погашенных избирательных бюллетеней	3133	43	39	32	160	191	32	179	59	112	11	155	68	50	8	79	35	332	336	321	161	156	6	202	285	81					
7	Число избирательных бюллетеней в переносных ящиках для голосования	816	28	160	8	4	11	11	26	18	5	23	56	2	21	8	12	29	35	24	15	121	26	94	43	26	10					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21178	1229	901	160	635	298	157	495	423	633	716	789	390	829	454	609	1736	1333	1240	1363	517	1718	1300	1155	889	1209					
9	Число недействительных избирательных бюллетеней	152	14	4	1	2	1	0	7	4	1	3	4	0	3	2	2	9	8	9	21	4	16	4	7	13	13					
10	Число действительных избирательных бюллетеней	21842	1243	1057	167	637	308	168	514	437	637	736	841	392	847	460	619	1756	1360	1255	1357	634	1728	1390	1191	902	1206					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	388	20	20	5	5	10	10	25	10	10	9	15	5	15	15	10	30	20	20	25	15	20	20	17	20	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	222	20	6	0	1	3	1	17	3	9	4	15	0	3	4	6	20	9	16	22	4	19	14	6	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	114	6	11	0	13	0	2	0	0	2	0	2	0	2	4	1	7	5	6	8	3	6	3	15	7	11					
14	Число погашенных неиспользованных открепительных удостоверений	166	0	14	5	4	7	9	8	7	1	5	0	5	12	11	4	10	11	4	3	11	1	6	11	10	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	2	0	0	1	1	0	1	1					
