Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Тындинская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739					
1	"Число избирателей, внесенных в список избирателей"	27742	457	389	618	861	879	650	108	771	2071	201	1534	1284	1212	1422	1145	1844	2028	1973	937	822	609	884	2144	1579	1046	274					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	25200	400	350	600	800	900	600	70	700	1900	180	1500	1200	1200	1200	1000	1600	2000	1800	750	750	500	800	1900	1400	900	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12788	225	105	225	298	348	280	51	221	1033	77	732	649	672	708	571	986	1000	959	345	328	324	418	959	690	475	109					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	333	6	0	13	8	26	13	4	5	13	1	8	9	16	21	2	11	9	17	83	24	3	8	19	5	9	0					
6	Число погашенных избирательных бюллетеней	12079	169	245	362	494	526	307	15	474	854	102	760	542	512	471	427	603	991	824	322	398	173	374	922	705	416	91					
7	Число избирательных бюллетеней в переносных ящиках для голосования	333	6	0	13	8	26	13	4	5	13	1	8	9	16	21	2	11	9	17	83	24	3	8	19	5	9	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12765	225	105	225	298	348	280	51	221	1032	77	732	649	672	708	571	985	1000	959	345	328	324	418	938	690	475	109					
9	Число недействительных избирательных бюллетеней	168	1	2	5	7	2	9	0	4	13	1	12	15	11	16	2	8	8	6	3	5	5	5	18	5	5	0					
10	Число действительных избирательных бюллетеней	12930	230	103	233	299	372	284	55	222	1032	77	728	643	677	713	571	988	1001	970	425	347	322	421	939	690	479	109					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	380	10	10	10	10	10	10	5	10	20	10	20	20	20	20	20	20	25	20	10	15	10	15	25	20	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	151	3	1	2	1	3	6	2	2	19	0	9	10	5	8	8	13	16	11	2	4	3	2	12	4	4	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	84	0	1	1	2	2	2	6	0	10	0	1	4	5	8	6	8	4	4	1	4	4	3	6	1	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	229	7	9	8	9	7	4	3	8	1	10	11	10	15	12	12	7	9	9	8	11	7	13	13	16	6	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	2	0	0	1	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	1	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1486	21	11	30	30	36	27	3	28	129	8	88	85	86	100	80	125	107	135	32	33	29	37	95	80	43	8					
		11.35%	9.09%	10.48%	12.61%	9.80%	9.63%	9.22%	5.45%	12.39%	12.34%	10.26%	11.89%	12.92%	12.50%	13.72%	13.96%	12.55%	10.60%	13.83%	7.48%	9.38%	8.87%	8.69%	9.93%	11.51%	8.88%	7.34%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2698	33	15	50	71	91	63	10	37	238	13	142	131	131	145	107	198	220	207	93	92	81	74	181	155	100	20					
