Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Озерская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №2227	УИК №2228									
1	"Число избирателей, включенных в список избирателей"	72825	1492	1768	2919	1501	2767	1419	2699	2667	1922	1903	2085	1091	1719	1202	1462	2839	2906	2693	2774	2915	2862	2788	2866	1455	2885	2731	1993	2811	1269	2654	2778	234	2560	196									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	68700	1400	1600	2800	1400	2700	1300	2600	2600	1800	1800	2000	1000	1600	1100	1400	2800	2800	2600	2700	2800	2700	2600	2600	1300	2700	2500	1800	2700	1200	2500	2500	200	2400	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46346	947	1117	1802	976	1737	903	1672	1692	1087	1252	1341	716	1196	786	971	1809	1931	1737	1871	1979	1835	1861	1694	1186	1785	1587	1234	1824	717	1647	1725	114	1532	83									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1561	24	30	51	20	41	30	51	60	89	42	55	32	11	32	21	64	25	51	32	50	41	62	55	10	16	65	66	30	24	41	128	29	73	110									
6	Число погашенных избирательных бюллетеней	20793	429	453	947	404	922	367	877	848	624	506	604	252	393	282	408	927	844	812	797	771	824	677	851	104	899	848	500	846	459	812	647	57	795	7									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1561	24	30	51	20	41	30	51	60	89	42	55	32	11	32	21	64	25	51	32	50	41	62	55	10	16	65	66	30	24	41	128	29	73	110									
