Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Озерская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №2227	УИК №2228									
1	Число избирателей, включенных в список избирателей	78003	1627	1733	2830	2827	2860	1723	1628	2817	2961	2703	1812	1475	2629	2783	2892	2281	2738	1817	1374	2373	2835	2693	2475	2899	2349	2720	2617	1934	2192	2916	3001	276	2769	444									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	64150	1300	1450	2300	2300	2350	1400	1350	2350	2450	2250	1500	1200	2150	2250	2400	1900	2250	1500	1150	1950	2350	2200	2050	2400	1950	2250	2150	1600	1700	2400	2300	250	2300	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	50504	1068	1092	1791	1673	1853	1041	1106	1781	1924	1804	1185	961	1813	1860	1921	1515	1915	1076	934	1604	1907	1743	1666	1968	1556	1783	1687	1266	1339	1598	1929	131	1811	203									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1640	32	29	50	47	59	34	32	57	49	56	12	9	25	28	40	31	26	10	23	38	35	64	22	19	18	20	43	44	102	85	137	38	85	241									
6	Число погашенных избирательных бюллетеней	12006	200	329	459	580	438	325	212	512	477	390	303	230	312	362	439	354	309	414	193	308	408	393	362	413	376	447	420	290	259	717	234	81	404	56									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1641	32	29	50	47	59	34	32	57	49	56	12	9	25	28	40	31	27	10	23	38	35	64	22	19	18	20	43	44	102	85	137	38	85	241									
