Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    район Очаково-Матвеевское																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №2568	УИК №2569	УИК №2570	УИК №2571	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №3277	УИК №3278					
1	"Число избирателей, внесенных в списки избирателей"	63690	2118	2458	2091	2311	2249	2628	1706	2274	2183	1390	2295	1982	2523	2427	2358	2178	1842	2166	2430	2368	2201	2641	2602	2358	2494	2684	2522	1285	526	195	205					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	51050	1650	2000	1700	1900	1800	2100	1400	1650	1750	2150	1850	1600	1800	1950	1850	1650	1400	1750	1550	1900	1800	2000	2100	1900	2000	1800	2000	800	600	250	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	33192	1006	1209	923	1046	1184	1326	872	1359	1122	1368	1211	1025	1201	1210	1138	1132	1187	1108	1386	1229	1108	1264	1323	1010	1152	1435	1302	717	239	195	205					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	990	28	20	38	36	38	23	37	49	40	22	28	29	31	37	3	9	11	23	11	24	18	16	19	35	41	20	22	13	269	0	0					
6	Число погашенных избирательных бюллетеней	16868	616	771	739	818	578	751	491	242	588	760	611	546	568	703	709	509	202	619	153	647	674	720	758	855	807	345	676	70	92	55	195					
7	Число избирательных бюллетеней в переносных ящиках для голосования	990	28	20	38	36	38	23	37	49	40	22	28	29	31	37	3	9	11	23	11	24	18	16	19	35	41	20	22	13	269	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	33043	1001	1209	921	1020	1180	1325	868	1355	1122	1359	1210	1017	1197	1207	1137	1132	1176	1102	1384	1211	1107	1255	1323	993	1147	1433	1299	714	239	195	205					
9	Число недействительных избирательных бюллетеней	487	14	15	12	16	26	17	15	21	13	18	23	19	13	14	13	20	8	24	27	19	7	20	16	12	11	36	17	13	7	1	0					
10	Число действительных избирательных бюллетеней	33546	1015	1214	947	1040	1192	1331	890	1383	1149	1363	1215	1027	1215	1230	1127	1121	1179	1101	1368	1216	1118	1251	1326	1016	1177	1417	1304	714	501	194	205					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1480	40	70	30	55	40	32	35	40	35	40	40	35	40	35	30	60	415	25	40	30	50	48	45	30	40	40	35	20	5	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1333	20	55	25	55	30	29	31	39	26	34	30	30	32	33	26	60	406	25	39	28	50	44	39	23	32	38	34	16	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1129	20	26	19	25	18	20	17	150	12	29	26	40	37	62	33	79	66	24	36	32	34	40	26	21	17	9	33	32	24	103	19					
14	Число погашенных неиспользованных открепительных удостоверений	147	20	15	5	0	10	3	4	1	9	6	10	5	8	2	4	0	9	0	1	2	0	4	6	7	8	2	1	4	1	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	243	2	11	10	8	11	9	3	5	3	10	17	13	12	17	11	14	3	10	8	9	7	13	9	9	4	11	3	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	1085	49	37	27	47	30	44	32	35	52	52	37	33	30	39	33	30	30	28	29	37	41	51	46	36	52	52	39	8	16	3	10					
		3.19%	4.76%	3.01%	2.82%	4.45%	2.46%	3.26%	3.54%	2.49%	4.48%	3.77%	2.99%	3.15%	2.44%	3.14%	2.89%	2.63%	2.53%	2.49%	2.08%	2.99%	3.64%	4.01%	3.43%	3.50%	4.38%	3.58%	2.95%	1.10%	3.15%	1.54%	4.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	769	37	27	20	22	41	43	17	40	22	44	36	30	34	33	10	13	13	15	31	21	19	31	30	17	17	45	32	20	2	3	4					
