Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Шуйская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803					
1	"Число избирателей, внесенных в списки избирателей"	16822	2157	534	197	184	368	346	263	997	84	159	109	313	302	327	683	459	2670	989	278	396	655	211	775	342	2347	315	362					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17110	2170	540	200	170	385	375	295	1010	100	160	110	330	300	300	650	475	2760	990	285	425	675	215	780	340	2360	345	365					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9306	843	266	51	64	269	254	165	668	60	70	84	190	191	210	449	296	1565	571	156	262	237	117	394	145	1386	134	209					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2137	452	108	92	58	64	52	50	57	9	42	9	32	12	57	98	76	160	63	43	52	183	36	52	49	78	108	45					
6	Число погашенных избирательных бюллетеней	5667	875	166	57	48	52	69	80	285	31	48	17	108	97	33	103	103	1035	356	86	111	255	62	334	146	896	103	111					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2137	452	108	92	58	64	52	50	57	9	42	9	32	12	57	98	76	160	63	43	52	183	36	52	49	78	108	45					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9300	843	266	51	64	269	254	165	668	60	70	84	190	191	210	449	296	1565	571	156	262	237	117	392	145	1382	134	209					
9	Число недействительных избирательных бюллетеней	59	8	4	0	0	0	0	0	1	1	0	1	0	3	3	1	0	10	5	0	3	2	1	0	0	12	2	2					
10	Число действительных избирательных бюллетеней	11378	1287	370	143	122	333	306	215	724	68	112	92	222	200	264	546	372	1715	629	199	311	418	152	444	194	1448	240	252					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	289	10	10	5	0	5	10	5	15	5	0	5	5	5	5	15	10	64	15	5	5	10	10	20	5	35	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	266	10	10	5	0	5	10	5	15	5	0	1	5	5	5	15	10	64	15	5	5	10	10	5	1	35	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	126	19	4	3	1	6	0	1	5	0	0	3	7	4	6	4	5	9	10	3	5	6	2	5	3	11	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	1	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
