Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Шатурская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135	УИК №3136	УИК №3137	УИК №3138	УИК №3139	УИК №3140	УИК №3141	УИК №3142	УИК №3143	УИК №3144	УИК №3145	УИК №3146	УИК №3147	УИК №3148	УИК №3149	УИК №3150	УИК №3151	УИК №3152	УИК №3153	УИК №3154	УИК №3155	УИК №3156	УИК №3157	УИК №3158	УИК №3159	УИК №3160	УИК №3161	УИК №3162	УИК №3163	УИК №3164	УИК №3165	УИК №3166	УИК №3167	УИК №3168	УИК №3169	УИК №3170	УИК №3171	УИК №3172	УИК №3173									
1	Число избирателей, включенных в список избирателей	56250	1819	1550	2186	2059	2520	1901	1950	2021	2578	1582	1466	1958	965	402	1779	238	435	1613	1148	1605	1474	1538	1698	279	289	1634	480	492	369	680	2524	296	893	1926	2190	341	1007	318	143	279	394	747	847	271	1528	1838									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54080	1700	1300	2100	2000	2400	1850	1900	2000	2400	1550	1400	1900	950	300	1700	200	400	1500	1000	1600	1400	1500	1600	250	250	1550	450	500	350	650	2500	250	900	1900	2100	300	1050	300	130	250	350	750	850	300	1650	1850									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27233	979	725	1180	1141	1341	1079	1167	1010	1530	922	745	932	490	285	796	85	182	751	573	763	628	682	746	176	163	688	211	202	164	306	1279	107	385	873	1029	79	398	48	34	68	136	387	397	68	532	771									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3926	24	139	23	46	25	22	21	27	12	5	129	26	23	10	83	11	41	102	15	51	88	145	119	15	20	138	80	50	46	40	60	67	128	150	210	94	133	139	48	89	132	82	119	114	481	304									
6	Число погашенных избирательных бюллетеней	22921	697	436	897	813	1034	749	712	963	858	623	526	942	437	5	821	104	177	647	412	786	684	673	735	59	67	724	159	248	140	304	1161	76	387	877	861	127	519	113	48	93	82	281	334	118	637	775									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3926	24	139	23	46	25	22	21	27	12	5	129	26	23	10	83	11	41	102	15	51	88	145	119	15	20	138	80	50	46	40	60	67	128	150	210	94	133	139	48	89	132	82	119	114	481	304									
8	Число бюллетеней в стационарных ящиках для голосования	27230	979	725	1180	1141	1341	1078	1167	1010	1529	922	745	932	490	285	796	85	182	751	573	763	628	682	746	176	163	688	211	202	164	306	1279	107	385	873	1029	79	398	48	34	68	136	387	396	68	532	771									
9	Число недействительных избирательных бюллетеней	383	19	14	11	18	18	13	8	12	18	6	18	16	8	1	8	1	3	7	5	9	14	10	9	3	3	10	6	2	3	4	11	3	9	14	19	3	10	1	0	0	3	10	6	0	6	11									
10	Число действительных избирательных бюллетеней	30773	984	850	1192	1169	1348	1087	1180	1025	1523	921	856	942	505	294	871	95	220	846	583	805	702	817	856	188	180	816	285	250	207	342	1328	171	504	1009	1220	170	521	186	82	157	265	459	509	182	1007	1064									
11	Число полученных открепительных  удостоверений	1265	36	32	45	48	35	34	42	43	35	24	22	34	18	15	28	10	8	20	16	43	35	37	26	10	12	44	20	25	16	13	54	20	25	35	40	16	27	10	10	15	15	35	35	15	49	38									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1264	36	32	45	48	35	34	42	43	35	24	22	34	18	15	28	10	8	20	16	43	34	37	26	10	12	44	20	25	16	13	54	20	25	35	40	16	27	10	10	15	15	35	35	15	49	38									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1395	64	30	32	57	56	41	40	31	57	8	48	47	18	52	55	9	24	29	12	32	19	18	13	11	37	37	15	4	2	12	44	9	5	39	35	12	4	1	5	3	16	5	5	1	284	17									
14	Число неиспользованных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	335	5	5	5	3	0	1	5	3	9	0	2	5	0	1	2	0	2	1	2	2	1	2	0	2	11	4	0	1	0	13	15	12	19	36	1	0	44	11	2	0	42	4	11	43	3	5									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	2138	65	43	98	82	111	73	80	68	97	66	46	77	36	26	73	9	14	44	42	50	52	50	73	11	6	80	25	24	19	27	116	13	17	67	87	7	42	10	6	11	43	37	41	12	43	19									
		6.86%	6.48%	4.98%	8.15%	6.91%	8.13%	6.64%	6.73%	6.56%	6.29%	7.12%	5.26%	8.04%	7.02%	8.81%	8.30%	9.38%	6.28%	5.16%	7.14%	6.14%	7.26%	6.05%	8.44%	5.76%	3.28%	9.69%	8.59%	9.52%	9.05%	7.80%	8.66%	7.47%	3.31%	6.55%	7.02%	4.05%	7.91%	5.35%	7.32%	7.01%	16.04%	7.89%	7.96%	6.59%	4.24%	1.77%									
20	Зюганов Геннадий Андреевич	6678	218	189	301	258	273	229	281	227	336	204	161	217	88	53	207	15	39	206	103	227	168	199	164	48	46	156	59	30	53	85	300	47	64	169	285	30	118	24	14	36	24	113	151	17	208	238									
		21.43%	21.73%	21.88%	25.02%	21.74%	19.99%	20.82%	23.65%	21.89%	21.80%	22.01%	18.42%	22.65%	17.15%	17.97%	23.55%	15.63%	17.49%	24.15%	17.52%	27.89%	23.46%	24.06%	18.96%	25.13%	25.14%	18.89%	20.27%	11.90%	25.24%	24.57%	22.40%	27.01%	12.48%	16.52%	23.00%	17.34%	22.22%	12.83%	17.07%	22.93%	8.96%	24.09%	29.32%	9.34%	20.53%	22.14%									
21	Миронов Сергей Михайлович	1132	36	30	57	53	69	49	45	34	73	45	41	26	24	12	26	0	3	28	23	32	24	32	34	1	4	29	6	12	4	14	41	8	8	22	51	3	14	2	2	4	9	20	20	4	46	12									
