Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №15																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №2293	УИК №2294	УИК №2295									
1	"Число избирателей, включенных в список избирателей"	33253	1870	1864	1567	1717	783	1142	2318	1627	1488	1800	1884	1704	1796	2078	2215	2052	1928	1789	912	293	104	322									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31261	1800	1500	1500	1500	700	1000	2500	1500	1500	1500	2000	1500	1600	1900	2000	2000	2000	1500	1000	330	105	326									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	22029	1216	1082	964	1084	491	728	1660	1136	947	1163	1249	1190	1083	1606	1397	1203	1255	1255	715	179	104	322									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	980	55	216	40	28	14	24	22	74	36	47	60	53	47	28	47	27	25	19	14	104	0	0									
6	Число погашенных избирательных бюллетеней	8252	529	202	496	388	195	248	818	290	517	290	691	257	470	266	556	770	720	226	271	47	1	4									
7	Число избирательных бюллетеней в переносных ящиках для голосования	980	55	216	40	28	14	24	22	74	36	47	60	53	47	28	47	27	25	19	14	104	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	22021	1216	1082	964	1082	491	728	1659	1136	947	1162	1248	1190	1083	1606	1397	1202	1254	1254	715	179	104	322									
9	Число недействительных избирательных бюллетеней	235	10	8	4	8	8	11	29	9	13	11	14	14	9	18	11	15	16	16	8	3	0	0									
10	Число действительных избирательных бюллетеней	22766	1261	1290	1000	1102	497	741	1652	1201	970	1198	1294	1229	1121	1616	1433	1214	1263	1257	721	280	104	322									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	157	9	9	4	7	3	2	7	11	6	4	10	13	7	12	7	14	10	7	11	4	0	0									
		0.68%	0.71%	0.69%	0.40%	0.63%	0.59%	0.27%	0.42%	0.91%	0.61%	0.33%	0.76%	1.05%	0.62%	0.73%	0.48%	1.14%	0.78%	0.55%	1.51%	1.41%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1652	95	65	56	79	34	73	162	84	66	97	90	79	81	103	104	90	120	87	74	9	0	4									
		7.18%	7.47%	5.01%	5.58%	7.12%	6.73%	9.71%	9.64%	6.94%	6.71%	8.02%	6.88%	6.36%	7.17%	6.30%	7.20%	7.32%	9.38%	6.83%	10.15%	3.18%	0.00%	1.24%									
15	Жириновский Владимир Вольфович	1183	62	75	53	64	25	46	130	52	61	61	51	48	48	86	75	59	61	85	22	12	1	6									
		5.14%	4.88%	5.78%	5.28%	5.77%	4.95%	6.12%	7.73%	4.30%	6.21%	5.05%	3.90%	3.86%	4.25%	5.26%	5.19%	4.80%	4.77%	6.68%	3.02%	4.24%	0.96%	1.86%									
16	Путин Владимир Владимирович	18483	1013	1067	830	876	404	583	1261	999	777	974	1060	1005	925	1318	1164	989	1007	1014	567	241	103	306									
		80.36%	79.70%	82.20%	82.67%	78.92%	80.00%	77.53%	75.01%	82.56%	79.04%	80.56%	81.04%	80.85%	81.86%	80.66%	80.61%	80.47%	78.73%	79.65%	77.78%	85.16%	99.04%	95.03%									
17	Собчак Ксения Анатольевна	627	52	43	23	31	13	14	48	20	32	21	40	45	25	54	41	26	34	31	26	6	0	2									
		2.73%	4.09%	3.31%	2.29%	2.79%	2.57%	1.86%	2.86%	1.65%	3.26%	1.74%	3.06%	3.62%	2.21%	3.30%	2.84%	2.12%	2.66%	2.44%	3.57%	2.12%	0.00%	0.62%									
18	Сурайкин Максим Александрович	137	9	6	9	7	3	4	7	7	8	8	4	4	11	13	7	10	10	7	2	0	0	1									
		0.60%	0.71%	0.46%	0.90%	0.63%	0.59%	0.53%	0.42%	0.58%	0.81%	0.66%	0.31%	0.32%	0.97%	0.80%	0.48%	0.81%	0.78%	0.55%	0.27%	0.00%	0.00%	0.31%									
19	Титов Борис Юрьевич	232	5	12	9	12	5	9	19	16	12	9	15	18	8	16	13	12	9	18	9	4	0	2									
		1.01%	0.39%	0.92%	0.90%	1.08%	0.99%	1.20%	1.13%	1.32%	1.22%	0.74%	1.15%	1.45%	0.71%	0.98%	0.90%	0.98%	0.70%	1.41%	1.23%	1.41%	0.00%	0.62%									
20	Явлинский Григорий Алексеевич	295	16	13	16	26	10	10	18	12	8	24	24	17	16	14	22	14	12	8	10	4	0	1									
		1.28%	1.26%	1.00%	1.59%	2.34%	1.98%	1.33%	1.07%	0.99%	0.81%	1.99%	1.83%	1.37%	1.42%	0.86%	1.52%	1.14%	0.94%	0.63%	1.37%	1.41%	0.00%	0.31%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
