Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Матвеевская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
1	"Число избирателей, внесенных в список"	11298	359	244	238	120	683	177	110	374	1210	1363	645	384	410	298	113	291	257	519	482	928	437	177	180	199	106	207	317	310	160					
2	Число полученных избирательных бюллетеней	11176	350	230	230	120	740	160	110	370	1200	1300	620	370	410	300	120	310	260	530	490	900	400	166	180	190	140	200	310	310	160					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7844	230	179	215	100	434	142	99	269	699	764	507	275	378	182	78	243	132	373	377	622	308	132	141	155	93	168	211	221	117					
5	"Число избирательных бюллетеней, выданных вне помещения"	834	53	26	13	5	79	11	3	29	108	121	16	33	3	44	14	13	59	40	33	24	0	7	4	0	13	0	37	34	12					
6	Число погашенных избирательных бюллетеней	2498	67	25	2	15	227	7	8	72	393	415	97	62	29	74	28	54	69	117	80	254	92	27	35	35	34	32	62	55	31					
7	Число избирательных бюллетеней в переносных ящиках	834	53	26	13	5	79	11	3	29	108	121	16	33	3	44	14	13	59	40	33	24	0	7	4	0	13	0	37	34	12					
8	Число бюллетеней в стационарных ящиках для голосования	7844	230	179	215	100	434	142	99	269	699	764	507	275	378	182	78	243	132	373	377	622	308	132	141	155	93	168	211	221	117					
9	Число недействительных избирательных бюллетеней	76	0	0	3	1	6	2	0	1	10	6	5	2	2	1	1	3	5	4	4	3	3	1	1	3	2	1	3	1	2					
10	Число действительных избирательных бюллетеней	8602	283	205	225	104	507	151	102	297	797	879	518	306	379	225	91	253	186	409	406	643	305	138	144	152	104	167	245	254	127					
11	Число полученных открепительных  удостоверений	400	12	12	12	12	32	3	12	12	53	38	12	7	8	12	7	32	6	12	12	12	12	12	6	6	3	12	12	7	12					
