Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Баяндаевская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63					
1	"Число избирателей, внесенных в списки"	8497	218	157	378	93	292	212	98	483	628	270	116	328	355	1978	70	326	100	633	118	125	165	114	452	531	257					
2	"Число бюллетеней, полученных участковыми комиссиями"	8146	213	150	365	90	290	210	95	470	575	243	110	315	343	1920	69	300	95	600	110	125	160	110	445	500	243					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5795	167	94	239	59	205	150	69	374	467	183	83	270	240	1218	60	255	51	408	79	97	94	93	315	382	143					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	700	20	38	44	10	29	12	7	16	45	19	16	22	29	41	3	17	18	106	19	4	61	8	21	44	51					
6	Число погашенных бюллетеней	1651	26	18	82	21	56	48	19	80	63	41	11	23	74	661	6	28	26	86	12	24	5	9	109	74	49					
7	Число бюллетеней в переносных ящиках для голосования	700	20	38	44	10	29	12	7	16	45	19	16	22	29	41	3	17	18	106	19	4	61	8	21	44	51					
8	Число бюллетеней в стационарных ящиках для голосования	5795	167	94	239	59	205	150	69	374	467	183	83	270	240	1218	60	255	51	408	79	97	94	93	315	382	143					
9	Число недействительных бюллетеней	221	5	4	7	8	7	4	0	16	11	5	4	8	6	44	3	15	6	19	2	3	5	4	9	21	5					
10	Число действительных бюллетеней	6274	182	128	276	61	227	158	76	374	501	197	95	284	263	1215	60	257	63	495	96	98	150	97	327	405	189					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	296	10	10	10	5	10	5	5	15	15	10	5	15	15	26	10	15	10	20	10	10	10	10	15	20	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	26	2	0	1	0	0	0	0	2	0	0	0	0	0	19	0	1	0	0	0	0	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	31	0	4	3	0	0	0	1	0	2	0	0	0	0	10	1	0	1	0	0	1	1	3	1	3	0					
14	Число погашенных открепительных удостоверений	270	8	10	9	5	10	5	5	13	15	10	5	15	15	7	10	14	10	20	10	10	10	10	15	19	10					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	293	9	8	11	4	5	5	4	13	41	4	7	5	19	37	4	10	3	29	1	7	4	9	23	23	8					
		4.51%	4.81%	6.06%	3.88%	5.79%	2.13%	3.08%	5.26%	3.33%	8.00%	1.98%	7.07%	1.71%	7.06%	2.93%	6.34%	3.67%	4.34%	5.64%	1.02%	6.93%	2.58%	8.91%	6.84%	5.39%	4.12%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	134	2	2	4	1	4	0	2	7	12	4	1	2	4	39	1	3	4	11	1	0	3	9	4	6	8					
		2.06%	1.06%	1.51%	1.41%	1.44%	1.70%	0.0%	2.63%	1.79%	2.34%	1.98%	1.01%	0.68%	1.48%	3.09%	1.58%	1.10%	5.79%	2.14%	1.02%	0.0%	1.93%	8.91%	1.19%	1.40%	4.12%					
