Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Бескудниковский район 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №3240	УИК №3241					
1	"Число избирателей, внесенных в список избирателей"	50406	2424	2655	2594	2860	2298	1950	2849	2645	2809	2725	2907	2732	2728	2655	2694	2600	2883	2677	2339	154	228					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	49750	2450	2650	2600	2700	2250	1900	2900	2600	2700	2700	2700	2700	2700	2650	2700	2650	2700	2700	2350	200	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	27378	1340	1551	1373	1509	1162	804	1281	1601	1348	1490	1785	1297	1574	1267	1728	1583	1411	1321	1571	154	228					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	713	33	39	25	72	23	13	74	31	14	41	33	44	41	43	36	46	45	39	21	0	0					
6	Число погашенных избирательных бюллетеней	21659	1077	1060	1202	1119	1065	1083	1545	968	1338	1169	882	1359	1085	1340	936	1021	1244	1340	758	46	22					
7	Число избирательных бюллетеней в переносных ящиках для голосования	713	33	39	25	72	23	13	74	31	14	41	33	44	41	43	36	46	45	39	21	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	27228	1332	1551	1360	1500	1139	802	1281	1592	1348	1486	1785	1297	1559	1267	1692	1572	1407	1313	1563	154	228					
9	Число недействительных избирательных бюллетеней	635	59	31	24	36	26	20	27	52	17	23	31	17	37	34	30	52	27	52	40	0	0					
10	Число действительных избирательных бюллетеней	27306	1306	1559	1361	1536	1136	795	1328	1571	1345	1504	1787	1324	1563	1276	1698	1566	1425	1300	1544	154	228					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1160	60	60	60	60	60	60	60	60	60	70	60	60	60	60	60	60	60	70	60	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	969	56	39	48	41	60	46	59	42	45	70	59	39	57	43	55	58	54	67	31	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	632	36	27	48	25	11	22	22	28	42	27	42	42	23	23	18	18	83	17	56	22	0					
14	Число погашенных неиспользованных открепительных удостоверений	188	4	21	12	19	0	14	1	18	15	0	1	20	3	17	3	2	6	3	29	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	29	0	2	0	2	3	1	1	2	0	2	2	2	1	0	6	1	3	1	0	0	0					
16	Число утраченных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4220	187	249	217	192	227	148	247	187	255	180	275	180	216	254	250	258	236	204	187	21	50					
		15.10%	13.70%	15.66%	15.67%	12.21%	19.54%	18.16%	18.23%	11.52%	18.72%	11.79%	15.13%	13.42%	13.50%	19.39%	14.47%	15.95%	16.25%	15.09%	11.81%	13.64%	21.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3462	179	223	186	206	124	119	208	174	206	176	211	173	185	181	192	179	189	152	166	6	27					
		12.39%	13.11%	14.03%	13.43%	13.10%	10.67%	14.60%	15.35%	10.72%	15.12%	11.53%	11.61%	12.90%	11.56%	13.82%	11.11%	11.06%	13.02%	11.24%	10.48%	3.90%	11.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	504	22	11	28	20	26	12	24	26	25	26	41	10	32	24	38	24	35	29	31	6	14					
		1.80%	1.61%	0.69%	2.02%	1.27%	2.24%	1.47%	1.77%	1.60%	1.84%	1.70%	2.26%	0.75%	2.00%	1.83%	2.20%	1.48%	2.41%	2.14%	1.96%	3.90%	6.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5777	288	260	306	269	267	207	304	321	383	268	400	302	282	338	282	268	345	311	309	42	25					
		20.68%	21.10%	16.35%	22.09%	17.11%	22.98%	25.40%	22.44%	19.78%	28.12%	17.55%	22.00%	22.52%	17.63%	25.80%	16.32%	16.56%	23.76%	23.00%	19.51%	27.27%	10.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2770	186	122	173	126	110	119	106	146	141	134	167	161	149	142	118	143	182	160	161	10	14					
		9.91%	13.63%	7.67%	12.49%	8.02%	9.47%	14.60%	7.82%	8.99%	10.35%	8.78%	9.19%	12.01%	9.31%	10.84%	6.83%	8.84%	12.53%	11.83%	10.16%	6.49%	6.14%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10331	430	674	447	711	368	180	432	709	322	706	683	493	679	321	812	672	424	434	674	69	91					
		36.97%	31.50%	42.39%	32.27%	45.23%	31.67%	22.09%	31.88%	43.68%	23.64%	46.23%	37.57%	36.76%	42.44%	24.50%	46.99%	41.53%	29.20%	32.10%	42.55%	44.81%	39.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	242	14	20	4	12	14	10	7	8	13	14	10	5	20	16	6	22	14	10	16	0	7					
		0.87%	1.03%	1.26%	0.29%	0.76%	1.20%	1.23%	0.52%	0.49%	0.95%	0.92%	0.55%	0.37%	1.25%	1.22%	0.35%	1.36%	0.96%	0.74%	1.01%	0.00%	3.07%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
