Выборы Президента Российской Федерации																																																												
Дата голосования: 02.03.2008																																																												
																																																												
Наименование Избирательной комиссии:    Топкинская городская																																																												
																																																												
Сводная таблица результатов выборов																																																												
																																																												
	Число участковых избирательных комиссий	53																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																										
																																																												
		Сумма	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524					
1	"Число избирателей, включенных в списки избирателей"	37810	1337	1341	1257	1332	1257	1207	1180	1080	1048	2177	1122	1326	1361	1317	1131	1153	1308	2342	468	92	373	170	118	691	228	147	692	244	103	146	742	166	106	200	90	1204	606	736	1095	604	134	210	154	1150	90	627	181	697	399	155	270	209	237					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	38010	1300	1300	1300	1300	1200	1200	1200	1100	1100	2300	1100	1300	1300	1300	1100	1200	1300	2400	500	100	400	200	150	700	250	150	700	250	100	150	750	200	100	200	100	1200	600	700	1100	600	150	210	200	1100	100	600	200	700	400	150	250	200	250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	32169	1029	1163	1136	1099	1027	1095	992	888	885	1841	899	1003	1096	1039	1015	920	973	1982	424	86	359	163	115	607	214	144	519	229	88	130	641	158	95	186	90	1128	564	656	1043	551	131	201	128	1001	71	523	159	566	359	123	234	186	215					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2153	128	96	121	74	72	39	33	80	73	63	59	51	73	107	52	138	99	136	12	2	0	0	0	36	9	0	59	6	6	13	63	3	5	7	0	16	14	21	52	29	0	5	21	38	14	36	11	100	31	16	16	10	8					
6	Число погашенных избирательных бюллетеней	3688	143	41	43	127	101	66	175	132	142	396	142	246	131	154	33	142	228	282	64	12	41	37	35	57	27	6	122	15	6	7	46	39	0	7	10	56	22	23	5	20	19	4	51	61	15	41	30	34	10	11	0	4	27					
