Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Новодеревеньковская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
1	"Число избирателей, внесенных в списки избирателей"	9671	1924	1684	265	281	299	442	377	129	226	249	252	512	343	453	181	207	540	362	196	273	213	263					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9449	1789	1649	264	274	302	438	374	122	218	238	259	493	342	455	184	200	548	365	195	270	203	267					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6225	1240	1087	157	187	219	239	289	53	152	155	175	301	231	296	144	135	401	207	113	136	138	170					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1083	70	85	45	40	41	115	22	42	40	22	32	64	36	57	10	13	73	97	49	41	32	57					
6	Число погашенных избирательных бюллетеней	2141	479	477	62	47	42	84	63	27	26	61	52	128	75	102	30	52	74	61	33	93	33	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1083	70	85	45	40	41	115	22	42	40	22	32	64	36	57	10	13	73	97	49	41	32	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6225	1240	1087	157	187	219	239	289	53	152	155	175	301	231	296	144	135	401	207	113	136	138	170					
9	Число недействительных избирательных бюллетеней	119	15	8	0	0	5	1	22	1	2	0	2	22	3	3	4	1	1	0	10	3	10	6					
10	Число действительных избирательных бюллетеней	7189	1295	1164	202	227	255	353	289	94	190	177	205	343	264	350	150	147	473	304	152	174	160	221					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	188	39	35	5	5	6	9	7	3	4	4	5	10	6	9	3	3	11	7	4	5	3	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	84	30	26	2	0	0	2	3	0	0	1	0	3	2	2	1	0	6	0	3	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	65	9	1	2	4	2	4	3	4	1	3	1	3	4	2	2	1	5	1	1	7	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	104	9	9	3	5	6	7	4	3	4	3	5	7	4	7	2	3	5	7	1	4	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
