Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Ейская городская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1499									
1	"Число избирателей, включенных в список избирателей"	72964	1153	1401	1770	1930	1677	1811	1845	2001	1474	1387	1350	1580	1128	1995	1578	1571	1918	1681	2206	1472	1570	1956	2066	2352	1661	2485	2557	2346	1983	2514	382	2763	2069	2291	2020	3197	1182	2612	1670	360									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	70439	1165	1315	1700	1880	1600	1770	1760	1835	1350	1280	1285	1710	1070	1995	1520	1600	1815	1600	2085	1365	1485	1880	2010	2190	1615	2385	2715	2295	1895	2440	379	2515	1895	2402	1980	3025	1155	2525	1553	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	42197	645	819	1129	1143	852	1045	1017	1124	830	709	795	969	623	1090	803	906	1019	901	1183	770	808	1124	1112	1348	882	1387	1779	1242	1190	1283	253	1559	1247	1819	1642	1980	661	1506	909	94									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3699	89	67	39	84	78	78	101	89	68	74	86	87	66	90	105	74	113	47	93	84	81	106	149	143	35	74	76	185	131	251	50	72	76	65	18	46	76	82	115	256									
6	Число погашенных избирательных бюллетеней	24543	431	429	532	653	670	647	642	622	452	497	404	654	381	815	612	620	683	652	809	511	596	650	749	699	698	924	860	868	574	906	76	884	572	518	320	999	418	937	529	50									
