Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Ейская городская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1499									
1	Число избирателей, включенных в список избирателей	73437	1438	1497	1966	2199	1730	1911	1921	2035	1448	1453	1380	1574	1181	2029	1697	1719	1897	1661	2241	1540	1574	1958	2220	2268	1894	3039	2478	2252	1889	1880	373	2191	1952	3512	1948	2699	1266	2065	1038	424									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	70777	1360	1430	1900	2090	1625	1825	1910	1940	1375	1330	1300	1760	1095	2030	1600	1600	1950	1650	2100	1400	1500	1900	2100	2300	1800	2800	2600	2250	1850	1900	350	2150	1750	3300	1900	2400	1250	1900	1007	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	41356	881	946	1223	1223	870	1110	1096	1182	743	752	785	956	598	1101	880	918	1133	920	1206	789	915	1028	1079	1474	955	1661	1617	1247	1059	955	209	1290	1036	1967	1482	1627	742	1173	510	18									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4592	66	25	19	103	70	52	110	93	48	73	73	168	85	119	125	55	94	134	103	58	65	110	170	96	20	50	71	136	138	150	34	35	76	1126	25	33	77	74	54	379									
6	Число погашенных избирательных бюллетеней	24829	413	459	658	764	685	663	704	665	584	505	442	636	412	810	595	627	723	596	791	553	520	762	851	730	825	1089	912	867	653	795	107	825	638	207	393	740	431	653	443	103									
