Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Ейская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1499					
1	"Число избирателей, включенных в списки избирателей"	61739	1178	1287	1538	2019	1381	1426	1594	1679	1149	1259	1261	1570	1019	1696	1447	1481	1615	1618	1899	1397	1278	1509	1815	2241	1498	2211	2096	2051	1791	1428	338	2094	1757	2123	2868	1606	1026	1207	932	357					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	69080	1410	1570	1990	2200	1580	1750	1920	2030	1380	1320	1220	1790	1130	2040	1570	1420	2020	1630	2210	1510	1410	1940	2120	2360	1650	2380	2500	2100	1870	1750	330	2260	1760	2100	2910	1950	1270	1450	880	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45091	903	989	1182	1395	1102	1142	1100	1431	810	840	891	1102	643	1232	1019	1003	1108	1218	1319	830	858	1125	1390	1688	950	1573	1630	1690	1457	1003	247	1449	1354	1518	2428	1144	759	844	701	24					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5465	52	23	25	162	111	104	115	88	41	161	113	265	161	101	205	116	169	116	117	295	151	110	180	79	88	138	66	165	170	341	51	163	75	374	38	43	73	221	77	322					
6	Число погашенных избирательных бюллетеней	18524	455	558	783	643	367	504	705	511	529	319	216	423	326	707	346	301	743	296	774	385	401	705	550	593	612	669	804	245	243	406	32	648	331	208	444	763	438	385	102	54					
