Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Дубовская 																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №2435	УИК №2436					
1	"Число избирателей, внесенных в списки"	17285	1736	1632	755	219	527	418	765	995	242	1236	404	297	843	722	802	301	934	657	516	1489	1795					
2	"Число бюллетеней, полученных участковыми комиссиями"	17393	1730	1637	755	212	542	427	783	974	245	1252	400	288	886	697	809	313	975	679	535	1502	1752					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7755	766	570	360	170	291	238	367	394	87	640	208	100	467	285	339	123	475	349	257	589	680					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1897	50	38	155	0	63	22	184	114	40	44	58	69	144	201	156	61	274	85	36	20	83					
6	Число погашенных бюллетеней	7741	914	1029	240	42	188	167	232	466	118	568	134	119	275	211	314	129	226	245	242	893	989					
7	Число бюллетеней в переносных ящиках для голосования	1897	50	38	155	0	63	22	184	114	40	44	58	69	144	201	156	61	274	85	36	20	83					
8	Число бюллетеней в стационарных ящиках для голосования	7743	760	570	360	170	291	238	367	394	87	640	208	94	467	285	339	123	475	349	257	589	680					
9	Число недействительных бюллетеней	126	7	2	7	9	1	3	4	10	0	13	2	4	7	0	5	0	13	9	4	15	11					
10	Число действительных бюллетеней	9514	803	606	508	161	353	257	547	498	127	671	264	159	604	486	490	184	736	425	289	594	752					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	490	20	40	20	15	20	20	20	20	20	40	15	15	20	20	20	20	40	20	15	40	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	105	4	10	1	0	0	0	1	3	2	7	0	0	4	2	8	5	33	0	8	5	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	43	0	5	0	1	2	1	0	2	2	4	4	1	4	4	2	1	1	2	2	0	5					
14	Число погашенных открепительных удостоверений	385	16	30	19	15	20	20	19	17	18	33	15	15	16	18	12	15	7	20	7	35	18					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	195	8	8	10	2	7	8	12	18	9	5	10	3	26	11	5	3	13	11	4	9	13					
		2.02%	0.98%	1.31%	1.94%	1.17%	1.97%	3.07%	2.17%	3.54%	7.08%	0.73%	3.75%	1.84%	4.25%	2.26%	1.01%	1.63%	1.73%	2.53%	1.36%	1.47%	1.70%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	84	2	15	3	1	5	1	1	4	1	4	2	1	7	1	4	1	6	8	4	3	10					
		0.87%	0.24%	2.46%	0.58%	0.58%	1.41%	0.38%	0.18%	0.78%	0.78%	0.58%	0.75%	0.61%	1.14%	0.20%	0.80%	0.54%	0.80%	1.84%	1.36%	0.49%	1.31%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	156	18	16	10	2	2	10	7	10	2	2	7	2	11	7	5	0	7	6	6	9	17					
		1.61%	2.22%	2.63%	1.94%	1.17%	0.56%	3.84%	1.27%	1.96%	1.57%	0.29%	2.63%	1.22%	1.80%	1.44%	1.01%	0.0%	0.93%	1.38%	2.04%	1.47%	2.22%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	93	4	9	2	1	0	1	3	1	1	6	1	0	13	6	11	0	5	12	7	3	7					
		0.96%	0.49%	1.48%	0.38%	0.58%	0.0%	0.38%	0.54%	0.19%	0.78%	0.87%	0.37%	0.0%	2.12%	1.23%	2.22%	0.0%	0.66%	2.76%	2.38%	0.49%	0.91%					
22	"5. ""За Русь Святую"""	34	4	1	1	1	0	0	2	0	1	2	1	1	2	1	3	4	0	3	2	2	3					
		0.35%	0.49%	0.16%	0.19%	0.58%	0.0%	0.0%	0.36%	0.0%	0.78%	0.29%	0.37%	0.61%	0.32%	0.20%	0.60%	2.17%	0.0%	0.69%	0.68%	0.32%	0.39%					
23	"6. ""Объединенная Российская партия ""Русь"""	36	3	0	5	0	1	4	2	3	2	0	1	0	2	0	3	0	3	1	1	1	4					
