Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Ардатовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42					
1	"Число избирателей, включенных в списки избирателей"	23418	1250	1536	1143	1258	1331	654	769	695	1274	1136	514	1508	169	197	353	323	272	684	305	100	174	180	475	501	309	243	131	167	390	569	207	785	155	321	840	257	255	277	249	105	651	706					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23500	1250	1530	1110	1250	1330	670	771	697	1250	1123	518	1500	170	195	354	331	276	695	305	101	176	179	480	523	309	251	129	168	393	571	209	793	159	334	858	255	261	282	253	104	668	719					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21238	1174	1409	976	1188	1200	594	678	626	1174	1033	489	1398	158	163	273	305	262	659	260	95	156	170	429	396	303	214	124	146	386	544	167	765	109	313	646	242	245	261	203	97	576	632					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1478	63	52	110	23	96	30	53	34	38	48	14	51	8	32	68	11	3	11	36	5	15	7	43	105	6	27	5	15	0	18	35	5	46	4	172	11	10	11	42	6	57	52					
6	Число погашенных избирательных бюллетеней	784	13	69	24	39	34	46	40	37	38	42	15	51	4	0	13	15	11	25	9	1	5	2	8	22	0	10	0	7	7	9	7	23	4	17	40	2	6	10	8	1	35	35					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1478	63	52	110	23	96	30	53	34	38	48	14	51	8	32	68	11	3	11	36	5	15	7	43	105	6	27	5	15	0	18	35	5	46	4	172	11	10	11	42	6	57	52					
8	Число бюллетеней в стационарных ящиках для голосования	21238	1174	1409	976	1188	1200	594	678	626	1174	1033	489	1398	158	163	273	305	262	659	260	95	156	170	429	396	303	214	124	146	386	544	167	765	109	313	646	242	245	261	203	97	576	632					
9	Число недействительных избирательных бюллетеней	15	0	0	9	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
10	Число действительных избирательных бюллетеней	22701	1237	1461	1077	1210	1296	624	729	660	1212	1080	503	1449	166	195	341	316	265	670	296	100	171	177	472	501	309	241	129	161	386	562	202	770	155	317	818	253	255	272	245	103	633	682					
11	Число полученных открепительных  удостоверений	455	25	30	22	30	26	13	14	13	24	21	9	28	3	3	7	6	5	13	6	3	3	3	9	10	6	5	3	3	7	11	4	15	3	6	17	5	5	5	5	3	12	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	225	23	21	16	28	18	1	12	6	9	14	4	4	0	0	0	2	1	4	0	1	3	0	3	4	0	3	2	1	1	6	0	3	0	2	10	0	0	4	2	0	4	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	28	2	2	1	3	0	0	0	0	2	1	1	0	0	1	2	0	1	0	0	0	1	0	0	2	0	1	1	0	1	0	0	0	0	1	2	0	0	0	1	0	2	0					
14	Число неиспользованных открепительных удостоверений	230	2	9	6	2	8	12	2	7	15	7	5	24	3	3	7	4	4	9	6	2	0	3	6	6	6	2	1	2	6	5	4	12	3	4	7	5	5	1	3	3	8	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	13	2	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	21	0	0	8	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.00%	0.00%	0.74%	0.08%	0.08%	0.16%	0.14%	0.15%	0.00%	0.09%	0.20%	0.07%	0.00%	0.00%	0.29%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%					
19	Жириновский Владимир Вольфович	143	2	2	44	4	5	3	2	2	3	5	2	5	2	0	2	2	2	2	4	1	1	2	3	1	1	2	1	1	3	4	2	8	1	4	2	2	2	3	1	0	3	2					
		0.63%	0.16%	0.14%	4.05%	0.33%	0.39%	0.48%	0.27%	0.30%	0.25%	0.46%	0.40%	0.35%	1.20%	0.00%	0.59%	0.63%	0.75%	0.30%	1.35%	1.00%	0.58%	1.13%	0.64%	0.20%	0.32%	0.83%	0.78%	0.62%	0.78%	0.71%	0.99%	1.04%	0.65%	1.26%	0.24%	0.79%	0.78%	1.10%	0.41%	0.00%	0.47%	0.29%					
20	Зюганов Геннадий Андреевич	559	22	27	148	17	20	8	10	10	18	16	7	22	6	4	20	5	4	10	6	1	3	2	6	32	4	3	2	2	7	36	6	6	4	2	33	3	3	4	5	3	7	5					
		2.46%	1.78%	1.85%	13.63%	1.40%	1.54%	1.28%	1.37%	1.52%	1.49%	1.48%	1.39%	1.52%	3.61%	2.05%	5.87%	1.58%	1.51%	1.49%	2.03%	1.00%	1.75%	1.13%	1.27%	6.39%	1.29%	1.24%	1.55%	1.24%	1.81%	6.41%	2.97%	0.78%	2.58%	0.63%	4.03%	1.19%	1.18%	1.47%	2.04%	2.91%	1.11%	0.73%					
21	Медведев Дмитрий Анатольевич	21978	1213	1432	877	1188	1270	612	716	647	1191	1058	493	1421	158	191	318	309	259	657	286	98	167	173	463	468	304	236	126	158	376	521	194	755	150	311	783	248	250	265	239	100	623	674					
