Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Тайгинская городская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936					
1	"Число избирателей, внесенных в список избирателей"	16504	297	927	627	346	196	1017	1087	1079	1012	1170	1414	1019	806	903	1007	1160	1196	1241					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17850	300	950	650	350	200	1250	1100	1100	1050	1200	1400	1100	1150	1050	1300	1200	1250	1250					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11212	230	541	371	246	120	768	765	778	652	826	928	754	733	704	761	707	676	652					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	676	12	63	24	21	24	34	31	57	47	34	23	42	73	31	62	27	24	47					
6	Число погашенных избирательных бюллетеней	5962	58	346	255	83	56	448	304	265	351	340	449	304	344	315	477	466	550	551					
7	Число избирательных бюллетеней в переносных ящиках для голосования	676	12	63	24	21	24	34	31	57	47	34	23	42	73	31	62	27	24	47					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11195	230	541	359	246	120	768	765	777	652	826	924	754	733	704	761	707	676	652					
9	Число недействительных избирательных бюллетеней	246	4	16	3	5	2	28	16	22	14	17	26	10	17	13	2	17	18	16					
10	Число действительных избирательных бюллетеней	11625	238	588	380	262	142	774	780	812	685	843	921	786	789	722	821	717	682	683					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	500	10	25	20	10	5	30	30	30	30	30	30	30	30	30	40	40	40	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	447	10	25	20	9	5	30	30	28	30	30	5	30	30	30	40	40	40	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	155	8	7	6	19	3	9	13	13	3	8	12	1	8	18	7	5	3	12					
14	Число погашенных неиспользованных открепительных удостоверений	53	0	0	0	1	0	0	0	2	0	0	25	0	0	0	0	0	0	25					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1198	16	53	28	32	13	83	67	96	94	111	78	88	104	80	50	59	64	82					
		10.09%	6.61%	8.77%	7.31%	11.99%	9.03%	10.35%	8.42%	11.51%	13.45%	12.91%	8.24%	11.06%	12.90%	10.88%	6.08%	8.04%	9.14%	11.73%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2184	59	145	77	52	19	151	160	147	116	161	160	136	111	124	63	161	171	171					
		18.40%	24.38%	24.01%	20.10%	19.48%	13.19%	18.83%	20.10%	17.63%	16.60%	18.72%	16.90%	17.09%	13.77%	16.87%	7.65%	21.93%	24.43%	24.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	104	0	6	4	4	1	6	11	8	7	4	7	3	11	9	3	6	11	3					
		0.88%	0.00%	0.99%	1.04%	1.50%	0.69%	0.75%	1.38%	0.96%	1.00%	0.47%	0.74%	0.38%	1.36%	1.22%	0.36%	0.82%	1.57%	0.43%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1293	26	41	33	39	11	82	80	115	89	99	72	106	152	93	58	70	52	75					
		10.89%	10.74%	6.79%	8.62%	14.61%	7.64%	10.22%	10.05%	13.79%	12.73%	11.51%	7.60%	13.32%	18.86%	12.65%	7.05%	9.54%	7.43%	10.73%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	190	1	5	10	2	3	13	19	10	17	12	15	13	12	11	11	11	15	10					
		1.60%	0.41%	0.83%	2.61%	0.75%	2.08%	1.62%	2.39%	1.20%	2.43%	1.40%	1.58%	1.63%	1.49%	1.50%	1.34%	1.50%	2.14%	1.43%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6548	135	268	228	129	94	438	442	433	362	451	589	435	395	402	634	408	367	338					
		55.16%	55.79%	44.37%	59.53%	48.31%	65.28%	54.61%	55.53%	51.92%	51.79%	52.44%	62.20%	54.65%	49.01%	54.69%	77.04%	55.59%	52.43%	48.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	108	1	70	0	4	1	1	1	3	0	5	0	5	4	3	2	2	2	4					
		0.91%	0.41%	11.59%	0.00%	1.50%	0.69%	0.12%	0.13%	0.36%	0.00%	0.58%	0.00%	0.63%	0.50%	0.41%	0.24%	0.27%	0.29%	0.57%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
