Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Буденновская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272					
1	"Число избирателей, внесенных в списки"	45087	2954	2785	2976	2770	2781	2905	1672	1439	2669	566	2636	2576	2717	2862	2772	3029	1969	3009					
2	"Число бюллетеней, полученных участковыми комиссиями"	40230	2610	2390	2500	2380	2450	2550	1440	1280	2490	490	2300	2380	2380	2440	2340	2250	2560	3000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	23224	1504	1326	1369	1418	1324	1374	769	703	1436	263	1360	1327	1270	1364	1328	1699	1231	2159					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1337	55	68	71	30	52	76	37	54	45	29	69	67	10	20	10	30	10	604					
6	Число погашенных бюллетеней	15668	1051	995	1060	932	1074	1100	634	523	1009	198	871	986	1100	1056	1002	521	1319	237					
7	Число бюллетеней в переносных ящиках для голосования	1336	55	67	71	30	52	76	37	54	45	29	69	67	10	20	10	30	10	604					
8	Число бюллетеней в стационарных ящиках для голосования	23194	1504	1326	1369	1418	1324	1374	769	703	1433	263	1360	1314	1270	1364	1328	1696	1221	2158					
9	Число недействительных бюллетеней	277	14	15	24	24	20	38	17	14	18	6	17	1	12	8	10	12	4	23					
10	Число действительных бюллетеней	24253	1545	1378	1416	1424	1356	1412	789	743	1460	286	1412	1380	1268	1376	1328	1714	1227	2739					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	640	25	25	25	30	30	50	20	20	20	10	25	25	35	35	25	50	50	140					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	229	11	1	6	6	7	1	3	0	3	2	4	3	7	8	3	16	11	137					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	3	1	2	12	6	2	2	1	5	1	9	1	2	6	6	3	7	2					
14	Число погашенных открепительных удостоверений	411	14	24	19	24	23	49	17	20	17	8	21	22	28	27	22	34	39	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1					
16	Число утраченных бюллетеней	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	351	22	19	25	18	10	11	13	8	17	1	12	15	15	21	10	22	9	103					
		1.43%	1.41%	1.36%	1.73%	1.24%	0.72%	0.75%	1.61%	1.05%	1.15%	0.34%	0.83%	1.08%	1.17%	1.51%	0.74%	1.27%	0.73%	3.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	434	17	16	31	23	22	30	18	16	29	7	18	21	26	35	32	29	19	45					
		1.76%	1.09%	1.14%	2.15%	1.58%	1.59%	2.06%	2.23%	2.11%	1.96%	2.39%	1.25%	1.52%	2.03%	2.52%	2.39%	1.68%	1.54%	1.62%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	909	79	75	69	58	50	60	39	29	47	15	61	66	42	65	39	61	24	30					
		3.70%	5.06%	5.38%	4.79%	4.00%	3.63%	4.13%	4.83%	3.83%	3.17%	5.13%	4.26%	4.77%	3.28%	4.69%	2.91%	3.53%	1.94%	1.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	803	34	43	40	47	50	44	24	41	48	7	48	39	49	82	70	58	40	39					
		3.27%	2.18%	3.08%	2.77%	3.24%	3.63%	3.03%	2.97%	5.41%	3.24%	2.39%	3.35%	2.82%	3.82%	5.92%	5.23%	3.36%	3.24%	1.41%					
22	"5. ""За Русь Святую"""	107	4	8	6	11	5	5	7	1	3	2	4	7	8	3	11	11	4	7					
		0.43%	0.25%	0.57%	0.41%	0.75%	0.36%	0.34%	0.86%	0.13%	0.20%	0.68%	0.27%	0.50%	0.62%	0.21%	0.82%	0.63%	0.32%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	0	6	5	5	5	2	3	2	1	2	3	2	4	1	4	2	3	10					
		0.24%	0.0%	0.43%	0.34%	0.34%	0.36%	0.13%	0.37%	0.26%	0.06%	0.68%	0.20%	0.14%	0.31%	0.07%	0.29%	0.11%	0.24%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	266	14	19	24	9	11	14	12	14	18	6	10	13	5	16	17	15	22	27					
		1.08%	0.89%	1.36%	1.66%	0.62%	0.79%	0.96%	1.48%	1.84%	1.21%	2.05%	0.69%	0.94%	0.39%	1.15%	1.27%	0.86%	1.78%	0.97%					
25	"8. ""Народно-республиканская партия России"""	29	0	5	3	2	3	1	1	3	1	1	2	1	2	0	0	0	4	0					
		0.11%	0.0%	0.35%	0.20%	0.13%	0.21%	0.06%	0.12%	0.39%	0.06%	0.34%	0.13%	0.07%	0.15%	0.0%	0.0%	0.0%	0.32%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	60	4	3	3	5	3	3	0	2	1	1	3	2	5	7	3	6	5	4					
		0.24%	0.25%	0.21%	0.20%	0.34%	0.21%	0.20%	0.0%	0.26%	0.06%	0.34%	0.20%	0.14%	0.39%	0.50%	0.22%	0.34%	0.40%	0.14%					
27	"10. ""Аграрная партия России"""	886	52	98	49	78	64	80	39	33	84	10	40	67	44	40	34	49	22	3					
		3.61%	3.33%	7.03%	3.40%	5.38%	4.65%	5.51%	4.83%	4.35%	5.68%	3.42%	2.79%	4.85%	3.43%	2.89%	2.54%	2.83%	1.78%	0.10%					
28	"11. ""Истинные патриоты России"""	35	2	1	2	1	0	2	0	0	1	0	6	2	2	3	0	3	4	6					
		0.14%	0.12%	0.07%	0.13%	0.06%	0.0%	0.13%	0.0%	0.0%	0.06%	0.0%	0.41%	0.14%	0.15%	0.21%	0.0%	0.17%	0.32%	0.21%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	366	33	13	19	22	31	34	12	14	20	4	13	26	13	21	24	20	21	26					
		1.49%	2.11%	0.93%	1.31%	1.51%	2.25%	2.34%	1.48%	1.84%	1.35%	1.36%	0.90%	1.88%	1.01%	1.51%	1.79%	1.15%	1.70%	0.94%					
30	"13. ""Демократическая партия России"""	71	3	5	11	3	12	2	3	1	2	1	2	5	2	6	4	4	1	4					
		0.28%	0.19%	0.35%	0.76%	0.20%	0.87%	0.13%	0.37%	0.13%	0.13%	0.34%	0.13%	0.36%	0.15%	0.43%	0.29%	0.23%	0.08%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	2	0	5	3	2	4	2	1	0	1	1	5	4	2	2	2	1	10					
		0.19%	0.12%	0.0%	0.34%	0.20%	0.14%	0.27%	0.24%	0.13%	0.0%	0.34%	0.06%	0.36%	0.31%	0.14%	0.14%	0.11%	0.08%	0.36%					
32	"15. ""Партия СЛОН"""	38	4	0	1	3	1	1	2	0	2	0	1	3	2	3	0	1	3	11					
		0.15%	0.25%	0.0%	0.06%	0.20%	0.07%	0.06%	0.24%	0.0%	0.13%	0.0%	0.06%	0.21%	0.15%	0.21%	0.0%	0.05%	0.24%	0.39%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2687	184	165	94	172	147	213	70	120	211	26	181	216	168	162	200	222	118	18					
		10.95%	11.80%	11.84%	6.52%	11.87%	10.68%	14.68%	8.68%	15.85%	14.27%	8.90%	12.66%	15.64%	13.12%	11.70%	14.94%	12.86%	9.58%	0.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	86	6	5	6	5	3	3	9	3	4	2	0	10	5	3	3	1	4	14					
		0.35%	0.38%	0.35%	0.41%	0.34%	0.21%	0.20%	1.11%	0.39%	0.27%	0.68%	0.0%	0.72%	0.39%	0.21%	0.22%	0.05%	0.32%	0.50%					
35	"18. ""ЛДПР"""	4080	274	215	223	217	223	159	111	92	240	44	236	208	229	251	197	413	231	517					
		16.63%	17.57%	15.43%	15.48%	14.98%	16.20%	10.96%	13.77%	12.15%	16.23%	15.06%	16.51%	15.06%	17.89%	18.13%	14.72%	23.92%	18.76%	18.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	460	30	30	29	26	34	24	20	47	25	8	39	25	26	24	22	23	18	10					
		1.87%	1.92%	2.15%	2.01%	1.79%	2.47%	1.65%	2.48%	6.20%	1.69%	2.73%	2.72%	1.81%	2.03%	1.73%	1.64%	1.33%	1.46%	0.36%					
37	"20. ""Политическая партия ""Единая Россия"""	8578	503	448	459	459	431	430	246	191	493	107	497	415	403	425	446	545	538	1542					
		34.96%	32.26%	32.16%	31.87%	31.69%	31.32%	29.65%	30.52%	25.23%	33.35%	36.64%	34.77%	30.05%	31.48%	30.70%	33.33%	31.57%	43.70%	55.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	3	5	3	4	2	1	0	0	2	1	1	2	3	4	2	1	1	5					
		0.16%	0.19%	0.35%	0.20%	0.27%	0.14%	0.06%	0.0%	0.0%	0.13%	0.34%	0.06%	0.14%	0.23%	0.28%	0.14%	0.05%	0.08%	0.18%					
39	"22. ""Развитие предпринимательства"""	97	4	3	6	7	4	9	1	1	2	1	6	5	3	0	23	10	3	9					
		0.39%	0.25%	0.21%	0.41%	0.48%	0.29%	0.62%	0.12%	0.13%	0.13%	0.34%	0.41%	0.36%	0.23%	0.0%	1.71%	0.57%	0.24%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2328	186	139	243	151	180	200	109	92	135	25	157	157	110	96	110	108	62	68					
		9.49%	11.93%	9.97%	16.87%	10.42%	13.08%	13.79%	13.52%	12.15%	9.13%	8.56%	10.98%	11.36%	8.59%	6.93%	8.22%	6.25%	5.03%	2.46%					
																									
41	Против всех	1435	85	57	60	95	63	80	48	32	74	14	71	68	98	106	75	108	70	231					
		5.84%	5.45%	4.09%	4.16%	6.56%	4.57%	5.51%	5.95%	4.22%	5.00%	4.79%	4.96%	4.92%	7.65%	7.65%	5.60%	6.25%	5.68%	8.36%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
