Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Кунгурская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934									
1	"Число избирателей, включенных в список избирателей"	46135	1683	1582	1187	249	1737	1960	1319	1203	1530	2402	1730	1603	1326	1090	1524	1031	1347	1410	1454	1315	1502	1442	1586	986	1199	997	1253	1386	1062	1184	696	1673	2142	345									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38300	1300	1200	1000	200	1400	1600	1000	1000	1300	2000	1500	1300	1200	1000	1300	800	1200	1200	1300	1000	1300	1200	1300	900	1000	800	1000	1100	900	1000	600	1500	1600	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	28286	1046	994	785	136	973	1315	729	727	893	1564	1101	990	930	736	834	680	740	889	948	851	857	891	998	430	710	634	721	856	636	761	390	891	1425	225									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2172	43	87	38	13	91	62	100	37	35	113	73	87	56	38	78	60	37	55	72	36	68	47	59	283	58	53	76	51	46	45	33	62	60	20									
6	Число погашенных избирательных бюллетеней	7842	211	119	177	51	336	223	171	236	372	323	326	223	214	226	388	60	423	256	280	113	375	262	243	187	232	113	203	193	218	194	177	547	115	55									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2172	43	87	38	13	91	62	100	37	35	113	73	87	56	38	78	60	37	55	72	36	68	47	59	283	58	53	76	51	46	45	33	62	60	20									
8	Число бюллетеней в стационарных ящиках для голосования	28285	1046	994	785	136	973	1315	729	727	893	1564	1101	990	930	736	833	680	740	889	948	851	857	891	998	430	710	634	721	856	636	761	390	891	1425	225									
