Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Кунгурская городская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934									
1	Число избирателей, включенных в список избирателей	50675	682	1294	1112	2175	1120	2175	2586	2063	304	2317	1336	1033	1735	1316	1174	1816	1228	897	1523	2475	2490	2838	1281	1133	1389	1081	1173	1236	1254	1181	741	1885	2209	423									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	48650	650	1200	1000	2100	1000	2200	2500	2000	250	2300	1300	1000	1700	1300	1100	1800	1200	850	1500	2400	2500	2600	1200	1100	1400	1000	1100	1200	1200	1100	700	1800	2000	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	26678	368	503	534	1335	490	1060	1624	1191	152	1358	807	569	764	739	711	977	721	394	799	1290	1278	1430	605	617	733	529	614	713	638	554	344	791	1176	270									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1777	18	91	39	52	75	49	72	91	10	79	36	37	72	20	24	28	30	21	48	52	75	261	37	48	55	26	35	61	26	29	27	53	85	15									
6	Число погашенных избирательных бюллетеней	20195	264	606	427	713	435	1091	804	718	88	863	457	394	864	541	365	795	449	435	653	1058	1147	909	558	435	612	445	451	426	536	517	329	956	739	115									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1777	18	91	39	52	75	49	72	91	10	79	36	37	72	20	24	28	30	21	48	52	75	261	37	48	55	26	35	61	26	29	27	53	85	15									
8	Число бюллетеней в стационарных ящиках для голосования	26676	368	503	534	1335	490	1060	1624	1191	152	1358	807	569	763	738	711	977	721	394	799	1290	1278	1430	605	617	733	529	614	713	638	554	344	791	1176	270									
