Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Чебаркульская																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №2222	УИК №2223	УИК №2259									
1	Число избирателей, включенных в список избирателей	22981	1069	461	365	384	1674	491	124	548	2205	251	237	249	272	220	268	182	529	129	176	782	255	105	628	937	457	472	134	1969	208	489	309	553	223	197	241	1302	262	187	392	593	334	157	172	1624	165									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	20720	970	410	290	350	1530	460	110	500	1970	230	210	230	250	200	240	170	460	120	160	700	240	100	570	830	410	420	130	1770	190	440	300	470	190	180	210	1200	240	170	350	520	290	140	150	1500	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11779	465	215	114	190	782	286	72	315	1122	139	137	134	141	136	128	110	308	87	116	428	142	83	345	436	191	238	96	1026	87	236	184	255	115	109	102	616	145	91	200	297	154	75	98	918	115									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1055	40	16	89	4	121	36	22	29	70	4	4	10	15	9	6	3	21	14	9	18	10	3	24	29	29	17	4	27	7	19	30	10	5	11	18	67	8	9	24	36	42	9	16	49	12									
6	Число погашенных избирательных бюллетеней	7886	465	179	87	156	627	138	16	156	778	87	69	86	94	55	106	57	131	19	35	254	88	14	201	365	190	165	30	717	96	185	86	205	70	60	90	517	87	70	126	187	94	56	36	533	23									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1055	40	16	89	4	121	36	22	29	70	4	4	10	15	9	6	3	21	14	9	18	10	3	24	29	29	17	4	27	7	19	30	10	5	11	18	67	8	9	24	36	42	9	16	49	12									
8	Число бюллетеней в стационарных ящиках для голосования	11778	465	215	114	190	782	286	72	315	1122	139	137	134	141	136	128	110	308	87	116	428	142	83	345	436	191	238	96	1026	87	236	184	255	115	109	102	616	145	91	199	297	154	75	98	918	115									
9	Число недействительных избирательных бюллетеней	168	9	0	0	3	13	5	0	3	11	1	0	2	0	0	4	1	4	1	2	7	3	1	6	10	3	2	1	23	1	5	2	3	0	1	1	5	0	0	5	9	3	1	1	15	1									
10	Число действительных избирательных бюллетеней	12665	496	231	203	191	890	317	94	341	1181	142	141	142	156	145	130	112	325	100	123	439	149	85	363	455	217	253	99	1030	93	250	212	262	120	119	119	678	153	100	218	324	193	83	113	952	126									
11	Число полученных открепительных  удостоверений	371	23	5	3	3	43	13	8	20	15	5	2	2	2	4	2	5	25	6	5	11	12	2	8	13	2	2	13	18	3	3	18	5	2	2	2	15	2	2	2	6	2	6	3	20	6									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	346	23	5	3	3	41	13	8	20	15	5	2	2	2	4	1	3	25	6	5	7	12	2	8	13	2	0	13	18	2	1	17	5	2	2	0	15	2	0	0	6	2	6	2	20	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	266	19	5	15	0	19	3	3	4	18	5	1	1	2	1	2	2	39	10	3	7	5	1	7	0	2	5	4	6	0	0	1	5	4	2	1	1	1	3	4	9	13	4	3	21	5									
14	Число неиспользованных открепительных удостоверений	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	0	0	0	0	2	0	0	1	2	1	0	0	0	2	0	0	2	2	0	0	0	1	0	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	26	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	2	0	0	6	1	0	1	4	0	0	0	0	0	0	1	1	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
19	Жириновский Владимир Вольфович	855	47	16	12	10	38	11	11	15	67	13	8	15	13	5	12	5	24	7	4	18	14	8	24	38	22	10	4	69	6	36	30	15	9	3	8	34	11	7	4	29	15	8	14	82	4									
