Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Белевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108					
1	"Число избирателей, внесенных в список избирателей"	17876	459	609	101	272	175	152	190	429	442	185	262	126	278	153	272	582	173	159	231	127	919	886	1575	1823	772	859	881	1657	1569	1558					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15700	480	620	100	270	180	160	190	440	440	160	280	130	260	160	280	580	180	170	250	120	740	720	1300	1550	630	700	710	1310	1300	1290					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8616	228	350	64	174	96	64	103	220	273	155	147	75	115	65	102	303	103	82	151	70	380	327	748	955	341	351	340	685	823	726					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2340	139	135	26	54	46	55	44	145	97	5	83	26	69	73	96	104	36	60	49	40	114	103	56	84	57	89	106	239	47	63					
6	Число погашенных избирательных бюллетеней	4744	113	135	10	42	38	41	43	75	70	0	50	29	76	22	82	173	41	28	50	10	246	290	496	511	232	260	264	386	430	501					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2340	139	135	26	54	46	55	44	145	97	5	83	26	69	73	96	104	36	60	49	40	114	103	56	84	57	89	106	239	47	63					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8611	228	350	64	174	96	64	103	220	273	155	147	75	115	65	102	303	103	82	151	70	380	327	748	955	341	351	340	685	820	724					
9	Число недействительных избирательных бюллетеней	145	7	0	1	1	1	0	16	0	2	0	10	1	2	0	0	9	0	1	2	1	6	3	10	11	7	8	1	14	16	15					
10	Число действительных избирательных бюллетеней	10806	360	485	89	227	141	119	131	365	368	160	220	100	182	138	198	398	139	141	198	109	488	427	794	1028	391	432	445	910	851	772					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	814	30	30	10	25	20	20	20	25	20	5	27	10	10	30	40	60	20	30	45	10	15	20	30	78	30	30	30	30	30	34					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	617	30	18	7	11	17	17	18	25	5	1	26	10	10	29	22	12	20	30	45	10	14	11	25	76	13	13	18	23	30	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	263	1	5	4	3	0	4	2	3	6	16	5	5	13	9	6	6	4	5	3	5	12	17	19	49	10	13	10	9	11	8					
14	Число погашенных неиспользованных открепительных удостоверений	197	0	12	3	14	3	3	2	0	15	4	1	0	0	1	18	48	0	0	0	0	1	9	5	2	17	17	12	7	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	86	1	3	0	2	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	1	7	2	9	9	2	7	2	12	10	11					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1055	22	31	8	6	8	20	5	20	23	7	11	7	17	5	20	31	7	16	13	5	42	42	98	115	53	61	41	108	103	110					
		9.63%	5.99%	6.39%	8.89%	2.63%	5.63%	16.81%	3.40%	5.48%	6.22%	4.38%	4.78%	6.93%	9.24%	3.62%	10.10%	7.62%	5.04%	11.27%	6.50%	4.55%	8.50%	9.77%	12.19%	11.07%	13.32%	13.86%	9.19%	11.69%	11.88%	13.98%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1188	64	51	3	13	15	15	13	54	15	12	14	10	14	9	10	30	10	14	15	14	64	46	98	168	34	41	40	122	90	90					
		10.85%	17.44%	10.52%	3.33%	5.70%	10.56%	12.61%	8.84%	14.79%	4.05%	7.50%	6.09%	9.90%	7.61%	6.52%	5.05%	7.37%	7.19%	9.86%	7.50%	12.73%	12.96%	10.70%	12.19%	16.17%	8.54%	9.32%	8.97%	13.20%	10.38%	11.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	98	3	2	0	0	0	1	0	4	1	0	1	0	1	2	0	1	0	0	2	0	4	5	15	11	3	8	6	8	6	14					
		0.89%	0.82%	0.41%	0.00%	0.00%	0.00%	0.84%	0.00%	1.10%	0.27%	0.00%	0.43%	0.00%	0.54%	1.45%	0.00%	0.25%	0.00%	0.00%	1.00%	0.00%	0.81%	1.16%	1.87%	1.06%	0.75%	1.82%	1.35%	0.87%	0.69%	1.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2126	50	78	5	13	11	11	5	45	21	5	17	10	26	10	44	63	13	13	69	7	62	72	237	221	101	108	110	207	272	220					
		19.41%	13.62%	16.08%	5.56%	5.70%	7.75%	9.24%	3.40%	12.33%	5.68%	3.13%	7.39%	9.90%	14.13%	7.25%	22.22%	15.48%	9.35%	9.15%	34.50%	6.36%	12.55%	16.74%	29.48%	21.27%	25.38%	24.55%	24.66%	22.40%	31.37%	27.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	177	3	0	0	0	2	1	1	4	0	1	1	0	0	0	5	6	1	2	1	2	14	11	17	26	11	15	7	21	14	11					
		1.62%	0.82%	0.00%	0.00%	0.00%	1.41%	0.84%	0.68%	1.10%	0.00%	0.63%	0.43%	0.00%	0.00%	0.00%	2.53%	1.47%	0.72%	1.41%	0.50%	1.82%	2.83%	2.56%	2.11%	2.50%	2.76%	3.41%	1.57%	2.27%	1.61%	1.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6100	214	322	72	194	105	71	106	235	305	135	172	73	124	112	119	267	107	95	98	81	300	250	326	478	186	198	237	439	361	318					
		55.70%	58.31%	66.39%	80.00%	85.09%	73.94%	59.66%	72.11%	64.38%	82.43%	84.38%	74.78%	72.28%	67.39%	81.16%	60.10%	65.60%	76.98%	66.90%	49.00%	73.64%	60.73%	58.14%	40.55%	46.01%	46.73%	45.00%	53.14%	47.51%	41.64%	40.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	4	1	1	1	0	0	1	3	3	0	4	0	0	0	0	0	1	1	0	0	2	1	3	9	3	1	4	5	5	9					
		0.57%	1.09%	0.21%	1.11%	0.44%	0.00%	0.00%	0.68%	0.82%	0.81%	0.00%	1.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.70%	0.00%	0.00%	0.40%	0.23%	0.37%	0.87%	0.75%	0.23%	0.90%	0.54%	0.58%	1.14%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
