Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Хорольская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106					
1	"Число избирателей, внесенных в список избирателей"	24762	1771	558	1819	1813	1748	1061	273	1535	1058	1790	1623	318	1598	428	1042	755	511	186	610	314	293	445	146	854	1102	792	319					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23900	1750	500	1850	1700	1700	1050	250	1500	1000	1650	1600	250	1600	400	1000	700	500	160	600	300	250	400	140	850	1100	800	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	11521	825	274	820	851	790	421	99	764	540	809	727	142	799	202	493	358	227	73	298	165	151	236	91	311	550	374	131					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1429	24	22	66	66	84	56	61	76	38	145	21	6	42	12	73	68	29	16	30	27	26	19	6	177	138	76	25					
6	Число погашенных избирательных бюллетеней	10950	901	204	964	783	826	573	90	660	422	696	852	102	759	186	434	274	244	71	272	108	73	145	43	362	412	350	144					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1429	24	22	66	66	84	56	61	76	38	145	21	6	42	12	73	68	29	16	30	27	26	19	6	177	138	76	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11520	825	274	820	851	790	421	99	764	540	808	727	142	799	202	493	358	227	73	298	165	151	236	91	311	550	374	131					
9	Число недействительных избирательных бюллетеней	274	24	12	18	25	14	15	1	13	15	12	14	2	27	5	12	13	1	0	9	3	3	8	2	3	8	10	5					
10	Число действительных избирательных бюллетеней	12675	825	284	868	892	860	462	159	827	563	941	734	146	814	209	554	413	255	89	319	189	174	247	95	485	680	440	151					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	414	26	10	30	30	30	10	5	29	19	30	28	5	30	10	20	9	10	5	10	5	8	5	5	10	20	9	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	205	14	0	18	18	16	6	0	9	13	12	15	1	14	0	8	5	5	4	10	3	6	0	2	10	3	7	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	109	5	5	1	8	6	6	3	13	9	6	5	1	7	3	7	5	1	2	2	2	1	1	0	5	1	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	209	12	10	12	12	14	4	5	20	6	18	13	4	16	10	12	4	5	1	0	2	2	5	3	0	17	2	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	0	1	1	1	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
