Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Городовиковская 																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82					
1	"Число избирателей, внесенных в списки"	13432	1188	936	1508	1856	11	1139	1077	761	150	200	103	74	74	598	111	1052	459	54	574	98	137	552	177	150	393					
2	"Число бюллетеней, полученных участковыми комиссиями"	13667	1172	922	1520	1827	10	1268	1115	757	152	202	114	76	75	617	108	1082	476	57	573	100	139	570	176	156	403					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8568	697	579	879	1070	10	745	650	562	112	169	97	64	52	406	80	624	304	44	398	94	101	344	107	120	260					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	384	34	36	55	36	0	20	47	12	3	7	6	1	2	21	5	34	15	3	20	0	0	10	8	0	9					
6	Число погашенных бюллетеней	4715	441	307	586	721	0	503	418	183	37	26	11	11	21	190	23	424	157	10	155	6	38	216	61	36	134					
7	Число бюллетеней в переносных ящиках для голосования	384	34	36	55	36	0	20	47	12	3	7	6	1	2	21	5	34	15	3	20	0	0	10	8	0	9					
8	Число бюллетеней в стационарных ящиках для голосования	8565	697	579	879	1070	10	745	649	560	112	169	97	64	52	406	80	624	304	44	398	94	101	344	107	120	260					
9	Число недействительных бюллетеней	310	18	15	18	43	0	20	32	20	8	17	1	0	3	27	2	15	21	4	12	2	9	6	4	1	12					
10	Число действительных бюллетеней	8639	713	600	916	1063	10	745	664	552	107	159	102	65	51	400	83	643	298	43	406	92	92	348	111	119	257					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	147	7	2	8	13	0	4	5	6	5	5	5	2	2	10	5	15	10	5	10	8	2	3	3	2	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	37	6	0	4	8	0	1	5	0	0	0	0	0	0	0	0	7	2	1	1	0	0	1	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	23	2	5	1	0	2	4	1	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	2	0	1					
14	Число погашенных открепительных удостоверений	110	1	2	4	5	0	3	0	6	5	5	5	2	2	10	5	8	8	4	9	8	2	2	3	2	9					
15	Число открепительных удостоверений выданных ТИК	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	101	9	1	6	7	1	3	4	5	2	6	0	0	1	2	0	9	6	2	4	0	2	12	3	10	6					
		1.12%	1.23%	0.16%	0.64%	0.63%	10.0%	0.39%	0.57%	0.87%	1.73%	3.40%	0.0%	0.0%	1.85%	0.46%	0.0%	1.36%	1.88%	4.25%	0.95%	0.0%	1.98%	3.38%	2.60%	8.33%	2.23%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	155	21	13	9	25	0	13	10	5	1	1	1	0	0	2	1	8	4	1	11	2	8	9	2	2	6					
		1.73%	2.87%	2.11%	0.96%	2.26%	0.0%	1.69%	1.43%	0.87%	0.86%	0.56%	0.97%	0.0%	0.0%	0.46%	1.17%	1.21%	1.25%	2.12%	2.63%	2.12%	7.92%	2.54%	1.73%	1.66%	2.23%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	188	18	21	16	19	2	24	15	12	3	2	3	0	3	5	3	14	5	0	5	1	0	5	1	0	11					
