Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Балейская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509					
1	"Число избирателей, внесенных в списки избирателей"	6503	1011	369	184	179	96	238	172	208	425	113	115	205	866	660	233	303	123	110	500	43	90	98	162					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	6403	920	380	190	180	100	240	180	210	440	120	120	245	780	620	240	310	125	110	500	43	90	100	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5138	579	286	172	162	83	210	162	188	344	93	96	190	530	549	220	261	118	104	445	43	81	83	139					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	430	166	29	6	11	7	3	9	17	13	6	10	3	60	28	13	18	3	3	0	0	4	8	13					
6	Число погашенных избирательных бюллетеней	835	175	65	12	7	10	27	9	5	83	21	14	52	190	43	7	31	4	3	55	0	5	9	8					
7	Число избирательных бюллетеней в переносных ящиках для голосования	430	166	29	6	11	7	3	9	17	13	6	10	3	60	28	13	18	3	3	0	0	4	8	13					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5138	579	286	172	162	83	210	162	188	344	93	96	190	530	549	220	261	118	104	445	43	81	83	139					
9	Число недействительных избирательных бюллетеней	79	11	6	2	2	1	1	0	1	4	3	2	3	7	6	3	8	0	5	12	0	0	1	1					
10	Число действительных избирательных бюллетеней	5489	734	309	176	171	89	212	171	204	353	96	104	190	583	571	230	271	121	102	433	43	85	90	151					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	40	20	10	10	5	10	10	10	20	5	5	5	40	30	10	15	5	5	20	5	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	31	1	2	0	0	1	0	0	1	0	0	0	0	4	14	2	0	0	0	3	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	84	3	0	3	1	1	2	0	0	0	0	0	56	4	4	2	0	1	0	0	2	1	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	269	39	18	10	10	4	10	10	9	20	5	5	5	36	16	8	15	5	5	17	5	5	5	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	222	47	18	11	1	2	5	1	4	45	3	5	6	18	9	3	7	2	3	16	0	3	5	8					
		3.99%	6.31%	5.71%	6.18%	0.58%	2.22%	2.35%	0.58%	1.95%	12.61%	3.03%	4.72%	3.11%	3.05%	1.56%	1.29%	2.51%	1.65%	2.80%	3.60%	0.00%	3.53%	5.49%	5.26%					
19	2.Всероссийская политическая партия «Гражданская Сила»	10	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	5					
		0.18%	0.00%	0.00%	0.56%	0.00%	1.11%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	3.29%					
20	3.Политическая партия «Демократическая партия России»	10	1	2	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0					
		0.18%	0.13%	0.63%	0.00%	0.58%	0.00%	0.47%	0.58%	0.00%	0.28%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.20%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	395	73	29	32	7	3	15	23	10	22	3	7	29	28	43	2	22	2	0	27	2	3	7	6					
		7.09%	9.80%	9.21%	17.98%	4.05%	3.33%	7.04%	13.45%	4.88%	6.16%	3.03%	6.60%	15.03%	4.75%	7.45%	0.86%	7.89%	1.65%	0.00%	6.07%	4.65%	3.53%	7.69%	3.95%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.05%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	867	86	35	27	60	21	18	19	28	51	21	27	26	61	51	65	46	38	42	98	6	5	16	20					
		15.57%	11.54%	11.11%	15.17%	34.68%	23.33%	8.45%	11.11%	13.66%	14.29%	21.21%	25.47%	13.47%	10.34%	8.84%	27.90%	16.49%	31.40%	39.25%	22.02%	13.95%	5.88%	17.58%	13.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	252	39	35	2	3	2	4	0	11	11	6	4	10	28	44	8	8	0	4	16	0	4	1	12					
		4.53%	5.23%	11.11%	1.12%	1.73%	2.22%	1.88%	0.00%	5.37%	3.08%	6.06%	3.77%	5.18%	4.75%	7.63%	3.43%	2.87%	0.00%	3.74%	3.60%	0.00%	4.71%	1.10%	7.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	5	3	1	0	3	0	1	1	3	0	1	0	3	2	1	1	0	1	2	0	1	0	0					
		0.52%	0.67%	0.95%	0.56%	0.00%	3.33%	0.00%	0.58%	0.49%	0.84%	0.00%	0.94%	0.00%	0.51%	0.35%	0.43%	0.36%	0.00%	0.93%	0.45%	0.00%	1.18%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3689	481	186	100	99	57	167	125	150	218	63	60	118	443	420	151	187	79	52	273	35	68	58	99					
		66.25%	64.56%	59.05%	56.18%	57.23%	63.33%	78.40%	73.10%	73.17%	61.06%	63.64%	56.60%	61.14%	75.08%	72.79%	64.81%	67.03%	65.29%	48.60%	61.35%	81.40%	80.00%	63.74%	65.13%					
