Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Олекминская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494									
1	Число избирателей, включенных в список избирателей	17420	31	865	224	61	285	282	826	443	77	361	269	262	363	238	604	228	736	232	278	445	222	123	425	82	512	151	196	119	515	432	1284	1039	1085	1153	456	844	872	257	371	172									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	16594	31	855	243	61	289	265	875	509	89	386	256	259	369	272	616	245	766	211	285	476	203	123	428	79	502	151	206	124	609	440	948	910	969	883	406	743	776	233	335	168									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	681	0	271	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	14	46	5	0	3	0	0	0	0	0	278	0	0	34	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11245	24	454	159	61	213	238	560	323	39	242	212	197	275	177	438	197	512	182	173	308	152	93	264	69	442	124	152	83	183	273	811	495	608	677	259	470	543	202	230	131									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1377	4	50	39	0	24	19	61	60	34	30	31	23	38	16	32	1	88	20	21	24	27	12	68	3	36	9	6	9	22	71	69	123	85	92	24	44	16	7	15	24									
6	Число погашенных избирательных бюллетеней	3291	3	80	45	0	52	8	254	126	16	114	13	39	56	49	146	47	166	9	77	98	19	18	93	7	24	18	48	32	126	96	68	258	276	114	123	229	217	24	90	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2058	4	321	39	0	24	19	61	60	34	30	31	23	38	46	32	1	88	20	35	70	32	12	71	3	36	9	6	9	300	71	69	157	85	92	24	44	16	7	15	24									
