Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
Наименование Избирательной комиссии:    Олекминская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484									
1	"Число избирателей, включенных в список избирателей"	18717	31	1400	221	67	257	273	680	422	59	288	335	230	371	287	594	255	755	212	376	415	306	111	368	76	596	158	216	123	551	395	1170	1144	1095	1003	654	806	1422	204	352	439									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15779	32	1250	200	62	230	250	520	440	60	300	380	190	300	271	500	200	560	180	320	330	246	105	300	75	518	126	217	120	550	320	787	834	757	718	520	586	1500	190	250	485									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	2374	0	868	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	66	28	101	0	0	0	49	0	0	0	300	0	0	138	0	0	63	0	456	0	0	224									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10076	25	325	153	54	179	203	431	296	42	147	267	145	256	162	382	184	461	142	166	274	129	92	225	67	366	115	128	92	166	265	655	535	603	538	338	415	580	140	202	131									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1075	0	35	17	1	14	12	32	36	9	29	23	10	22	21	51	13	65	13	27	11	15	7	70	0	23	3	7	0	23	48	56	111	54	69	30	40	23	12	6	37									
6	Число погашенных избирательных бюллетеней	2254	7	22	30	7	37	35	57	108	9	124	90	35	22	7	67	3	34	25	61	17	1	6	5	8	80	8	82	28	61	7	76	50	100	111	89	131	441	38	42	93									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3448	0	903	17	1	14	12	32	36	9	29	23	10	22	102	51	13	65	13	93	39	116	7	70	0	72	3	7	0	323	48	56	249	54	69	93	40	479	12	6	260									
